t,sid,y,x1,x2
2015-06-24,2,0.007646999999999999,0.0212,0.024656
2015-06-24,4,0.01128,0.0212,0.024656
2015-06-24,5,0.024058000000000003,0.0212,0.024656
2015-06-24,6,0.013418,0.0212,0.024656
2015-06-24,9,0.009053,0.0212,0.024656
2015-06-24,10,0.025680000000000005,0.0212,0.024656
2015-06-24,11,0.030569000000000002,0.0212,0.024656
2015-06-24,12,0.016210000000000002,0.0212,0.024656
2015-06-24,14,0.023008,0.0212,0.024656
2015-06-24,17,0.100045,0.0212,0.024656
2015-06-24,18,-0.021955,0.0212,0.024656
2015-06-24,19,0.016359000000000002,0.0212,0.024656
2015-06-24,20,0.10003799999999999,0.0212,0.024656
2015-06-24,21,0.07099899999999999,0.0212,0.024656
2015-06-24,23,0.022957,0.0212,0.024656
2015-06-24,25,0.019531,0.0212,0.024656
2015-06-24,26,0.019170000000000003,0.0212,0.024656
2015-06-24,27,0.025449000000000003,0.0212,0.024656
2015-06-24,28,0.083466,0.0212,0.024656
2015-06-24,29,0.030583000000000003,0.0212,0.024656
2015-06-24,30,0.031008,0.0212,0.024656
2015-06-25,1,-0.016595,0.024656,-0.03848
2015-06-25,2,-0.012578,0.024656,-0.03848
2015-06-25,4,-0.036194,0.024656,-0.03848
2015-06-25,5,0.003562,0.024656,-0.03848
2015-06-25,6,-0.053259,0.024656,-0.03848
2015-06-25,9,-0.061777,0.024656,-0.03848
2015-06-25,10,-0.049491,0.024656,-0.03848
2015-06-25,11,-0.033633,0.024656,-0.03848
2015-06-25,12,-0.032082,0.024656,-0.03848
2015-06-25,14,-0.055617,0.024656,-0.03848
2015-06-25,17,0.035757000000000004,0.024656,-0.03848
2015-06-25,18,-0.090572,0.024656,-0.03848
2015-06-25,19,0.005324,0.024656,-0.03848
2015-06-25,20,0.099939,0.024656,-0.03848
2015-06-25,21,-0.04768,0.024656,-0.03848
2015-06-25,23,-0.082874,0.024656,-0.03848
2015-06-25,25,-0.019669,0.024656,-0.03848
2015-06-25,26,-0.009495,0.024656,-0.03848
2015-06-25,27,-0.065153,0.024656,-0.03848
2015-06-25,28,-0.06689300000000001,0.024656,-0.03848
2015-06-25,29,-0.049211,0.024656,-0.03848
2015-06-25,30,-0.06243000000000001,0.024656,-0.03848
2015-06-26,1,-0.074035,-0.03848,-0.08348000000000001
2015-06-26,2,-0.054286,-0.03848,-0.08348000000000001
2015-06-26,4,-0.10011300000000001,-0.03848,-0.08348000000000001
2015-06-26,5,-0.10024200000000001,-0.03848,-0.08348000000000001
2015-06-26,6,-0.09972700000000001,-0.03848,-0.08348000000000001
2015-06-26,9,-0.10006100000000001,-0.03848,-0.08348000000000001
2015-06-26,10,-0.10006100000000001,-0.03848,-0.08348000000000001
2015-06-26,11,-0.100289,-0.03848,-0.08348000000000001
2015-06-26,12,-0.09999200000000001,-0.03848,-0.08348000000000001
2015-06-26,14,-0.10006100000000001,-0.03848,-0.08348000000000001
