,open,high,low,close
2015-12-01,69830,71280,69610,69900
2015-12-02,69930,71870,69690,71080
2015-12-03,70530,72060,69060,69080
2015-12-04,69220,70400,69130,69810
2015-12-07,70930,71760,70310,71520
2015-12-08,70930,71040,68600,69100
2015-12-09,68830,69370,67860,69100
2015-12-10,69280,69950,68230,68420
2015-12-11,68060,69980,67740,69960
2015-12-14,69560,69900,68730,69680
2015-12-15,69160,70700,69010,69370
2015-12-16,69100,70010,68840,69950
2015-12-17,70030,70800,69450,69520
2015-12-18,69500,70350,69450,70200
2015-12-21,70300,71000,69870,70830
2015-12-22,70710,71410,70300,70540
2015-12-23,70430,70690,69450,69920
2015-12-24,69880,70400,69090,69090
2015-12-25,69100,69480,68670,68830
2015-12-28,68980,69170,67700,67750
2015-12-29,67730,69090,67600,69010
2015-12-30,68730,70390,68720,69770
2015-12-31,69800,70660,69580,70330
2016-01-04,70510,70660,68260,68630
2016-01-05,68900,69310,68200,69210
2016-01-06,69080,69450,68060,68520
2016-01-07,68700,69110,67040,67180
2016-01-08,67160,68250,66210,67620
2016-01-11,67610,68360,66480,66700
2016-01-12,66980,67330,65520,65650
2016-01-13,65710,66380,65640,65920
2016-01-14,65920,67770,65750,67060
2016-01-15,67070,69050,66960,67890
2016-01-18,67520,69320,67400,69020
2016-01-19,69010,70000,68420,69830
2016-01-20,69710,69990,68550,69170
2016-01-21,69150,69700,68610,68950
2016-01-22,69050,70480,68960,69860
2016-01-25,70470,70630,68830,69060
2016-01-26,69100,69260,68450,68830
2016-01-27,69050,70290,69050,70220
2016-01-28,70140,70270,69250,69430
2016-01-29,69300,69920,69000,69290
2016-02-01,69120,69900,68200,68650
2016-02-02,68520,68940,68260,68710
2016-02-03,68750,68850,67660,68580
2016-02-04,68480,69480,68420,69040
2016-02-05,69060,69450,68200,68440
2016-02-15,64650,66300,63980,66020
2016-02-16,65710,66780,65710,66360
2016-02-17,66560,66590,65760,66100
2016-02-18,66300,66880,66130,66380
2016-02-19,66490,67050,66300,66820
2016-02-22,66850,68750,66710,68430
2016-02-23,68760,69260,68210,68400
2016-02-24,68800,68800,67840,68250
2016-02-25,68050,68690,67260,67510
2016-02-26,67660,67670,66070,66990
2016-02-29,67200,68000,66250,66720
2016-03-01,66920,67610,66390,67500
2016-03-02,67700,68740,67530,68650
2016-03-03,68910,69240,68300,69100
2016-03-04,69250,72090,69020,71050
2016-03-07,71040,74150,70900,73010
2016-03-08,73560,75540,69760,71370
2016-03-09,71600,71680,68380,68980
2016-03-10,69300,70210,68450,68630
2016-03-11,68800,69660,68210,69150
2016-03-14,68960,70070,68600,69010
2016-03-15,68730,68930,67430,68030
2016-03-16,67580,68050,67270,67800
2016-03-17,67340,68690,67290,68240
2016-03-18,68200,70140,68110,69560
2016-03-21,69450,69760,67480,67790
2016-03-22,67900,69050,67870,68150
2016-03-23,68000,69200,67750,67960
2016-03-24,68060,68310,67300,67830
2016-03-25,67680,68340,67550,68170
2016-03-28,68080,68650,67690,67820
2016-03-29,67880,68510,67500,67990
2016-03-30,67940,68080,66050,66440
2016-03-31,66300,67090,65800,65950
2016-04-01,65770,66530,65710,66040
2016-04-05,65760,65930,64840,65390
2016-04-06,65230,66550,65230,66410
2016-04-07,66410,67040,66310,66750
2016-04-08,66650,66650,65300,66220
2016-04-11,66390,67510,66320,67020
2016-04-12,67300,67830,66790,67790
2016-04-13,67860,70730,67550,69050
2016-04-14,69590,70190,69050,69500
2016-04-15,69670,70250,68850,69030
2016-04-18,69120,70260,68320,69630
2016-04-19,70090,70960,68830,69800
2016-04-20,70130,71620,69850,70670
2016-04-21,71090,73190,70510,72640
2016-04-22,73800,73900,69260,70600
2016-04-25,70790,72510,69610,70840
2016-04-26,70700,71010,69460,70140
2016-04-27,70290,71240,70050,70700
2016-04-28,70890,71500,70160,70960
2016-04-29,70930,72190,70700,72130
2016-05-03,72081,74991,71491,74731
2016-05-04,74481,75181,72521,73151
2016-05-05,73331,73711,71911,72211
2016-05-06,72251,72381,68741,69491
2016-05-09,69581,70861,67721,67821
2016-05-10,67711,68271,66941,68001
2016-05-11,67841,68491,67801,68191
2016-05-12,68501,69401,67921,68921
