,open,high,low,close
2014-11-18,10812,10812,10681,10734
2014-11-19,10724,10861,10657,10777
2014-11-20,10763,10807,10677,10685
2014-11-21,10785,10803,10712,10788
2014-11-24,10839,10872,10710,10762
2014-11-25,10708,10810,10605,10797
2014-11-26,10710,10757,10664,10720
2014-11-27,10689,10755,10645,10726
2014-11-28,10363,10548,10363,10436
2014-12-01,10320,10320,10133,10133
2014-12-02,10423,10423,10208,10225
2014-12-03,10179,10195,10066,10141
2014-12-04,10129,10234,10116,10176
2014-12-05,10146,10153,10017,10095
2014-12-08,10047,10125,9915,9926
2014-12-09,9805,9825,9684,9704
2014-12-10,9725,9760,9625,9703
2014-12-11,9625,9631,9525,9619
2014-12-12,9545,9694,9508,9657
2014-12-15,9591,9847,9465,9785
2014-12-16,9654,9780,9645,9718
2014-12-17,9725,9787,9553,9675
2014-12-18,9727,9818,9666,9731
2014-12-19,9691,9716,9625,9676
2014-12-22,9785,9925,9725,9772
2014-12-23,9705,9765,9675,9726
2014-12-24,9805,9825,9675,9755
2014-12-25,9733,9807,9715,9731
2014-12-26,9751,9768,9678,9689
2014-12-29,9675,9745,9659,9689
2014-12-30,9667,9871,9646,9731
2014-12-31,9761,9903,9741,9897
2015-01-05,9817,9817,9477,9522
2015-01-06,9425,9513,9352,9448
2015-01-07,9410,9465,9305,9357
2015-01-08,9405,9423,9313,9314
2015-01-09,9315,9337,9075,9075
2015-01-12,9025,9140,9001,9128
2015-01-13,9065,9193,9048,9113
2015-01-14,9175,9220,9075,9124
2015-01-15,9205,9272,9160,9239
2015-01-16,9175,9223,9128,9185
2015-01-19,9245,9374,9245,9360
2015-01-20,9317,9339,9177,9210
2015-01-21,9195,9325,9177,9282
2015-01-22,9328,9354,9195,9268
2015-01-23,9289,9289,9211,9275
2015-01-26,9225,9235,9077,9128
2015-01-27,9165,9173,9114,9150
2015-01-28,9154,9240,9109,9232
2015-01-29,9198,9259,9178,9219
2015-01-30,9210,9235,9118,9143
2015-02-02,9265,9330,9244,9287
2015-02-03,9375,9524,9360,9513
2015-02-04,9575,9728,9566,9647
2015-02-05,9525,9553,9480,9545
2015-02-06,9655,9781,9618,9771
2015-02-09,9755,9767,9643,9701
2015-02-10,9695,9729,9645,9717
2015-02-11,9670,9757,9652,9741
2015-02-12,9725,9775,9676,9768
2015-02-13,9825,10034,9825,10034
2015-02-16,10047,10135,9985,10128
2015-02-17,10107,10169,10045,10113
2015-02-25,9985,10183,9956,10152
2015-02-26,10215,10324,10186,10321
2015-02-27,10255,10289,10098,10217
2015-03-02,10267,10526,10265,10457
2015-03-03,10507,10515,10342,10372
2015-03-04,10385,10393,10245,10364
2015-03-05,10285,10317,10101,10180
2015-03-06,10175,10189,10077,10115
2015-03-09,10025,10068,9924,10033
2015-03-10,10037,10089,9996,10002
2015-03-11,9943,9985,9856,9856
2015-03-12,9865,10238,9860,10206
2015-03-13,10173,10302,10134,10283
2015-03-16,10160,10295,10069,10266
2015-03-17,10280,10335,10178,10249
2015-03-18,10200,10240,10016,10017
2015-03-19,10138,10206,10062,10109
2015-03-20,10158,10220,10088,10132
2015-03-23,10260,10450,10225,10431
2015-03-24,10550,10615,10396,10493
2015-03-25,10461,10510,10421,10436
2015-03-26,10560,10585,10414,10520
2015-03-27,10462,10534,10411,10515
2015-03-30,10442,10523,10386,10479
2015-03-31,10500,10558,10462,10493
2015-04-01,10440,10658,10420,10637
2015-04-02,10760,10776,10681,10726
2015-04-03,10710,10716,10382,10418
2015-04-07,10560,10560,10446,10488
2015-04-08,10514,10748,10492,10654
2015-04-09,10562,10605,10480,10565
2015-04-10,10549,10643,10520,10595
2015-04-13,10640,10770,10611,10641
2015-04-14,10658,10688,10546,10611
2015-04-15,10660,10660,10540,10594
2015-04-16,10674,10929,10669,10851
2015-04-17,10851,11040,10820,10929
2015-04-20,10988,11067,10935,10949
2015-04-21,10963,10995,10881,10923
2015-04-22,10888,10888,10773,10846
2015-04-23,10880,10972,10856,10910
2015-04-24,11005,11031,10899,10941
2015-04-27,10965,11210,10923,11146
2015-04-28,11146,11207,11113,11152
2015-04-29,11162,11228,11026,11084
2015-04-30,11186,11214,11147,11193
2015-05-04,11203,11287,11124,11170
2015-05-05,11180,11180,11093,11145
2015-05-06,11260,11280,11116,11150
2015-05-07,11060,11070,10963,10969
2015-05-08,10922,10922,10820,10884
2015-05-11,10958,10958,10800,10819
2015-05-12,10798,10814,10678,10696
2015-05-13,10744,10795,10695,10710
2015-05-14,10636,10734,10610,10727
2015-05-15,10690,10789,10690,10764
2015-05-18,10750,10753,10614,10638
2015-05-19,10630,10630,10525,10526
2015-05-20,10410,10588,10357,10535
2015-05-21,10558,10723,10513,10689
2015-05-22,10742,10749,10625,10690
2015-05-25,10635,10686,10605,10663
2015-05-26,10745,10826,10584,10585
2015-05-27,10555,10627,10545,10603
2015-05-28,10627,10627,10491,10554
2015-05-29,10580,10617,10557,10576
2015-06-01,10696,10722,10564,10579
2015-06-02,10580,10626,10523,10625
2015-06-03,10660,10700,10594,10667
2015-06-04,10628,10756,10596,10720
2015-06-05,10683,10757,10661,10747
2015-06-08,10760,10772,10646,10662
2015-06-09,10645,10683,10630,10659
