,open,high,low,close
2013-03-11,13615,13855,13615,13820
2013-03-12,13820,13825,13770,13775
2013-03-13,13835,13855,13805,13805
2013-03-14,13685,13785,13685,13785
2013-03-15,13875,13875,13760,13790
2013-03-18,13705,13705,13505,13545
2013-03-19,13465,13595,13465,13570
2013-03-20,13545,13605,13545,13605
2013-03-21,13625,13665,13615,13645
2013-03-22,13555,13595,13540,13555
2013-03-25,13595,13650,13585,13640
2013-03-26,13600,13625,13530,13625
2013-03-27,13540,13560,13505,13505
2013-03-28,13515,13535,13485,13485
2013-03-29,13435,13525,13385,13405
2013-04-01,13355,13365,13270,13345
2013-04-02,13445,13445,13370,13420
2013-04-03,13345,13405,13310,13310
2013-04-08,13350,13365,13325,13365
2013-04-09,13420,13425,13365,13425
2013-04-10,13445,13445,13395,13425
2013-04-11,13345,13435,13345,13385
2013-04-12,13350,13395,13325,13355
2013-04-15,13175,13215,12960,12965
2013-04-16,12750,13070,12750,12980
2013-04-17,13015,13035,12895,12900
2013-04-18,12370,12650,12370,12555
2013-04-19,12730,12820,12625,12810
2013-04-22,12775,12775,12615,12645
2013-04-23,12690,12705,12595,12635
2013-04-24,12765,12780,12690,12755
2013-04-25,12795,12840,12770,12815
2013-04-26,12890,12935,12785,12820
2013-05-02,12425,12795,12425,12575
2013-05-03,12660,12710,12630,12665
2013-05-06,12710,12840,12710,12785
2013-05-07,12800,12825,12755,12815
2013-05-08,12845,12870,12780,12830
2013-05-09,12800,12805,12760,12760
2013-05-10,12745,12815,12745,12795
2013-05-13,12745,12775,12725,12770
2013-05-14,12760,12760,12735,12735
2013-05-15,12695,12715,12690,12715
2013-05-16,12680,12715,12645,12715
2013-05-17,12350,12790,12350,12735
2013-05-20,12745,12745,12710,12730
2013-05-21,12795,12825,12765,12765
2013-05-22,12795,12825,12780,12825
2013-05-23,12775,12775,12720,12720
2013-05-24,12745,12785,12685,12750
2013-05-27,12735,12745,12735,12735
2013-05-28,12745,12745,12710,12710
2013-05-29,12755,12790,12745,12765
2013-05-30,12795,12840,12795,12815
2013-05-31,12935,12955,12885,12900
2013-06-03,12955,12985,12920,12985
2013-06-04,12970,13015,12950,12995
2013-06-05,13060,13090,13045,13090
2013-06-06,12895,13025,12890,12995
2013-06-07,12910,12995,12910,12975
2013-06-13,12550,12865,12550,12800
2013-06-14,12780,12845,12780,12845
2013-06-17,12845,12910,12845,12860
2013-06-18,12885,12885,12845,12845
2013-06-19,12825,12885,12825,12885
2013-06-20,12670,12835,12670,12695
2013-06-21,12615,12705,12600,12680
2013-06-24,12635,12645,12600,12615
2013-06-25,12650,12650,12520,12600
2013-06-26,12605,12615,12570,12570
2013-06-27,12630,12645,12585,12640
2013-06-28,12605,12625,12580,12600
2013-07-01,12620,12650,12600,12640
2013-07-02,12635,12980,12635,12980
2013-07-03,12655,12665,12620,12665
2013-07-04,12620,12650,12600,12645
2013-07-05,12605,12610,12540,12580
2013-07-08,12545,12560,12530,12550
2013-07-09,12600,12615,12585,12590
2013-07-10,12530,12560,12515,12550
2013-07-11,12640,12660,12590,12650
2013-07-12,12605,12605,12565,12575
2013-07-15,12600,12605,12570,12590
2013-07-16,12580,12590,12575,12590
2013-07-17,12580,12600,12580,12580
2013-07-18,12555,12570,12530,12545
2013-07-19,12590,12590,12520,12525
2013-07-22,12565,12585,12565,12575
2013-07-23,12580,12590,12550,12560
2013-07-24,12565,12565,12540,12545
2013-07-25,12565,12565,12540,12565
2013-07-26,12555,12565,12540,12545
2013-07-29,12150,12490,12150,12470
2013-07-30,12460,12485,12450,12480
2013-07-31,12420,12485,12420,12485
2013-08-01,12500,12575,12500,12560
2013-08-02,12605,12605,12550,12565
2013-08-05,12590,12620,12590,12620
2013-08-06,12610,12645,12610,12640
2013-08-07,12610,12650,12610,12645
2013-08-08,12670,12785,12670,12780
2013-08-09,12870,12950,12835,12950
