,open,high,low,close,average,turn,volume,amount,tnum
2009-6-19,8.6585,8.8248,8.6447,8.6932,12.61,0.448,1996958.0,25174796.0,1860.0
2009-6-22,8.7001,8.7694,8.4646,8.61,12.36,0.573,2554196.0,31570043.0,1977.0
2009-6-23,8.6239,8.6239,8.4022,8.4161,12.23,0.569,2536807.0,31018967.0,2296.0
2009-6-24,8.4161,8.5061,8.3053,8.4784,12.06,0.734,3271690.0,39472103.0,3006.0
2009-6-25,8.4507,8.52,8.3468,8.3607,12.11,0.315,1404098.0,17005807.0,1698.0
2009-6-26,8.3607,8.4369,8.333,8.3815,12.08,0.371,1654265.0,19984957.0,1133.0
2009-6-29,8.3815,8.52,8.2152,8.2291,12.06,0.638,2841521.0,34265498.0,2924.0
2009-6-30,8.2429,8.326,8.0213,8.3053,11.72,0.813,3621863.0,42438793.0,5043.0
2009-7-1,8.2499,8.2776,8.0905,8.1529,11.77,0.52,2318655.0,27300685.0,3153.0
2009-7-2,8.1598,8.1737,8.0282,8.1113,11.64,0.61,2717233.0,31641027.0,2531.0
2009-7-3,8.1044,8.1944,8.0351,8.1252,11.75,0.41,1825740.0,21458810.0,1956.0
2009-7-6,8.139,8.139,7.8827,8.0559,11.56,0.728,3243837.0,37496800.0,3586.0
2009-7-7,7.9659,8.236,7.9659,8.1667,11.75,0.69,3075261.0,36131960.0,2606.0
2009-7-8,8.2429,8.3053,8.1321,8.2429,11.88,0.654,2914988.0,34621841.0,2775.0
2009-7-9,8.2983,8.3053,8.139,8.2776,11.87,1.279,5700220.0,67688196.0,4020.0
2009-7-10,8.3053,9.1088,8.3053,8.617,12.6,2.838,12645780.0,159383938.0,10003.0
2009-7-13,8.5616,9.0326,8.4507,8.8663,12.75,2.028,9034421.0,115163243.0,7586.0
2009-7-14,8.8663,9.2681,8.7624,9.2404,13.03,2.9,12918990.0,168327344.0,9410.0
2009-7-15,9.2127,9.6214,9.2127,9.3304,13.57,2.851,12703497.0,172427644.0,8651.0
2009-7-16,9.3304,9.462,9.0603,9.185,13.26,1.354,6031307.0,79996142.0,5969.0
2009-7-17,9.1226,9.5244,8.8109,9.372,13.18,2.039,9082289.0,119745716.0,6898.0
2009-7-20,9.3789,9.8153,9.372,9.7668,13.93,2.378,10593905.0,147548669.0,8043.0
2009-7-21,9.7807,9.8361,9.4551,9.5036,13.87,1.302,5801018.0,80483060.0,5513.0
2009-7-22,9.4898,9.656,9.282,9.3997,13.61,1.09,4856414.0,66094492.0,3940.0
2009-7-23,9.2958,9.372,9.0118,9.2404,13.24,1.296,5774949.0,76439184.0,5158.0
2009-7-24,9.2127,9.2542,8.6585,8.8802,12.97,1.439,6409398.0,83131786.0,5695.0
2009-7-27,8.9079,9.0949,8.9079,9.0534,13.01,1.192,5310091.0,69095477.0,3667.0
2009-7-28,9.0741,9.1226,8.7694,8.991,12.85,1.959,8727407.0,112172612.0,6382.0
2009-7-29,8.991,9.1503,8.1737,8.5962,12.85,1.572,7003270.0,90008255.0,6145.0
2009-7-30,8.5962,9.2196,8.5962,9.2058,12.93,2.912,12975117.0,167821218.0,7948.0
2009-7-31,9.2473,9.5244,9.0603,9.2473,13.4,2.733,12177548.0,163229377.0,8580.0
2009-8-3,9.2473,9.5798,9.1573,9.5382,13.44,1.903,8478200.0,113923605.0,7131.0
2009-8-4,9.4205,9.559,9.0049,9.3027,13.45,1.483,6605362.0,88853082.0,5834.0
2009-8-5,9.3027,9.6144,9.282,9.4066,13.65,2.04,9087308.0,124077212.0,6943.0
2009-8-6,9.4136,9.4136,8.8663,9.0118,13.1,1.395,6215682.0,81453601.0,5670.0
2009-8-7,8.9218,9.0949,8.6447,8.6793,12.79,1.377,6136761.0,78499554.0,4492.0
2009-8-10,8.7832,8.8802,8.6724,8.8456,12.65,0.625,2786248.0,35251960.0,2571.0
2009-8-11,8.8663,8.998,8.714,8.7209,12.76,0.611,2721918.0,34723101.0,2503.0
2009-8-12,8.7832,8.8525,8.2983,8.3191,12.38,0.891,3969754.0,49135321.0,3889.0
2009-8-13,8.3122,8.4715,8.1182,8.3538,11.94,0.772,3439337.0,41058288.0,2696.0
2009-8-14,8.3399,8.4161,8.1806,8.2499,11.96,0.595,2651769.0,31714396.0,2072.0
2009-8-17,8.1667,8.1667,7.6888,7.6888,11.41,0.68,3027743.0,34545151.0,2368.0
2009-8-18,7.6611,7.8135,7.4463,7.7234,11.03,0.96,4277920.0,47193210.0,2212.0
2009-8-19,7.7303,7.7996,7.2732,7.4256,10.92,1.207,5377973.0,58751567.0,2577.0
2009-8-20,7.4117,7.6126,7.287,7.571,10.81,0.731,3254652.0,35179421.0,2175.0
2009-8-21,7.5641,8.0905,7.474,7.862,11.23,1.116,4972735.0,55832663.0,3242.0
2009-8-24,7.9035,8.2845,7.862,8.1737,11.76,1.316,5864866.0,68942673.0,3681.0
2009-8-25,8.1598,8.8386,7.9312,8.7001,12.1,2.647,11791605.0,142666371.0,6286.0
2009-8-26,8.5893,9.2335,8.3676,8.901,13.05,3.393,15116012.0,197267486.0,7455.0
2009-8-27,8.901,9.0949,8.7694,9.0257,12.96,1.671,7445528.0,96493705.0,3558.0
2009-8-28,9.0049,9.0464,8.4992,8.9495,12.77,1.192,5311926.0,67810548.0,3122.0
2009-8-31,8.9495,8.9495,8.9495,8.9495,0.0,0.0,0.0,0.0,0.0
2009-9-1,8.0767,8.714,8.0767,8.3884,12.17,1.34,5968729.0,72636283.0,3165.0
2009-9-2,8.1667,8.4784,8.0559,8.3745,11.99,0.454,2023230.0,24255121.0,1746.0
2009-9-3,8.3745,8.7417,8.3053,8.6585,12.26,0.943,4203619.0,51532110.0,2917.0
2009-9-4,8.5477,8.8317,8.3815,8.7832,12.54,1.023,4557654.0,57138728.0,3725.0
2009-9-7,8.7971,8.9841,8.7417,8.8594,12.79,1.101,4905007.0,62725031.0,3354.0
2009-9-8,8.8386,9.1157,8.7486,9.0603,13.01,1.163,5180746.0,67407187.0,4323.0
2009-9-9,9.1434,9.275,9.0326,9.0741,13.2,1.262,5621233.0,74210424.0,5441.0
2009-9-10,9.088,9.0949,8.707,8.7347,12.82,0.716,3187930.0,40861713.0,3550.0
2009-9-11,8.6932,9.0257,8.6585,8.8733,12.82,0.598,2663969.0,34145381.0,2392.0
2009-9-14,8.8733,9.3374,8.8317,9.282,13.24,1.358,6050186.0,80095048.0,5044.0
2009-9-15,9.2473,9.7114,9.2265,9.559,13.77,2.369,10552629.0,145310003.0,6963.0
2009-9-16,9.559,9.8915,9.3789,9.6837,14.05,2.495,11117801.0,156214501.0,6877.0
2009-9-17,9.7391,10.6396,9.6283,10.2725,14.69,2.319,10334146.0,151783971.0,8082.0
2009-9-18,10.1478,10.2863,9.7668,10.0093,14.39,1.34,5968720.0,85918062.0,0.0
2009-9-21,9.9054,10.1062,9.559,9.9539,14.2,1.192,5310387.0,75405285.0,3667.0
2009-9-22,9.8707,10.2725,9.7114,9.8015,14.5,1.189,5298950.0,76838629.0,3865.0
2009-9-23,9.566,9.9746,9.462,9.4967,13.89,0.811,3611800.0,50159117.0,2380.0
2009-9-24,9.469,9.4898,9.0741,9.3374,13.44,0.613,2731903.0,36716276.0,2028.0
2009-9-25,9.282,9.5798,9.0741,9.178,13.38,0.832,3705480.0,49588364.0,2009.0
2009-9-28,9.282,9.4413,9.1573,9.2196,13.45,0.524,2333576.0,31382334.0,1706.0
2009-9-29,9.2681,9.656,9.1296,9.5867,13.53,0.814,3625768.0,49074136.0,2708.0
2009-9-30,9.6629,9.746,9.5036,9.6629,13.92,0.499,2222654.0,30931533.0,2030.0
2009-10-9,9.8777,10.1755,9.7114,9.9539,14.36,0.589,2626099.0,37698139.0,2267.0
2009-10-12,9.9469,10.0578,9.7114,9.9261,14.33,0.509,2269480.0,32511861.0,2101.0
2009-10-13,9.9261,10.037,9.7668,9.9054,14.29,0.494,2201236.0,31450646.0,1940.0
2009-10-14,9.9331,9.9885,9.7183,9.8361,14.26,0.757,3373611.0,48110650.0,2682.0
2009-10-15,9.8361,10.2863,9.8361,10.2517,14.61,1.476,6577378.0,96110628.0,5188.0
2009-10-16,10.2863,10.3418,9.9469,10.1755,14.55,0.69,3076066.0,44768627.0,2999.0
2009-10-19,10.2171,10.2171,9.94,10.1894,14.53,0.646,2876525.0,41787052.0,2989.0
2009-10-20,10.1824,10.1824,9.9954,10.0993,14.53,1.111,4948794.0,71905207.0,3620.0
2009-10-21,10.1062,10.5288,10.0855,10.3418,14.95,1.786,7955612.0,118912816.0,5361.0
2009-10-22,10.2379,10.5219,10.1132,10.2586,14.91,0.835,3720540.0,55473474.0,3179.0
2009-10-23,10.1894,10.3902,10.1132,10.1894,14.81,0.6,2671712.0,39565177.0,2485.0
2009-10-26,10.1894,10.2379,9.9816,10.0716,14.51,0.566,2521295.0,36595950.0,1874.0
2009-10-27,10.037,10.037,9.753,9.9261,14.33,0.814,3625816.0,51953585.0,2112.0
2009-10-28,9.9261,10.1547,9.7599,10.1062,14.45,0.533,2375144.0,34320036.0,0.0
2009-10-29,10.0508,10.1824,9.6976,9.9469,14.47,0.648,2885474.0,41766033.0,1701.0
2009-10-30,9.9746,10.2101,9.9054,9.9954,14.58,0.601,2678601.0,39045773.0,1707.0
2009-11-2,9.8984,10.2171,9.6976,10.1686,14.39,0.749,3335646.0,47997862.0,2272.0
2009-11-3,10.0508,10.6188,10.0508,10.5773,15.03,1.735,7728036.0,116118491.0,4772.0
2009-11-4,10.5634,11.0483,10.5288,10.8613,15.75,1.597,7113224.0,112001822.0,4377.0
2009-11-5,10.889,11.741,10.889,11.3461,16.53,3.315,14771518.0,244143586.0,6524.0
2009-11-6,11.4293,11.4916,11.2215,11.3531,16.37,0.815,3631271.0,59443584.0,2919.0
2009-11-9,11.4293,11.4293,10.7989,11.0829,16.0,1.018,4534733.0,72540816.0,3177.0
2009-11-10,11.0968,11.3254,10.8474,11.0829,16.03,1.416,6310936.0,101133215.0,2671.0
2009-11-11,11.1453,11.5678,10.9582,11.4362,16.42,1.538,6852750.0,112504156.0,4292.0
2009-11-12,11.6509,11.7964,11.36,11.6717,16.76,1.565,6971403.0,116820276.0,3599.0
2009-11-13,11.6371,11.6509,11.2422,11.547,16.48,0.74,3297498.0,54331450.0,2581.0
2009-11-16,11.5678,12.0804,11.4985,11.9557,17.05,1.542,6871371.0,117135593.0,3114.0
2009-11-17,11.9557,11.9557,11.9557,11.9557,0.0,0.0,0.0,0.0,0.0
2009-11-18,12.0181,12.025,11.4985,11.6579,16.98,1.093,4867960.0,82681159.0,2964.0
2009-11-19,11.7063,11.8102,11.5678,11.6648,16.88,0.999,4450076.0,75103607.0,2276.0
2009-11-20,11.6371,12.1774,11.5055,11.8172,17.13,1.087,4844975.0,83010777.0,3063.0
2009-11-23,11.8657,13.0017,11.7271,13.0017,18.13,1.658,7388481.0,133923465.0,4419.0
2009-11-24,13.161,13.5627,12.4683,12.7454,19.05,2.396,10674929.0,203327434.0,5752.0
2009-11-25,12.7454,13.3549,12.6068,13.3134,18.78,2.236,9963115.0,187109752.0,3785.0
2009-11-26,13.2164,13.2164,12.2259,12.69,18.5,1.229,5476553.0,101330681.0,3641.0
2009-11-27,12.593,12.593,11.9211,12.3782,17.57,0.919,4094159.0,71936968.0,2073.0
2009-11-30,12.3228,12.9878,12.3159,12.6622,18.36,1.091,4860465.0,89244245.0,2123.0
2009-12-1,12.8146,13.826,12.6622,13.7428,19.34,1.704,7591934.0,146851974.0,4264.0
2009-12-2,13.7359,13.9853,13.3688,13.6874,19.75,1.061,4727318.0,93377030.0,6000.0
2009-12-3,13.7151,13.7151,13.3341,13.4242,19.37,0.672,2995898.0,58021771.0,2046.0
2009-12-4,13.4242,13.6666,12.5722,13.1956,19.08,1.231,5486158.0,104652473.0,2734.0
2009-12-7,13.0224,13.2995,12.9462,13.0571,18.86,0.955,4254585.0,80230030.0,2090.0
2009-12-8,13.1194,13.258,12.7454,13.0155,18.64,0.628,2799493.0,52191624.0,1596.0
2009-12-9,12.9462,13.4519,12.8146,13.0224,19.08,0.61,2717938.0,51854549.0,1951.0
2009-12-10,13.0086,13.2649,12.683,12.8285,18.52,0.594,2646312.0,49007309.0,1628.0
2009-12-11,12.78,13.1956,12.78,13.064,18.74,0.744,3313457.0,62083494.0,1435.0
2009-12-14,12.9532,13.0917,12.593,12.9047,18.47,0.428,1905755.0,35202634.0,1264.0
2009-12-15,12.8146,13.0224,12.8077,12.8631,18.6,0.524,2336508.0,43449707.0,972.0
2009-12-16,12.9185,12.9185,12.5376,12.5514,18.27,0.603,2688338.0,49115623.0,1543.0
2009-12-17,12.6068,12.6415,11.9834,12.1774,17.69,0.664,2959856.0,52351685.0,1705.0
2009-12-18,12.1843,12.1912,11.7687,12.0181,17.32,0.545,2426926.0,42028053.0,1248.0
2009-12-21,12.0181,12.78,11.9903,12.5514,17.83,0.33,1468386.0,26177238.0,1062.0
2009-12-22,12.5722,12.8631,12.1912,12.4683,18.14,0.504,2247004.0,40766822.0,1376.0
2009-12-23,12.4683,13.0224,12.2951,12.967,18.43,0.94,4190246.0,77233855.0,1670.0
2009-12-24,12.9947,13.5073,12.9947,13.3203,19.26,1.453,6472351.0,124671486.0,3295.0
2009-12-25,13.1679,13.5281,13.161,13.2649,19.26,0.693,3088979.0,59481827.0,1720.0
2009-12-28,13.0501,13.9576,13.0501,13.4727,19.81,1.029,4582716.0,90761652.0,2684.0
2009-12-29,13.4381,14.1931,13.3411,14.1515,19.98,1.897,8450549.0,168826194.0,5086.0
2009-12-30,14.4078,15.0243,14.1307,14.8788,21.11,2.128,9479893.0,200127884.0,5086.0
2009-12-31,14.5463,15.8278,14.484,14.5533,21.81,1.987,8854679.0,193077386.0,4522.0
2010-1-4,14.5325,15.3083,14.5325,14.7541,21.51,1.346,5998280.0,129018361.0,2496.0
2010-1-5,14.8511,15.6546,14.6156,15.6339,21.85,2.047,9119896.0,199252556.0,4456.0
2010-1-6,15.6823,15.9179,15.239,15.5854,22.5,0.882,3931064.0,88440551.0,3161.0
2010-1-7,15.5715,15.5715,14.9065,15.1628,21.79,1.274,5674626.0,123622157.0,3518.0
2010-1-8,15.1005,15.3014,14.7195,15.1282,21.76,1.233,5495096.0,119562538.0,1797.0
2010-1-11,16.3127,16.3612,15.2044,15.5992,22.72,3.538,15762013.0,358165882.0,5282.0
2010-1-12,15.4122,15.7724,14.5463,15.0104,21.81,2.746,12236129.0,266869702.0,5991.0
2010-1-13,14.5463,15.4468,14.4078,15.2529,21.6,2.128,9482500.0,204790861.0,4705.0
2010-1-14,15.239,15.9109,15.0312,15.6477,22.47,2.891,12879011.0,289435119.0,5635.0
2010-1-15,15.62,16.6937,15.62,16.4512,23.58,2.845,12676649.0,298896113.0,6479.0
2010-1-18,16.4859,16.6175,15.9317,16.3889,23.62,0.965,4301513.0,101597790.0,2833.0
2010-1-19,16.4166,16.6867,16.0218,16.5136,23.65,1.416,6308202.0,149182954.0,3102.0
2010-1-20,16.4859,16.4859,15.4745,15.6546,22.97,0.826,3678688.0,84510876.0,3318.0
2010-1-21,15.2598,15.8278,15.2598,15.5854,22.56,0.808,3601890.0,81248246.0,1649.0
2010-1-22,15.3083,15.5507,14.4147,14.9273,21.49,0.874,3892359.0,83660548.0,2015.0
2010-1-25,14.962,15.0797,14.6156,14.9204,21.51,0.552,2458457.0,52887067.0,939.0
2010-1-26,14.8373,14.962,13.7359,13.8537,20.38,0.812,3619744.0,73783331.0,2226.0
2010-1-27,13.9922,14.4771,13.4103,14.2693,20.25,1.228,5470316.0,110763419.0,2314.0
2010-1-28,14.2,15.239,14.2,14.9966,21.52,0.744,3314448.0,71322103.0,2419.0
2010-1-29,14.962,15.2529,14.6641,14.9966,21.71,1.494,6654295.0,144433487.0,2415.0
2010-2-1,14.9966,15.149,14.5533,14.9827,21.49,0.414,1842512.0,39599980.0,1460.0
2010-2-2,14.9827,15.6546,14.7957,15.3845,22.3,1.067,4753859.0,106027266.0,3705.0
2010-2-3,15.2598,15.5507,14.4771,15.3706,21.89,0.701,3121974.0,68343526.0,3705.0
2010-2-4,15.336,15.3776,14.768,15.1351,21.79,0.427,1901909.0,41440051.0,1748.0
2010-2-5,14.6156,14.962,14.2346,14.2901,20.96,0.365,1628190.0,34120709.0,1748.0
2010-2-8,14.2901,14.2901,14.2901,14.2901,0.0,0.0,0.0,0.0,0.0
2010-2-9,14.1307,14.581,13.9229,14.297,20.66,0.407,1811595.0,37433084.0,1374.0
