,open,high,low,close,average,turn,volume,amount,tnum
2009-8-27,6.3864,6.4929,6.2123,6.3284,6.58,2.76,11064636.0,72803163.0,8237.0
2009-8-28,6.2606,6.4445,6.2413,6.3671,6.57,2.22,8901448.0,58462851.0,6643.0
2009-8-31,6.2606,6.3477,5.9026,5.951,6.33,1.929,7733544.0,48927604.0,5871.0
2009-9-1,5.922,6.0381,5.7865,5.8446,6.12,1.501,6015483.0,36825427.0,4429.0
2009-9-2,5.8058,5.9316,5.7284,5.8639,6.03,1.072,4295633.0,25912760.0,3358.0
2009-9-3,5.8349,6.1832,5.8349,6.0961,6.22,1.721,6898779.0,42911821.0,4827.0
2009-9-4,6.0865,6.4155,6.0478,6.3574,6.45,2.386,9565678.0,61715456.0,6833.0
2009-9-7,6.3671,6.4929,6.251,6.3187,6.58,2.836,11369084.0,74814014.0,7714.0
2009-9-8,6.2897,6.5993,6.2219,6.5025,6.71,3.25,13030609.0,87402666.0,9423.0
2009-9-9,6.4445,6.5316,6.3768,6.4638,6.66,2.301,9222307.0,61443878.0,6271.0
2009-9-10,6.4058,6.6283,6.3961,6.4348,6.72,2.091,8382787.0,56317727.0,5918.0
2009-9-11,6.4058,6.609,6.3961,6.5219,6.74,2.204,8836912.0,59558407.0,5916.0
2009-9-14,6.5219,6.8219,6.5219,6.7154,6.92,3.664,14690213.0,101724981.0,9924.0
2009-9-15,6.7154,6.8509,6.5896,6.7154,6.96,3.257,13056667.0,90836739.0,8305.0
2009-9-16,6.7251,6.9283,6.6961,6.8509,7.06,3.974,15931637.0,112542023.0,12024.0
2009-9-17,6.8315,6.9283,6.8122,6.8993,7.1,3.089,12382042.0,87960844.0,8827.0
2009-9-18,6.909,7.0154,6.5316,6.667,7.07,3.313,13280677.0,93863143.0,0.0
2009-9-21,6.5896,7.1122,6.4542,7.0444,7.07,4.313,17291765.0,122204765.0,12913.0
2009-9-22,7.0154,7.1025,6.6767,6.6864,7.16,3.814,15288981.0,109465102.0,11473.0
2009-9-23,6.6864,6.7735,6.3671,6.4251,6.77,2.188,8769862.0,59398512.0,7242.0
2009-9-24,6.3961,6.5316,6.2026,6.3864,6.61,1.74,6976894.0,46108624.0,5613.0
2009-9-25,6.3671,6.4832,6.2897,6.3961,6.62,1.07,4291070.0,28389869.0,3538.0
2009-9-28,6.4445,6.5703,6.0961,6.1736,6.59,1.451,5816380.0,38305928.0,4429.0
2009-9-29,6.2123,6.2413,5.951,6.0574,6.28,1.229,4927917.0,30962021.0,3885.0
2009-9-30,6.1348,6.2026,6.0091,6.0381,6.31,0.943,3780737.0,23852511.0,2980.0
2009-10-9,6.1445,6.4251,6.1445,6.3768,6.53,1.602,6421127.0,41900913.0,4394.0
2009-10-12,6.3768,6.5993,6.309,6.4542,6.72,1.797,7202581.0,48397099.0,5310.0
2009-10-13,6.4735,6.5316,6.4155,6.5219,6.68,1.334,5347482.0,35736799.0,3543.0
2009-10-14,6.5316,6.6961,6.5219,6.5703,6.85,2.083,8351196.0,57203945.0,5653.0
2009-10-15,6.5993,6.7638,6.5122,6.6477,6.87,2.096,8404410.0,57711936.0,5829.0
2009-10-16,6.6477,6.7251,6.5413,6.7058,6.86,1.845,7394423.0,50759874.0,5045.0
2009-10-19,6.667,6.7735,6.6187,6.7541,6.96,2.195,8800725.0,61224822.0,5882.0
2009-10-20,6.7735,7.0057,6.7154,6.8219,7.08,3.641,14597667.0,103399395.0,9476.0
2009-10-21,6.8219,6.8509,6.7154,6.7541,7.0,2.347,9409284.0,65836433.0,6427.0
2009-10-22,6.7928,6.9864,6.6767,6.8606,7.09,3.22,12907944.0,91542606.0,8168.0
2009-10-23,6.8896,6.967,6.8122,6.8606,7.13,3.121,12509818.0,89169596.0,6574.0
2009-10-26,6.8799,6.8993,6.6961,6.7445,6.98,2.182,8748786.0,61110062.0,5422.0
2009-10-27,6.6767,6.909,6.6477,6.7251,7.01,2.749,11020226.0,77277298.0,6987.0
2009-10-28,6.7348,6.7638,6.5509,6.7445,6.89,1.868,7489458.0,51568146.0,0.0
2009-10-29,6.609,6.7058,6.5316,6.5896,6.83,1.848,7408734.0,50593114.0,4667.0
2009-10-30,6.6864,7.2476,6.638,7.2476,7.43,10.319,41368095.0,307283838.0,19093.0
2009-11-2,7.1896,7.9153,7.1122,7.7702,7.77,17.304,69370523.0,538715428.0,36233.0
2009-11-3,7.6057,8.0605,7.5282,7.8572,8.04,12.23,49029356.0,394354099.0,29900.0
2009-11-4,7.7411,8.0314,7.6637,7.9153,8.13,7.85,31468957.0,255813290.0,19733.0
2009-11-5,7.9153,8.1959,7.8572,7.9443,8.26,6.209,24889824.0,205705555.0,16810.0
2009-11-6,7.925,8.1669,7.8863,7.9056,8.25,5.032,20174213.0,166434199.0,13650.0
2009-11-9,7.8476,8.1282,7.7218,8.1185,8.16,5.483,21981859.0,179312015.0,14336.0
2009-11-10,8.0701,8.1766,7.9637,7.9637,8.31,3.588,14382468.0,119516816.0,9717.0
2009-11-11,7.9347,8.1088,7.7992,8.0217,8.24,3.535,14169239.0,116763265.0,9668.0
2009-11-12,7.983,8.3217,7.9443,8.0701,8.43,4.776,19146811.0,161414429.0,13108.0
2009-11-13,7.9927,8.3024,7.9734,8.2733,8.41,4.875,19542262.0,164310041.0,12286.0
2009-11-16,8.3798,8.4669,8.1862,8.2637,8.55,5.637,22599342.0,193186522.0,15041.0
2009-11-17,8.2443,8.2443,8.0508,8.1766,8.4,3.788,15186281.0,127589485.0,11711.0
2009-11-18,8.1475,8.2443,8.0314,8.0798,8.38,3.214,12882861.0,107922510.0,10055.0
2009-11-19,8.0314,8.2056,8.0314,8.1862,8.4,3.549,14226703.0,119533836.0,9350.0
2009-11-20,8.1088,8.3024,8.0217,8.1959,8.44,4.717,18909325.0,159683719.0,12738.0
2009-11-23,8.1669,8.5249,8.1088,8.4765,8.65,5.955,23872509.0,206502400.0,17222.0
2009-11-24,8.4185,8.4959,7.7411,7.7992,8.44,6.758,27092990.0,228677060.0,20178.0
2009-11-25,7.8185,8.0024,7.7702,7.9927,8.17,3.634,14567049.0,119047908.0,10650.0
2009-11-26,8.0024,8.0314,7.4508,7.5089,7.99,4.858,19473171.0,155657245.0,16673.0
2009-11-27,7.4508,7.6734,7.3831,7.4702,7.8,2.965,11887643.0,92714499.0,8747.0
2009-11-30,7.596,7.8476,7.5379,7.8185,7.96,2.993,11998406.0,95474146.0,8262.0
2009-12-1,7.7605,7.9347,7.7411,7.9056,8.1,3.15,12627577.0,102324402.0,9447.0
2009-12-2,7.925,7.983,7.8669,7.983,8.19,3.123,12518113.0,102563496.0,9732.0
2009-12-3,7.983,8.0217,7.8476,8.0121,8.19,2.658,10653841.0,87293890.0,8237.0
2009-12-4,7.954,8.0024,7.4605,7.6831,8.01,3.67,14712140.0,117855430.0,11880.0
2009-12-7,7.6927,7.7798,7.6057,7.7798,8.0,1.628,6528078.0,52202664.0,5391.0
2009-12-8,7.8185,8.2443,7.7702,8.0992,8.34,6.444,25834089.0,215437194.0,22606.0
2009-12-9,7.9734,8.0701,7.8572,7.896,8.24,3.086,12370351.0,101910516.0,9643.0
2009-12-10,7.983,8.1669,7.925,8.0992,8.31,2.896,11609375.0,96463221.0,8720.0
2009-12-11,8.1088,8.1766,7.9734,8.0217,8.35,2.341,9385297.0,78407690.0,8504.0
2009-12-14,8.0411,8.0701,7.7411,7.9347,8.15,2.332,9350438.0,76214454.0,7792.0
2009-12-15,8.0024,8.0508,7.9056,7.9637,8.27,1.643,6588468.0,54459396.0,5356.0
2009-12-16,7.9637,8.0121,7.8282,7.8766,8.17,1.666,6679208.0,54562874.0,5747.0
2009-12-17,7.8863,7.9056,7.5476,7.5573,7.95,2.319,9296176.0,73907203.0,8543.0
2009-12-18,7.5282,7.7315,7.4315,7.5282,7.84,1.738,6966804.0,54616196.0,6144.0
2009-12-21,7.5282,8.1862,7.5282,7.9734,8.2,4.394,17616382.0,144533790.0,14181.0
2009-12-22,7.9347,8.2153,7.8572,7.9637,8.32,4.186,16781514.0,139567323.0,13460.0
2009-12-23,7.9637,8.7572,7.9347,8.7572,8.74,11.41,45739135.0,399614968.0,33930.0
2009-12-24,8.7088,9.1442,8.612,8.8926,9.12,12.02,48187373.0,439487197.0,34852.0
2009-12-25,8.8055,9.0378,8.7281,8.8539,9.14,6.753,27072751.0,247510934.0,19967.0
2009-12-28,8.8442,9.0862,8.7862,8.9023,9.2,6.388,25606444.0,235647456.0,17617.0
2009-12-29,8.8829,9.3281,8.8636,9.0281,9.39,7.559,30302891.0,284412668.0,22873.0
2009-12-30,8.9507,9.0281,8.6604,8.8152,9.1,6.354,25473149.0,231750150.0,22873.0
2009-12-31,8.7862,9.6667,8.7378,9.3958,9.6,9.367,37552456.0,360401613.0,30358.0
2010-1-4,9.57,10.3344,9.4055,10.0828,10.49,15.214,60988710.0,639874001.0,41979.0
2010-1-5,9.9667,10.2764,9.8796,10.2183,10.46,8.923,35770391.0,374169587.0,26058.0
2010-1-6,10.2473,10.4021,9.9183,10.0248,10.47,6.62,26539345.0,277858798.0,23189.0
2010-1-7,9.9667,10.3828,9.899,10.1312,10.49,8.36,33515031.0,351546854.0,28076.0
2010-1-8,10.1409,10.9537,10.1409,10.6053,10.92,9.903,39701263.0,433458233.0,34665.0
2010-1-11,10.6053,10.6053,10.6053,10.6053,0.0,0.0,0.0,0.0,0.0
2010-1-12,10.5376,10.6053,10.1796,10.5376,10.78,7.477,29973668.0,322967249.0,27756.0
2010-1-13,10.1893,10.6344,10.0635,10.1602,10.7,5.941,23818080.0,254807909.0,24110.0
2010-1-14,10.1409,10.5957,10.1409,10.3538,10.73,5.359,21484057.0,230509096.0,18817.0
2010-1-15,10.3538,10.9343,10.1796,10.8279,10.93,7.963,31922787.0,348843703.0,30135.0
2010-1-18,10.944,11.6117,10.7892,11.4859,11.63,9.733,39018395.0,453638252.0,37416.0
2010-1-19,11.4182,11.8052,11.3311,11.544,11.92,8.648,34668157.0,413229642.0,35220.0
2010-1-20,11.4666,11.7181,11.1279,11.3214,11.76,8.035,32210866.0,378781630.0,36566.0
2010-1-21,11.3601,11.902,11.3601,11.4762,11.97,7.618,30540684.0,365469627.0,30111.0
2010-1-22,11.2633,11.5923,10.7408,11.0021,11.53,6.576,26360899.0,304023981.0,29241.0
2010-1-25,10.8279,10.9731,10.4505,10.4796,10.99,4.634,18575747.0,204097860.0,20421.0
2010-1-26,10.4699,10.5763,9.7151,9.9086,10.53,5.069,20322625.0,214054395.0,18647.0
2010-1-27,9.8216,10.2473,9.8216,9.957,10.39,4.592,18407885.0,191288880.0,17374.0
2010-1-28,9.9764,10.2473,9.8312,10.228,10.39,3.402,13638576.0,141740552.0,12466.0
2010-1-29,10.1022,10.9343,10.0635,10.6537,10.98,6.683,26790391.0,294070075.0,26912.0
2010-2-1,10.5473,10.9924,10.4699,10.8279,11.15,5.627,22557321.0,251405782.0,21398.0
2010-2-2,10.915,10.9731,10.5279,10.557,11.12,4.992,20013385.0,222485209.0,19797.0
2010-2-3,10.557,10.7892,9.928,10.7215,10.79,5.473,21940960.0,236724437.0,19797.0
2010-2-4,10.6247,11.6601,10.4602,11.3117,11.63,9.647,38673283.0,449945698.0,38370.0
2010-2-5,11.0214,11.602,10.8956,11.3021,11.63,7.357,29494519.0,343143438.0,38370.0
2010-2-8,11.1956,11.6988,11.1279,11.3504,11.84,5.295,21224798.0,251240488.0,21942.0
