,open,high,low,close,average,turn,volume,amount,tnum
2009-4-27,4.3429,4.4293,4.0566,4.1052,7.89,6.095,4458970.0,35187941.01,3343.0
2009-4-28,3.9917,4.0782,3.9107,4.0674,7.41,3.593,2628553.0,19475334.28,1916.0
2009-4-29,4.116,4.2186,4.008,4.2186,7.64,4.294,3141297.0,23990751.55,2118.0
2009-4-30,4.3591,4.4563,4.1592,4.2132,7.93,8.666,6340010.0,50287346.76,4454.0
2009-5-4,4.17,4.3699,4.1376,4.3645,7.9,4.948,3619741.0,28600221.4,2976.0
2009-5-5,4.4023,4.4995,4.3104,4.4509,8.15,8.307,6077433.0,49500736.6,4067.0
2009-5-6,4.4617,4.5535,4.3374,4.4779,8.22,7.218,5281188.0,43398498.16,3666.0
2009-5-7,4.4833,4.4833,4.2672,4.3753,8.1,5.123,3748159.0,30355608.79,2923.0
2009-5-8,4.3753,4.6021,4.3374,4.5643,8.36,10.646,7788786.0,65145398.52,5108.0
2009-5-11,4.5157,4.7156,4.278,4.2888,8.37,8.621,6307432.0,52768521.3,4491.0
2009-5-12,4.1916,4.3537,4.1592,4.3483,7.9,3.435,2512969.0,19843683.15,2037.0
2009-5-13,4.3537,4.4347,4.251,4.4293,8.07,5.395,3947149.0,31840570.98,2467.0
2009-5-14,4.4293,4.6669,4.332,4.6129,8.38,9.095,6654083.0,55770977.55,4581.0
2009-5-15,4.6021,4.6453,4.4833,4.5319,8.43,4.935,3610540.0,30450458.33,2606.0
2009-5-18,4.5643,4.5913,4.3483,4.5373,8.3,3.831,2803199.0,23253716.75,2136.0
2009-5-19,4.5751,4.6453,4.5157,4.5643,8.49,4.952,3623096.0,30763767.44,2413.0
2009-5-20,4.5481,4.6183,4.4455,4.4563,8.35,4.017,2939125.0,24554774.31,2121.0
2009-5-21,4.4455,4.4725,4.3104,4.4671,8.13,4.555,3332703.0,27105488.37,2169.0
2009-5-22,4.6507,4.9046,4.4671,4.4995,8.67,12.476,9127877.0,79139473.73,6338.0
2009-5-25,4.3212,4.4239,4.1538,4.3645,7.9,6.406,4686830.0,37041933.02,3218.0
2009-5-26,4.3483,4.4023,4.2996,4.3158,8.04,3.566,2609317.0,20977483.1,2140.0
2009-5-27,4.2996,4.4185,4.2996,4.3158,8.04,2.454,1795380.0,14434745.89,1429.0
2009-6-1,4.3483,4.4077,4.305,4.3645,8.07,2.541,1859007.0,15004460.76,1458.0
2009-6-2,4.3861,4.5049,4.3429,4.4509,8.19,4.411,3226967.0,26429796.79,2463.0
2009-6-3,4.4563,4.5211,4.4077,4.5049,8.28,3.959,2896668.0,23977531.61,2258.0
2009-6-4,4.4941,4.4941,4.3104,4.3969,8.15,3.221,2356576.0,19202841.88,1878.0
2009-6-5,4.4077,4.5049,4.3537,4.4401,8.23,3.545,2593925.0,21344005.18,2099.0
2009-6-8,4.4023,4.6723,4.3212,4.5805,8.46,6.927,5068279.0,42888888.18,3719.0
2009-6-9,4.6021,4.8992,4.5103,4.8182,8.75,12.848,9399560.0,82209744.21,6406.0
2009-6-10,4.7642,4.8884,4.6507,4.7912,8.84,8.964,6558358.0,57956602.07,4964.0
2009-6-11,4.748,4.856,4.6453,4.6453,8.79,5.644,4128982.0,36307857.58,3283.0
2009-6-12,4.6453,4.694,4.3212,4.4185,8.31,5.512,4032887.0,33515796.32,3174.0
2009-6-15,4.4509,4.5049,4.3915,4.4887,8.24,2.682,1962171.0,16172665.74,1589.0
2009-6-16,4.4455,4.4725,4.4023,4.4293,8.21,2.393,1750893.0,14368670.82,1303.0
2009-6-17,4.4293,4.5913,4.4185,4.5913,8.35,3.268,2391026.0,19957044.43,1814.0
2009-6-18,4.5697,4.7156,4.5211,4.6561,8.53,5.27,3855885.0,32904436.51,2773.0
2009-6-19,4.6399,4.6615,4.5697,4.5805,8.52,3.582,2620430.0,22329861.69,1957.0
2009-6-22,4.5859,4.6345,4.4347,4.4617,8.37,3.525,2578681.0,21587345.99,1961.0
2009-6-23,4.4293,4.5157,4.3807,4.4725,8.26,2.363,1729021.0,14283348.18,1221.0
2009-6-24,4.4563,4.6615,4.4509,4.6507,8.43,4.08,2984955.0,25173200.73,1997.0
2009-6-25,4.6561,4.6615,4.4941,4.6237,8.47,5.68,4155685.0,35181972.48,2749.0
2009-6-26,4.6885,4.802,4.6021,4.7912,8.72,11.962,8751895.0,76333397.23,5881.0
2009-6-29,4.7264,4.7372,4.5859,4.6345,8.62,6.367,4657988.0,40168311.08,3229.0
2009-6-30,4.6345,4.6345,4.6345,4.6345,0.0,0.0,0.0,0.0,0.0
2009-7-1,4.6561,4.6561,4.4833,4.5805,8.43,3.545,2593357.0,21862485.66,1880.0
2009-7-2,4.5805,4.7264,4.4995,4.6885,8.5,5.667,4146217.0,35238701.31,2602.0
2009-7-3,4.6345,4.6885,4.5805,4.6021,8.57,4.585,3354451.0,28752288.15,2242.0
2009-7-6,4.6021,4.7264,4.5319,4.6885,8.54,5.196,3801717.0,32471647.42,2657.0
2009-7-7,4.6507,4.8452,4.5913,4.6994,8.77,7.78,5691700.0,49918784.55,4096.0
2009-7-8,4.6723,4.7534,4.6075,4.7426,8.69,5.172,3783600.0,32863892.5,2438.0
2009-7-9,4.7318,4.9694,4.7102,4.8992,8.97,8.769,6415227.0,57567703.23,4392.0
2009-7-10,4.8722,5.0559,4.8074,5.0288,9.16,9.278,6787699.0,62175776.98,4398.0
2009-7-13,4.9964,5.0775,4.9316,4.9424,9.24,7.817,5718752.0,52831177.47,3562.0
2009-7-14,4.9154,4.991,4.9154,4.9748,9.16,5.065,3705763.0,33956104.14,2489.0
2009-7-15,4.9478,5.1153,4.9478,4.9694,9.29,5.545,4057174.0,37697489.12,2633.0
2009-7-16,4.9694,5.0397,4.8614,4.8722,9.14,4.785,3500716.0,31981859.62,2677.0
2009-7-17,4.8614,4.9532,4.8074,4.9046,9.03,3.332,2437745.0,22013303.79,1949.0
2009-7-20,4.9154,5.1585,4.8776,5.0397,9.29,6.034,4414395.0,41031164.61,3040.0
2009-7-21,5.0397,5.1801,4.9586,4.991,9.39,6.863,5021153.0,47146884.33,3447.0
2009-7-22,4.9694,5.2935,4.9694,5.1315,9.55,8.068,5902687.0,56364988.06,3889.0
2009-7-23,5.1585,5.2773,5.0829,5.2017,9.6,4.806,3516041.0,33754841.2,2475.0
2009-7-24,5.1801,5.2179,4.9154,4.991,9.34,6.252,4574005.0,42740955.83,2901.0
2009-7-27,4.991,5.0613,4.91,5.0451,9.22,4.079,2984135.0,27523692.61,2064.0
2009-7-28,5.0234,5.1045,4.9208,5.0451,9.27,3.917,2866024.0,26579044.79,2067.0
2009-7-29,4.9964,5.0234,4.5427,4.5967,8.95,6.898,5046868.0,45153740.43,3272.0
2009-7-30,4.5913,4.6723,4.4023,4.5373,8.39,4.595,3361980.0,28201864.98,2428.0
2009-7-31,4.5643,4.7102,4.5265,4.6453,8.57,4.13,3021596.0,25894328.83,2004.0
2009-8-3,4.6831,4.7912,4.6399,4.7912,8.73,4.575,3347489.0,29239928.42,2420.0
2009-8-4,4.7912,4.829,4.6507,4.8074,8.78,4.162,3044921.0,26728285.86,2053.0
2009-8-5,4.7588,4.91,4.7426,4.8506,8.95,4.092,2993814.0,26796555.54,2393.0
2009-8-6,4.8344,4.856,4.6453,4.8074,8.78,4.487,3282472.0,28805852.0,2266.0
2009-8-7,4.7318,5.0342,4.7318,4.8992,8.99,7.091,5187845.0,46658699.2,2662.0
2009-8-10,5.0234,5.1153,4.91,4.937,9.27,11.593,8481773.0,78651529.91,5793.0
2009-8-11,4.9694,4.9694,4.7696,4.8614,8.98,4.671,3417734.0,30686027.1,2514.0
2009-8-12,4.8722,4.8722,4.4023,4.4617,8.59,3.492,2554571.0,21939935.97,2190.0
2009-8-13,4.4617,4.5265,4.4239,4.4995,8.28,2.444,1788248.0,14804526.87,1377.0
2009-8-14,4.4779,4.5373,4.1052,4.1322,7.97,3.666,2682331.0,21365350.34,1883.0
2009-8-17,4.1322,4.1754,3.8297,3.9377,7.36,3.775,2761980.0,20339316.4,1677.0
2009-8-18,3.8729,3.9972,3.8135,3.9593,7.28,1.677,1227292.0,8937345.86,1008.0
2009-8-19,3.9161,3.9701,3.7001,3.7271,7.09,3.199,2340699.0,16588826.59,1336.0
2009-8-20,3.7271,3.8297,3.6298,3.8135,6.94,2.837,2075292.0,14401580.92,1406.0
2009-8-21,3.7973,3.9215,3.7325,3.8999,7.14,2.634,1926740.0,13747417.34,1380.0
2009-8-24,3.9053,4.116,3.8513,4.1052,7.4,6.131,4485555.0,33208220.45,2303.0
2009-8-25,4.1538,4.278,3.9161,4.0944,7.61,9.039,6613077.0,50317523.2,4564.0
2009-8-26,4.008,4.1862,4.008,4.1592,7.64,5.686,4160285.0,31765174.48,2739.0
2009-8-27,4.1592,4.1592,4.1592,4.1592,0.0,0.0,0.0,0.0,0.0
2009-8-28,4.1052,4.1592,3.9431,4.0512,7.49,3.014,2204766.0,16504818.62,1583.0
2009-8-31,3.9809,3.9863,3.6623,3.6677,7.07,2.484,1817377.0,12853773.87,1442.0
2009-9-1,3.592,3.7541,3.565,3.6731,6.81,1.619,1184694.0,8063413.52,1049.0
2009-9-2,3.619,3.7271,3.6136,3.7163,6.79,1.889,1382358.0,9381660.35,794.0
2009-9-3,3.7811,3.8675,3.7001,3.8567,7.04,2.951,2158903.0,15187887.91,1364.0
2009-9-4,3.8351,3.9323,3.8243,3.9053,7.19,2.829,2070062.0,14892520.78,1297.0
2009-9-7,3.8783,3.9917,3.8675,3.9053,7.29,2.913,2131080.0,15534946.2,1472.0
2009-9-8,3.9053,3.9431,3.7865,3.9323,7.22,2.621,1917581.0,13839695.44,1311.0
2009-9-9,3.9377,4.0458,3.8945,4.035,7.34,3.38,2473233.0,18153780.04,1755.0
2009-9-10,4.0674,4.0944,3.9431,3.9593,7.42,3.815,2791001.0,20715262.05,2008.0
2009-9-11,3.9593,4.0512,3.9215,4.0404,7.39,3.072,2247590.0,16608759.46,1510.0
2009-9-14,4.062,4.1322,4.0296,4.089,7.56,4.687,3429258.0,25916474.29,2220.0
2009-9-15,4.089,4.17,4.035,4.1322,7.61,4.757,3480596.0,26477689.08,2225.0
2009-9-16,4.1214,4.1808,3.9701,4.1214,7.6,3.803,2782381.0,21134307.15,1784.0
2009-9-17,4.2726,4.3699,4.2024,4.278,7.91,8.835,6464118.0,51134746.3,3624.0
2009-9-18,4.2942,4.5643,4.2186,4.4023,8.07,9.727,7116638.0,57397059.45,4376.0
2009-9-21,4.3699,4.3807,4.17,4.3212,7.96,4.802,3512950.0,27949018.22,2097.0
2009-9-22,4.4185,4.4779,4.2564,4.2672,8.08,4.311,3154354.0,25501586.9,2075.0
2009-9-23,4.3158,4.3212,4.0836,4.0944,7.75,3.018,2207898.0,17117913.45,1466.0
2009-9-24,4.1052,4.1376,3.8945,4.062,7.5,2.966,2170228.0,16268718.11,1317.0
2009-9-25,4.0404,4.0674,3.9323,3.9431,7.39,2.412,1764856.0,13035430.38,1014.0
2009-9-28,3.9485,4.035,3.8027,3.8567,7.29,2.127,1556178.0,11350804.1,971.0
2009-9-29,3.8567,3.8621,3.5974,3.6731,6.88,2.112,1544977.0,10626085.84,1145.0
2009-9-30,3.7271,3.7757,3.7001,3.7217,6.92,1.449,1060150.0,7339615.88,740.0
2009-10-9,3.7487,3.9107,3.7271,3.8891,7.11,1.606,1174860.0,8358990.3,835.0
2009-10-12,3.8999,3.9755,3.8405,3.9215,7.26,0.764,1390339.0,10100756.53,966.0
2009-10-13,3.9755,4.035,3.9107,4.0026,7.37,1.917,1402465.0,10334561.81,881.0
2009-10-14,3.9972,4.0944,3.9647,3.9917,7.47,2.781,2034907.0,15207756.87,1203.0
2009-10-15,4.0674,4.1376,4.0026,4.0998,7.57,3.232,2364361.0,17892250.04,1542.0
2009-10-16,4.0998,4.1106,3.9269,4.1106,7.44,2.81,2056179.0,15308162.26,1289.0
2009-10-19,4.0566,4.2024,4.0512,4.1862,7.66,4.76,3482448.0,26675267.26,2028.0
2009-10-20,4.2186,4.4455,4.1322,4.3915,7.99,9.781,7155614.0,57161777.39,4174.0
2009-10-21,4.3266,4.3374,4.2672,4.2672,7.95,5.296,3874850.0,30789288.88,2341.0
2009-10-22,4.2132,4.2618,4.1862,4.2564,7.81,3.649,2669981.0,20852302.3,1593.0
2009-10-23,4.2402,4.3104,4.197,4.224,7.87,4.737,3465895.0,27277128.58,2049.0
2009-10-26,4.2132,4.2834,4.1916,4.2456,7.86,3.058,2237156.0,17576198.66,1361.0
2009-10-27,4.2024,4.2024,4.0188,4.0242,7.59,3.513,2570283.0,19501870.39,1712.0
2009-10-28,4.0188,4.0782,3.9701,4.0674,7.47,2.18,1595042.0,11910369.45,1065.0
2009-10-29,4.0242,4.0944,3.9755,4.008,7.48,2.457,1797622.0,13448190.29,1050.0
2009-10-30,4.1268,4.1268,4.0296,4.0512,7.55,2.031,1485940.0,11221656.23,960.0
2009-11-2,3.9917,4.17,3.9539,4.1592,7.58,2.888,2113238.0,16025041.04,1404.0
2009-11-3,4.143,4.3158,4.143,4.2618,7.9,4.515,3303313.0,26098202.87,2167.0
2009-11-4,4.2942,4.3591,4.2456,4.3374,7.97,4.742,3468986.0,27642198.89,2196.0
2009-11-5,4.3537,4.3645,4.2564,4.332,7.97,3.699,2705955.0,21576615.92,1837.0
2009-11-6,4.3429,4.4401,4.332,4.3699,8.1,5.627,4117037.0,33332932.09,2564.0
2009-11-9,4.3969,4.5103,4.3753,4.4347,8.23,4.947,3619305.0,29774645.19,2392.0
2009-11-10,4.4509,4.4779,4.3915,4.4077,8.18,3.667,2683008.0,21947772.28,1612.0
2009-11-11,4.4077,4.5373,4.3753,4.5103,8.29,5.202,3806211.0,31556235.53,2388.0
2009-11-12,4.5157,4.6183,4.4833,4.5373,8.43,5.368,3927406.0,33118371.54,2543.0
2009-11-13,4.4833,4.8236,4.4293,4.7318,8.62,9.681,7082470.0,61065401.73,3941.0
2009-11-16,4.748,4.9046,4.7318,4.829,8.96,10.198,7460911.0,66867661.36,3639.0
2009-11-17,4.7912,4.829,4.6994,4.7534,8.78,4.831,3534618.0,31046513.65,2456.0
2009-11-18,4.7534,4.8614,4.721,4.802,8.87,3.729,2728372.0,24209884.17,2015.0
2009-11-19,4.8074,4.9208,4.7804,4.9208,8.99,5.625,4115495.0,36981533.67,2477.0
2009-11-20,4.9046,5.0505,4.8344,4.9856,9.22,5.78,4228760.0,38999053.65,2557.0
2009-11-23,4.9694,5.2287,4.9424,5.1909,9.43,6.149,4498572.0,42415835.63,2824.0
2009-11-24,5.1585,5.2017,4.6723,4.6994,9.16,7.203,5269771.0,48286049.91,3898.0
2009-11-25,4.6994,5.1477,4.6994,5.1261,9.23,8.591,6285034.0,57998068.64,4405.0
2009-11-26,5.1531,5.6392,5.1315,5.6392,10.35,23.94,17514882.0,181298317.06,9595.0
2009-11-27,5.2989,5.4016,5.0775,5.0775,9.6,14.862,10873642.0,104441050.49,6355.0
2009-11-30,5.0234,5.3583,4.9208,5.2719,9.62,11.463,8386289.0,80645349.23,5172.0
2009-12-1,5.2341,5.6824,5.1261,5.4826,9.96,13.383,9791089.0,97495373.29,6335.0
2009-12-2,5.4016,5.542,5.3475,5.4826,10.03,9.793,7164495.0,71893484.28,5375.0
2009-12-3,5.488,5.5042,5.2773,5.3799,9.93,6.26,4579891.0,45468841.39,3979.0
2009-12-4,5.3583,5.6554,5.0883,5.2449,9.95,7.699,5632984.0,56040787.79,4693.0
2009-12-7,5.2395,5.434,5.1585,5.3259,9.77,4.964,3632039.0,35498989.44,2850.0
2009-12-8,5.2341,5.4016,5.2287,5.3205,9.83,3.765,2754860.0,27081485.06,2330.0
2009-12-9,5.3205,5.3205,5.0991,5.1099,9.59,3.818,2793393.0,26782511.68,2315.0
2009-12-10,5.1639,5.2179,5.0397,5.1477,9.53,2.806,2053177.0,19573363.22,1592.0
2009-12-11,5.1855,5.4448,5.1639,5.4448,9.92,9.84,7199445.0,71423174.96,4891.0
2009-12-14,5.6176,5.9903,5.3908,5.9903,10.59,16.959,12407623.0,131345328.76,9116.0
2009-12-15,5.9849,6.5791,5.6716,6.147,11.33,18.351,13425961.0,152147930.07,11613.0
2009-12-16,6.0227,6.4711,5.9147,6.0389,11.46,12.636,9244838.0,105962092.17,8982.0
2009-12-17,5.9471,6.2388,5.7797,5.8067,11.11,7.031,5143849.0,57140985.69,5639.0
2009-12-18,5.7256,5.7256,5.3367,5.461,10.21,6.898,5046541.0,51548809.65,4367.0
2009-12-21,5.4286,5.6716,5.4286,5.5582,10.29,4.759,3481429.0,35812607.92,3099.0
2009-12-22,5.5366,5.5906,5.1423,5.1801,9.86,5.33,3899701.0,38444950.5,3587.0
2009-12-23,5.2395,5.3745,5.0883,5.3745,9.72,4.168,3049698.0,29633217.46,2593.0
2009-12-24,5.3799,5.6446,5.2935,5.5528,10.16,6.144,4495434.0,45685564.63,3789.0
2009-12-25,5.5204,5.9147,5.4988,5.7581,10.68,7.456,5454950.0,58236199.37,4701.0
2009-12-28,5.7202,5.8769,5.6932,5.7743,10.68,4.636,3392043.0,36238833.51,3297.0
2009-12-29,5.7743,5.7797,5.5744,5.7202,10.48,4.472,3271499.0,34291136.12,3154.0
2009-12-30,5.7202,5.7202,5.7202,5.7202,0.0,0.0,0.0,0.0,0.0
2009-12-31,5.6986,5.7148,5.5636,5.6338,10.43,4.003,2928431.0,30551541.92,2752.0
2010-1-4,5.6392,5.7797,5.596,5.6716,10.55,4.133,3023910.0,31902991.52,2704.0
2010-1-5,5.6824,5.7527,5.6014,5.7256,10.53,4.252,3110844.0,32745901.72,2628.0
2010-1-6,5.7311,5.9687,5.704,5.7797,10.84,6.516,4766911.0,51657486.13,4165.0
2010-1-7,5.7851,5.8337,5.4286,5.4988,10.37,4.66,3409268.0,35359095.16,3361.0
2010-1-8,5.4826,5.5852,5.407,5.5474,10.18,2.564,1875981.0,19098544.07,1709.0
2010-1-11,5.5528,5.596,5.434,5.488,10.14,2.837,2075245.0,21052452.84,1946.0
2010-1-12,5.4556,5.7148,5.4556,5.7094,10.36,3.262,2386859.0,24719133.86,2290.0
2010-1-13,5.5636,5.6986,5.4664,5.5042,10.29,3.723,2723823.0,28028114.82,2213.0
2010-1-14,5.5042,5.6176,5.488,5.6068,10.32,2.571,1880847.0,19402897.88,1727.0
2010-1-15,5.7851,6.0767,5.7743,5.8121,10.91,11.246,8227994.0,89739386.99,7695.0
2010-1-18,5.7148,6.0605,5.677,5.9579,10.99,10.355,7575631.0,83239183.47,5929.0
2010-1-19,5.9417,6.3792,5.8877,6.2982,11.36,10.893,7969671.0,90501326.11,7079.0
2010-1-20,6.2388,6.3198,5.9471,5.9741,11.36,7.836,5733149.0,65143437.65,5205.0
2010-1-21,5.9633,6.3684,5.9471,6.2928,11.42,7.458,5456675.0,62320212.1,4620.0
2010-1-22,6.255,6.255,5.8931,6.0389,11.19,5.499,4022864.0,44998804.27,3318.0
2010-1-25,5.9525,6.147,5.8229,5.8229,11.07,3.234,2365736.0,26182643.23,2013.0
2010-1-26,5.8607,5.8931,5.3908,5.5744,10.34,4.266,3121185.0,32275992.43,2319.0
2010-1-27,5.569,5.6446,5.488,5.5204,10.32,1.774,1298073.0,13393945.74,1197.0
2010-1-28,5.5474,5.677,5.4016,5.5636,10.28,2.609,1908481.0,19623786.07,1571.0
2010-1-29,5.542,5.7256,5.488,5.6338,10.46,3.366,2462551.0,25751483.14,1901.0
2010-2-1,5.6338,5.6338,5.2665,5.2989,9.95,3.977,2909491.0,28949749.77,2516.0
2010-2-2,5.3259,5.3799,5.1855,5.1855,9.83,2.139,1565163.0,15384198.15,1307.0
2010-2-3,5.2017,5.2395,4.8614,5.1423,9.29,3.791,2773744.0,25774873.25,2251.0
2010-2-4,5.0721,5.3151,5.0667,5.3097,9.67,3.595,2630240.0,25447450.78,2167.0
2010-2-5,5.2017,5.5528,5.1585,5.4664,9.89,4.592,3359583.0,33222057.33,3071.0
2010-2-8,5.4016,5.5636,5.3421,5.3475,10.0,2.327,1702381.0,17025687.3,1487.0
