,open,high,low,close,average,turn,volume,amount,tnum
2009-2-11,13.625,14.2231,13.4353,13.8511,18.92,7.057,11336087.0,214502879.0,14738.0
2009-2-12,14.9597,15.2369,14.9597,15.2369,20.87,15.123,24291682.0,506852524.0,9836.0
2009-2-13,16.6227,16.63,15.1859,15.6891,21.56,26.764,42990761.0,926954193.0,45118.0
2009-2-16,15.3901,15.6454,14.916,15.2515,20.81,13.892,22313967.0,464313484.0,32661.0
2009-2-17,15.1713,15.1713,14.3033,14.4711,20.19,8.705,13983397.0,282293439.0,22134.0
2009-2-18,14.1501,14.595,13.7125,13.7198,19.4,6.902,11086914.0,215047366.0,18227.0
2009-2-19,13.7854,14.1501,13.7052,13.9897,19.13,5.384,8648887.0,165435329.0,12302.0
2009-2-20,13.9897,14.5878,13.749,14.5586,19.5,6.659,10696912.0,208540699.0,14261.0
2009-2-23,14.4419,14.792,14.0626,14.6169,19.88,6.637,10660551.0,211960734.0,14562.0
2009-2-24,14.3616,14.5513,13.6906,13.7052,19.3,7.047,11319740.0,218447244.0,18512.0
2009-2-25,13.9167,14.0407,13.0196,13.6395,18.61,5.1,8192126.0,152427664.0,12753.0
2009-2-26,13.6104,13.8511,12.4142,12.7643,18.21,4.563,7328886.0,133477669.0,10874.0
2009-2-27,12.6257,12.6257,11.6775,11.714,16.42,5.384,8648760.0,141976453.0,11449.0
2009-3-2,11.5827,12.1589,11.4514,12.1151,16.43,3.874,6222725.0,102216642.0,8086.0
2009-3-3,11.8088,12.3048,11.6483,12.1005,16.49,4.034,6479402.0,106835029.0,8382.0
2009-3-4,12.2537,13.1654,12.1808,13.1217,17.64,6.091,9784230.0,172639528.0,13681.0
2009-3-5,13.2019,13.4645,12.7935,13.1582,18.06,6.036,9695410.0,175098222.0,13180.0
2009-3-6,12.8226,13.0487,12.7059,12.881,17.64,3.226,5182406.0,91435012.0,7298.0
2009-3-9,12.9247,13.3478,12.4725,12.6257,17.82,3.902,6267197.0,111668857.0,8831.0
2009-3-10,12.509,13.1873,12.4215,13.1436,17.68,4.028,6470175.0,114388352.0,7946.0
2009-3-11,13.3186,13.5885,12.8372,12.9466,17.94,4.59,7372366.0,132277987.0,8231.0
2009-3-12,12.9102,12.9102,12.2537,12.6403,17.18,3.041,4884835.0,83934003.0,7461.0
2009-3-13,12.757,12.8153,12.4069,12.4506,17.32,2.056,3302900.0,57198440.0,4885.0
2009-3-16,12.4142,12.7716,12.1881,12.6986,17.04,2.09,3356824.0,57214555.0,4701.0
2009-3-17,12.7132,13.2457,12.5309,13.1873,17.78,4.405,7075186.0,125775413.0,10047.0
2009-3-18,13.2238,13.4061,13.129,13.1582,18.2,6.006,9647635.0,175582859.0,11087.0
2009-3-19,13.1144,13.8511,13.0706,13.8219,18.65,8.157,13102325.0,244360447.0,15975.0
2009-3-20,13.9313,13.9386,13.3843,13.6323,18.66,7.098,11401687.0,212752645.0,13473.0
2009-3-23,13.7125,14.9962,13.6395,14.9962,20.32,14.833,23826569.0,484052978.0,23592.0
2009-3-24,15.4776,15.5287,14.5148,14.5586,20.36,15.72,25250289.0,514065549.0,29528.0
2009-3-25,14.3179,14.4419,13.924,13.9313,19.42,7.858,12621711.0,245089590.0,19090.0
2009-3-26,13.9605,14.3908,13.8802,14.3689,19.42,6.742,10829371.0,210274355.0,14107.0
2009-3-27,14.6972,15.0837,14.4783,14.5732,20.24,9.025,14497303.0,293484779.0,19243.0
2009-3-30,14.6023,14.7263,14.2814,14.296,19.75,4.842,7777317.0,153637853.0,10782.0
2009-3-31,14.0042,14.2231,13.7125,14.1647,19.14,4.316,6933158.0,132672864.0,11083.0
2009-4-1,14.2231,14.9233,14.2231,14.7628,20.12,8.057,12941421.0,260424867.0,16146.0
2009-4-2,14.6753,16.0319,14.6753,15.2515,21.17,11.335,18206946.0,385426805.0,22753.0
2009-4-3,15.3317,15.536,14.8649,14.9233,20.69,6.02,9670605.0,200127887.0,13842.0
2009-4-7,14.916,15.4484,14.7774,15.0473,20.62,4.647,7465088.0,153942105.0,9196.0
2009-4-8,15.0691,16.3018,15.0691,15.4265,21.46,13.716,22031826.0,472795183.0,29092.0
2009-4-9,15.4265,15.7183,14.9379,15.3755,20.92,6.785,10898468.0,227970503.0,14752.0
2009-4-10,15.3974,15.4484,14.8066,15.3098,20.78,10.83,17395413.0,361397094.0,21362.0
2009-4-13,15.3171,15.7548,15.2077,15.4338,21.14,9.392,15086116.0,318872447.0,18216.0
2009-4-14,15.4484,16.4404,15.339,16.1997,21.86,16.703,26829415.0,586546865.0,28166.0
2009-4-15,16.0465,16.3091,15.6672,16.0757,21.86,10.541,16932696.0,370127134.0,16878.0
2009-4-16,16.4477,17.6804,16.4477,17.6804,23.96,23.052,37027612.0,887336184.0,33866.0
2009-4-17,17.5709,17.5928,16.8124,17.1479,23.61,13.161,21140926.0,499210788.0,18428.0
2009-4-20,17.1114,18.8036,17.1041,18.5629,24.89,13.25,21283381.0,529708506.0,20196.0
2009-4-21,18.2347,19.11,17.9502,18.8911,25.56,11.254,18077911.0,461985116.0,19004.0
2009-4-22,19.0954,19.2631,17.1041,17.1552,24.69,13.96,22423246.0,553610612.0,24272.0
2009-4-23,16.8416,17.4251,16.2653,16.9583,23.04,7.018,11273223.0,259703177.0,15262.0
2009-4-24,16.8707,17.6731,16.5571,16.6227,23.49,4.79,7693518.0,180738001.0,11471.0
2009-4-27,16.6227,16.6227,15.1713,15.4047,21.7,6.081,9768168.0,211991659.0,12988.0
2009-4-28,15.3755,15.8131,15.2077,15.7985,21.29,3.351,5383044.0,114591222.0,7660.0
2009-4-29,15.7985,16.4112,15.5724,16.2581,21.99,3.813,6124868.0,134691059.0,8285.0
2009-4-30,16.4112,16.4112,15.959,16.1486,22.14,4.106,6595501.0,145995055.0,8802.0
2009-5-4,16.1268,16.8634,16.1268,16.7686,22.78,4.306,6917154.0,157586693.0,9077.0
2009-5-5,16.9947,17.2865,16.8489,16.9583,23.37,4.769,7661103.0,179052029.0,9682.0
2009-5-6,16.9947,17.2865,16.6373,17.2792,23.26,4.522,7264327.0,169000136.0,10377.0
2009-5-7,17.4032,17.498,16.5206,16.9364,23.2,5.549,8913461.0,206827698.0,12339.0
2009-5-8,16.703,16.8853,16.3602,16.6446,22.76,3.893,6252533.0,142292684.0,8811.0
2009-5-11,16.7322,16.8489,15.9225,15.9517,22.36,4.57,7341056.0,164171010.0,10361.0
2009-5-12,15.7548,16.1559,15.5797,16.0465,21.71,4.669,7500269.0,162800970.0,9090.0
2009-5-13,16.1195,16.4039,16.1122,16.331,22.34,3.016,4844048.0,108220121.0,7052.0
2009-5-14,16.2653,16.2653,15.8131,16.1632,21.95,4.186,6723393.0,147551307.0,7682.0
2009-5-15,16.1195,16.2726,15.959,16.0538,22.03,3.893,6253299.0,137740736.0,6230.0
2009-5-18,16.0101,16.3383,15.6162,16.3164,21.86,3.53,5670680.0,123978214.0,6951.0
2009-5-19,16.3164,16.3164,16.3164,16.3164,0.0,0.0,0.0,0.0,0.0
2009-5-20,16.0757,16.8853,16.0757,16.3018,22.62,6.56,10537163.0,238389174.0,12717.0
2009-5-21,16.2945,16.2945,15.5724,15.6964,21.67,4.651,7470636.0,161889764.0,11170.0
2009-5-22,15.6308,15.7475,15.3171,15.4995,21.25,2.951,4740422.0,100755145.0,7270.0
2009-5-25,15.1713,15.5287,14.4492,15.4922,20.48,4.657,7480859.0,153177827.0,11151.0
2009-5-26,15.4557,15.6818,15.1567,15.3901,21.18,1.191,4015804.0,85046321.0,6355.0
2009-5-27,15.4338,15.5214,15.164,15.4265,21.03,0.968,3266500.0,68708366.0,0.0
2009-6-1,15.7548,16.0319,15.6235,15.9079,21.72,1.795,6054584.0,131506219.0,8479.0
2009-6-2,16.2289,16.6227,16.0538,16.2726,22.42,2.519,8495942.0,190520314.0,11856.0
2009-6-3,16.3091,16.4112,16.1195,16.3164,22.27,1.605,5414183.0,120595512.0,7337.0
2009-6-4,16.3018,16.5571,16.1268,16.5352,22.4,2.217,7479033.0,167504967.0,9910.0
2009-6-5,16.9291,17.3959,16.5571,16.6373,23.36,4.368,14731640.0,344080598.0,19625.0
2009-6-8,16.63,16.7613,16.0465,16.1924,22.27,1.83,6172194.0,137441258.0,9247.0
2009-6-9,16.0684,16.2726,15.7621,16.1778,21.9,1.281,4319190.0,94584000.0,6925.0
2009-6-10,16.6373,16.7759,16.2653,16.3456,22.54,2.268,7650640.0,172469694.0,9796.0
2009-6-11,16.3018,16.382,15.9809,16.0101,22.15,1.624,5476383.0,121329124.0,7455.0
2009-6-12,16.0101,16.1559,15.6527,15.7839,21.78,1.233,4158653.0,90594669.0,6662.0
2009-6-15,15.6891,15.8861,15.5287,15.8788,21.47,0.95,3205231.0,68825704.0,4872.0
2009-6-16,15.7037,15.7912,15.6089,15.7183,21.5,0.817,2756518.0,59272045.0,4117.0
2009-6-17,15.6891,15.959,15.6089,15.9444,21.7,1.046,3526720.0,76544831.0,4968.0
2009-6-18,15.9955,16.3237,15.9517,16.1268,22.07,1.576,5314169.0,117298131.0,7363.0
2009-6-19,16.2362,16.6446,16.0903,16.5498,22.4,2.37,7994912.0,179101992.0,11486.0
2009-6-22,16.703,16.7467,16.1195,16.2653,22.48,2.033,6857390.0,154154146.0,9010.0
2009-6-23,16.0392,16.0684,15.8058,15.9517,21.85,1.441,4860983.0,106223527.0,6673.0
2009-6-24,15.959,16.5425,15.959,16.5279,22.39,1.872,6313563.0,141349530.0,8715.0
2009-6-25,16.5425,16.7394,16.2581,16.3675,22.55,2.034,6859693.0,154701355.0,7688.0
2009-6-26,16.4493,16.4493,16.0548,16.1144,21.69,1.258,4242871.0,92034801.0,5663.0
2009-6-29,16.1144,16.36,15.9358,16.2781,21.7,1.264,4262201.0,92497345.0,5727.0
2009-6-30,16.3675,16.8959,16.1591,16.5759,22.39,2.4,8094970.0,181251149.0,9706.0
2009-7-1,16.5089,16.6652,16.2558,16.628,22.07,1.74,5869018.0,129551566.0,7445.0
2009-7-2,16.6801,17.7742,16.4865,17.4095,23.05,6.071,20477418.0,472099867.0,25455.0
2009-7-3,17.1192,17.9901,16.9555,17.4467,23.55,5.248,17702086.0,416908586.0,21776.0
2009-7-6,17.5063,17.7593,17.1043,17.2681,23.25,2.881,9717779.0,225978442.0,12677.0
2009-7-7,17.3351,17.6923,17.3351,17.4616,23.5,2.951,9952274.0,233902489.0,12079.0
2009-7-8,17.469,17.469,16.9034,17.1267,22.96,2.53,8533190.0,195919630.0,11401.0
2009-7-9,17.1564,17.5286,17.0076,17.4095,23.29,2.413,8138242.0,189564808.0,9739.0
2009-7-10,17.4542,18.1315,17.4095,17.7742,23.97,3.709,12508521.0,299866748.0,15798.0
2009-7-13,17.7147,18.7567,17.6402,18.2952,24.57,4.552,15353568.0,377263439.0,19249.0
2009-7-14,18.4441,18.593,18.0868,18.3771,24.61,2.823,9519731.0,234235485.0,12613.0
2009-7-15,18.5409,18.7195,18.2431,18.5557,24.83,3.117,10513891.0,261087365.0,12126.0
2009-7-16,18.779,19.2703,18.1464,18.1687,25.23,3.977,13415178.0,338455798.0,17951.0
2009-7-17,18.0571,18.3399,17.7668,17.9901,24.24,3.24,10926396.0,264909552.0,13180.0
2009-7-20,18.0124,18.7641,17.9901,18.6451,24.83,3.615,12191370.0,302745968.0,14093.0
2009-7-21,18.6823,18.8237,18.1613,18.1985,24.71,3.121,10527616.0,260176478.0,12194.0
2009-7-22,18.1985,18.593,18.124,18.2952,24.6,2.288,7717065.0,189803523.0,9483.0
2009-7-23,18.459,18.459,17.8486,18.0496,24.19,2.754,9287357.0,224701056.0,12109.0
2009-7-24,18.2208,19.1437,18.191,18.6748,25.17,5.342,18016330.0,453518280.0,23544.0
2009-7-27,18.7567,20.5431,18.5036,20.5431,26.08,7.266,24508144.0,639051347.0,27659.0
2009-7-28,20.7589,22.1805,20.6026,21.3544,28.65,8.695,29324986.0,840167815.0,34272.0
2009-7-29,21.3618,21.734,19.2182,19.8583,27.52,5.563,18762784.0,516363073.0,24373.0
2009-7-30,20.0741,20.8259,19.4415,20.7515,27.06,4.503,15188879.0,410967887.0,18303.0
2009-7-31,20.8036,22.8281,20.6994,22.8281,29.32,7.504,25308329.0,742051679.0,26745.0
2009-8-3,23.3342,24.9866,22.9249,24.2423,31.97,8.007,27004604.0,863351508.0,30914.0
2009-8-4,23.7436,24.6145,23.1928,24.2646,32.33,5.689,19187242.0,620294046.0,23324.0
2009-8-5,24.0339,26.1701,23.7511,25.195,34.01,5.391,18182992.0,618341895.0,24504.0
2009-8-6,24.5624,26.1254,24.2646,24.3316,33.8,5.303,17884743.0,604587986.0,24246.0
2009-8-7,23.818,24.9345,22.322,22.6495,31.51,4.925,16609795.0,523402306.0,25792.0
2009-8-10,22.6792,23.0291,21.1385,21.7265,29.52,4.211,14203939.0,419271145.0,19100.0
2009-8-11,21.8456,22.6197,21.2874,22.3145,29.48,2.471,8335364.0,245759803.0,13048.0
2009-8-12,22.1061,22.1136,20.2974,20.4463,28.26,2.835,9560285.0,270189310.0,15930.0
2009-8-13,20.424,21.0492,19.9699,20.9152,27.8,2.3,7758217.0,215655284.0,11621.0
2009-8-14,21.0492,21.0715,19.7987,19.9625,27.21,2.414,8141176.0,221549713.0,12136.0
2009-8-17,19.4266,19.8434,18.8311,18.8684,25.95,2.228,7514339.0,194967191.0,11290.0
2009-8-18,18.8758,20.7589,18.8758,20.7589,26.62,3.279,11058985.0,294428782.0,16348.0
2009-8-19,20.5058,20.9152,19.7243,20.357,27.14,3.365,11349788.0,308034502.0,15209.0
2009-8-20,20.4686,21.8828,20.2007,21.4362,28.32,3.877,13076298.0,370354090.0,20351.0
2009-8-21,21.2129,21.8679,20.9375,21.4809,28.7,3.467,11692663.0,335595660.0,16666.0
2009-8-24,21.5107,22.642,20.8408,22.4038,29.44,4.376,14757868.0,434468039.0,22341.0
2009-8-25,21.9573,22.1061,20.3942,21.2874,28.57,3.792,12788745.0,365415521.0,19975.0
2009-8-26,21.0641,22.1657,20.6175,21.4139,29.0,2.755,9293211.0,269525034.0,14158.0
2009-8-27,21.2055,21.7042,20.7291,21.0417,28.45,1.988,6704343.0,190710885.0,11271.0
2009-8-28,20.8036,21.1981,19.9327,20.1039,27.3,2.094,7063340.0,192830309.0,12356.0
2009-8-31,19.5755,19.6648,18.2357,18.2803,25.32,2.298,7750782.0,196274758.0,12902.0
2009-9-1,18.2729,18.9651,18.124,18.4962,25.04,1.752,5908548.0,147969460.0,8806.0
2009-9-2,18.3697,18.7195,17.7891,18.2357,24.55,1.33,4486637.0,110144167.0,7535.0
2009-9-3,18.3176,19.6127,18.2357,19.4043,25.55,2.06,6949351.0,177544723.0,11321.0
2009-9-4,19.4266,19.8657,19.0619,19.6499,26.29,2.094,7061414.0,185676614.0,10706.0
2009-9-7,19.6871,20.3049,19.5531,19.7169,26.8,2.13,7183739.0,192554587.0,10265.0
2009-9-8,19.4266,21.5851,19.1661,20.878,27.7,3.52,11872513.0,328847810.0,18103.0
2009-9-9,20.8408,21.0641,20.4686,21.0269,27.93,2.647,8927342.0,249358130.0,13351.0
2009-9-10,20.9524,20.9748,20.2528,20.5803,27.7,1.947,6565376.0,181836670.0,8868.0
2009-9-11,20.4835,21.2874,20.2453,20.9524,28.16,1.927,6499733.0,183034679.0,9534.0
2009-9-14,20.8408,21.4288,20.7143,21.3171,28.42,1.96,6610775.0,187847424.0,9071.0
2009-9-15,21.3023,21.5032,20.8408,21.3171,28.41,2.263,7633276.0,216864054.0,10952.0
2009-9-16,21.2129,21.2129,20.4686,20.7515,27.96,1.798,6065630.0,169598224.0,9885.0
2009-9-17,21.0045,21.5851,20.9971,21.2799,28.64,2.725,9189944.0,263198929.0,11994.0
2009-9-18,21.3395,21.7935,19.7243,20.491,28.4,2.792,9418304.0,267491948.0,0.0
2009-9-21,20.2453,20.5505,19.7318,20.4984,27.01,1.573,5306378.0,143315789.0,8169.0
2009-9-22,20.4389,20.5356,19.6573,19.6945,27.02,1.42,4788154.0,129393342.0,7911.0
2009-9-23,19.6499,19.9848,18.6823,18.8609,25.8,1.768,5962843.0,153835179.0,9493.0
2009-9-24,18.6078,19.0991,18.0868,18.7641,25.04,1.595,5378628.0,134654782.0,7878.0
2009-9-25,18.7567,18.9279,18.526,18.6972,25.2,0.905,3052823.0,76939413.0,4650.0
2009-9-28,18.7046,19.0395,17.8561,17.9677,24.72,0.974,3285929.0,81243129.0,5771.0
2009-9-29,17.9082,18.0124,17.1267,17.6179,23.5,1.23,4148194.0,97499699.0,6382.0
2009-9-30,17.6775,18.1538,17.6402,17.9007,24.06,1.001,3375260.0,81203522.0,5019.0
2009-10-9,18.3845,19.047,18.3845,19.0098,25.22,1.303,4393238.0,110811178.0,6437.0
2009-10-12,19.0544,19.0916,18.459,18.6227,25.08,0.642,3176106.0,79668604.0,5024.0
2009-10-13,18.5706,19.1586,18.459,18.8535,25.3,0.958,3232002.0,81779405.0,4676.0
2009-10-14,18.8535,19.3522,18.8535,19.1735,25.75,1.282,4324824.0,111366222.0,6516.0
2009-10-15,19.4266,19.7839,19.2033,19.2926,26.13,1.283,4328597.0,113113972.0,6501.0
2009-10-16,19.3373,19.4936,18.6823,19.047,25.45,1.103,3721572.0,94725641.0,5476.0
2009-10-19,18.8014,19.9104,18.8014,19.8881,26.21,1.714,5779624.0,151455885.0,8131.0
2009-10-20,20.3198,20.9078,20.2677,20.4835,27.6,3.55,11974483.0,330494104.0,12239.0
2009-10-21,20.3942,20.6175,20.0593,20.2528,27.31,1.528,5152326.0,140704663.0,7589.0
2009-10-22,20.156,20.2453,19.7243,19.9997,26.8,1.79,6035903.0,161768558.0,7978.0
2009-10-23,20.0965,20.4761,20.0965,20.2379,27.22,1.659,5596581.0,152353757.0,7460.0
2009-10-26,20.2379,20.3123,19.7243,19.8806,26.76,1.274,4296919.0,114970167.0,6120.0
2009-10-27,19.5085,19.7243,18.8311,18.8907,25.73,2.147,7240838.0,186295638.0,11232.0
2009-10-28,18.6823,19.3373,18.6823,19.1214,25.53,1.535,5175990.0,132165869.0,0.0
2009-10-29,18.6897,18.9502,18.6078,18.6302,25.17,1.067,3597220.0,90549729.0,5825.0
2009-10-30,18.8311,19.3522,18.8311,19.1065,25.6,1.18,3978319.0,101849000.0,6387.0
2009-11-2,18.5334,19.501,18.392,19.4936,25.67,1.43,4823879.0,123814766.0,7302.0
2009-11-3,19.4861,19.9327,19.4861,19.7243,26.45,1.76,5934576.0,156984085.0,7611.0
2009-11-4,19.7243,19.9476,19.5829,19.9402,26.59,1.659,5595121.0,148769058.0,7582.0
2009-11-5,20.0741,20.1114,19.8508,20.0295,26.85,1.667,5622879.0,150955391.0,6973.0
2009-11-6,20.3198,21.9573,20.1114,21.6223,28.6,5.782,19501473.0,557753475.0,25877.0
2009-11-9,21.4735,21.4735,20.7515,20.9599,28.22,3.027,10209353.0,288106744.0,14723.0
2009-11-10,21.3246,21.3246,20.7664,20.8185,28.11,2.025,6828530.0,191956676.0,9161.0
2009-11-11,20.8408,22.1061,20.4835,21.1832,28.85,3.839,12949244.0,373564392.0,19207.0
2009-11-12,21.1087,21.9573,20.9152,21.1608,28.55,2.401,8097437.0,231221113.0,11136.0
2009-11-13,21.1236,21.2353,20.6026,21.0492,28.05,2.242,7560723.0,212095642.0,10679.0
2009-11-16,21.1608,21.734,21.1608,21.6074,28.88,2.609,8800096.0,254133449.0,12250.0
2009-11-17,21.7488,21.8009,21.3469,21.5777,28.92,1.816,6124012.0,177087502.0,9116.0
2009-11-18,21.5479,21.734,21.2725,21.4735,28.83,1.64,5532060.0,159494246.0,8134.0
2009-11-19,21.5256,22.0168,21.5256,21.7712,29.24,2.463,8307255.0,242898531.0,11357.0
2009-11-20,21.5851,21.6446,21.1981,21.5181,28.78,2.619,8832344.0,254181677.0,10474.0
2009-11-23,21.5107,21.7712,21.3171,21.6893,28.96,1.91,6440932.0,186556075.0,9111.0
2009-11-24,21.8009,22.0987,20.4686,20.5579,28.69,3.588,12102641.0,347195665.0,17004.0
2009-11-25,20.5803,21.0566,20.1709,20.9673,27.72,2.071,6983714.0,193610468.0,10699.0
2009-11-26,20.9971,21.0194,19.7913,19.8583,27.33,2.538,8559647.0,233977117.0,14137.0
2009-11-27,19.6573,20.0816,19.4266,19.5903,26.4,1.621,5466543.0,144312848.0,9231.0
2009-11-30,19.5755,20.3272,19.5755,20.29,26.92,1.514,5105429.0,137458186.0,7236.0
2009-12-1,20.3272,20.5654,20.022,20.5207,27.29,1.421,4791754.0,130775594.0,7218.0
2009-12-2,20.5579,20.8185,20.491,20.677,27.77,1.487,5016574.0,139289487.0,7134.0
2009-12-3,20.7738,21.4883,20.7738,21.1757,28.51,3.001,10122545.0,288628286.0,13459.0
2009-12-4,21.1757,21.1757,20.2156,20.7589,27.82,2.006,6765951.0,188229657.0,10569.0
2009-12-7,20.8036,20.9301,20.5877,20.9152,27.95,1.075,3625466.0,101321648.0,5488.0
2009-12-8,20.9078,20.9822,20.5282,20.6473,27.86,1.124,3790885.0,105618604.0,5695.0
2009-12-9,20.4686,20.5058,20.0965,20.1783,27.23,1.019,3437607.0,93595852.0,6131.0
2009-12-10,20.2453,20.9524,20.2453,20.5356,27.7,1.114,3758318.0,104096176.0,6153.0
2009-12-11,20.4537,20.744,20.3198,20.5728,27.58,0.925,3119700.0,86051321.0,4947.0
2009-12-14,20.5877,20.6175,19.9104,20.4612,27.18,0.995,3357018.0,91257527.0,5606.0
2009-12-15,20.4612,20.8333,20.4314,20.5356,27.76,1.122,3785564.0,105073338.0,5788.0
2009-12-16,20.2602,20.4165,20.1188,20.1709,27.19,1.013,3417046.0,92905326.0,5168.0
2009-12-17,20.0965,20.2156,19.4266,19.5159,26.56,1.084,3657385.0,97124566.0,6818.0
2009-12-18,19.3522,19.501,18.8311,18.9949,25.63,1.096,3695981.0,94726506.0,6093.0
2009-12-21,19.0023,19.248,18.98,19.2107,25.7,0.563,1899472.0,48824144.0,3122.0
2009-12-22,19.2331,19.3373,18.4739,18.4739,25.25,0.753,2539855.0,64138667.0,4274.0
2009-12-23,18.4813,18.7567,18.459,18.6599,25.0,0.517,1744847.0,43613588.0,3003.0
2009-12-24,18.6078,19.2405,18.6078,19.2107,25.57,0.623,2100765.0,53722158.0,3731.0
2009-12-25,19.2628,19.2628,18.9949,19.1289,25.69,0.425,1432922.0,36809330.0,2453.0
2009-12-28,19.0916,19.635,19.0693,19.5903,26.17,0.68,2292528.0,60003997.0,3737.0
2009-12-29,19.5903,19.5903,19.5903,19.5903,0.0,0.0,0.0,0.0,0.0
2009-12-30,19.635,19.7094,19.3596,19.6052,26.21,0.99,3338219.0,87488292.0,0.0
2009-12-31,19.6201,19.9178,19.501,19.7169,26.51,0.938,3164872.0,83889805.0,4040.0
2010-1-4,19.7615,19.7615,19.3298,19.3373,26.13,0.952,3210520.0,83906823.0,4459.0
2010-1-5,19.3224,19.4638,18.98,19.248,25.78,1.5,5058349.0,130417858.0,6194.0
2010-1-6,19.2405,19.7541,19.1289,19.3968,26.25,1.362,4592309.0,120560360.0,5862.0
2010-1-7,19.3968,19.4191,18.7939,18.8386,25.67,1.135,3827035.0,98253298.0,5519.0
2010-1-8,18.7418,19.2033,18.7046,18.9651,25.41,0.693,2336454.0,59372599.0,3335.0
2010-1-11,19.181,19.434,18.8311,18.9577,25.57,1.238,4175304.0,106745406.0,4415.0
2010-1-12,18.9205,19.8508,18.8758,19.7913,26.19,1.974,6656378.0,174320433.0,8803.0
2010-1-13,19.3522,19.7615,18.9056,19.0916,25.97,1.627,5487567.0,142533256.0,7241.0
2010-1-14,19.1289,19.7094,18.98,19.5978,26.05,1.227,4139571.0,107817899.0,5290.0
2010-1-15,19.635,19.8732,19.3522,19.6871,26.41,1.317,4441253.0,117282866.0,6008.0
2010-1-18,19.6945,20.0444,19.5308,19.9997,26.59,1.9,6407366.0,170343107.0,7358.0
2010-1-19,20.022,20.022,19.5978,19.6648,26.52,1.218,4107229.0,108930554.0,5769.0
2010-1-20,19.7243,19.7764,18.7418,18.8163,25.68,1.755,5919592.0,151996946.0,9160.0
2010-1-21,18.8311,18.9726,18.5855,18.779,25.17,1.081,3647142.0,91801974.0,5481.0
2010-1-22,18.6078,18.6078,17.9156,18.2655,24.52,1.313,4427719.0,108589405.0,7272.0
2010-1-25,18.1613,18.4292,17.9007,18.2357,24.55,0.521,1755551.0,43100026.0,2749.0
2010-1-26,18.2655,18.4292,17.6551,18.0273,24.14,0.835,2814740.0,67941980.0,4410.0
2010-1-27,17.7742,18.1389,17.737,17.7593,23.98,0.524,1767627.0,42384361.0,2992.0
2010-1-28,17.7593,17.9082,17.6105,17.8189,23.88,0.425,1434634.0,34252446.0,2363.0
2010-1-29,17.7147,17.938,17.4988,17.5211,23.78,1.04,3506691.0,83397684.0,4466.0
2010-2-1,17.5509,17.6551,16.9555,17.1118,23.09,0.727,2451913.0,56624857.0,4102.0
2010-2-2,17.1936,17.4169,16.9108,16.9629,23.14,0.502,1693200.0,39184171.0,3224.0
2010-2-3,17.0001,17.7891,16.6726,17.5956,23.18,0.909,3066976.0,71104080.0,3224.0
2010-2-4,17.4169,17.4914,17.2011,17.3574,23.28,0.628,2117153.0,49285181.0,3063.0
2010-2-5,16.9555,17.1043,16.7247,16.9257,22.71,0.603,2034742.0,46207808.0,3063.0
2010-2-8,16.948,17.7147,16.9257,17.4169,23.15,0.68,2293731.0,53102108.0,3492.0
