,open,high,low,close,volume,amount
2016-08-01,7.6,7.6,7.6,7.6,15700.0,119320.0
2016-08-02,8.36,8.36,8.36,8.36,4700.0,39292.0
2016-08-03,9.2,9.2,9.2,9.2,1600.0,14720.0
2016-08-04,10.12,10.12,10.12,10.12,3600.0,36432.0
2016-08-05,11.13,11.13,11.13,11.13,18000.0,200340.0
2016-08-08,12.24,12.24,12.24,12.24,16352.0,200148.0
2016-08-09,13.46,13.46,13.46,13.46,10400.0,139984.0
2016-08-10,14.81,14.81,14.81,14.81,12400.0,183644.0
2016-08-11,16.29,16.29,16.29,16.29,19300.0,314397.0
2016-08-12,17.92,17.92,17.92,17.92,30407.0,544893.0
2016-08-15,19.71,19.71,19.71,19.71,35900.0,707589.0
2016-08-16,21.68,21.68,21.68,21.68,16700.0,362056.0
2016-08-17,23.85,23.85,23.85,23.85,64283.0,1533150.0
2016-08-18,26.24,26.24,26.24,26.24,51335.0,1347030.0
2016-08-19,28.86,28.86,28.86,28.86,55200.0,1593072.0
2016-08-22,31.75,31.75,31.75,31.75,80864.0,2567432.0
2016-08-23,34.93,34.93,34.93,34.93,98150.0,3428380.0
2016-08-24,38.42,38.42,38.42,38.42,128674.0,4943655.0
2016-08-25,42.26,42.26,42.26,42.26,668219.0,28238936.0
2016-08-26,46.49,46.49,46.49,46.49,687823.0,31976892.0
2016-08-29,48.11,49.89,46.01,46.19,20964600.0,1004727296.0
2016-08-30,46.1,47.8,44.44,44.91,14192216.0,655939904.0
2016-08-31,44.7,46.93,42.02,45.25,14848173.0,665807488.0
2016-09-01,44.97,47.88,44.23,46.66,15443489.0,712681088.0
2016-09-02,45.0,46.49,44.7,45.0,9599004.0,435857568.0
2016-09-05,45.01,46.12,43.67,45.68,9894086.0,443924576.0
2016-09-06,45.01,46.95,44.6,46.76,11207076.0,515152896.0
2016-09-07,46.58,46.8,43.55,43.6,10895639.0,490535744.0
2016-09-08,42.85,43.39,41.12,41.43,8227057.0,347267808.0
2016-09-09,41.47,41.84,40.13,40.21,5156453.0,210615872.0
2016-09-12,38.6,40.2,38.3,39.42,3912172.0,154006192.0
2016-09-13,39.9,40.22,38.7,39.12,3853182.0,151573136.0
2016-09-14,38.41,42.22,38.4,40.48,7230137.0,292176672.0
2016-09-19,41.0,41.68,40.32,40.63,5228935.0,213303344.0
2016-09-20,40.17,40.88,39.27,39.4,3943590.0,157690816.0
2016-09-21,39.5,40.4,38.8,40.12,3626779.0,144290880.0
2016-09-22,40.17,42.0,40.01,41.7,6514428.0,267926608.0
2016-09-23,41.55,42.27,41.21,41.77,4066604.0,169699136.0
2016-09-26,41.5,42.14,39.1,39.33,4657463.0,191795168.0
2016-09-27,39.22,41.33,38.85,41.2,5420331.0,219983008.0
2016-09-28,41.09,41.4,40.2,41.18,3597349.0,146657728.0
2016-09-29,40.98,43.5,40.74,42.99,9245283.0,391486496.0
2016-09-30,42.63,44.46,42.13,43.6,6666126.0,287327936.0
2016-10-10,43.38,47.5,43.0,45.79,8756336.0,393995872.0
2016-10-11,45.0,46.85,44.44,45.96,8629443.0,391971776.0
2016-10-12,45.0,47.0,43.51,43.65,10653027.0,474948064.0
2016-10-13,43.01,48.0,42.7,46.78,10992587.0,497513696.0
2016-10-14,46.0,46.52,43.4,43.93,9942179.0,442452768.0
2016-10-17,43.0,43.95,41.4,41.97,6099664.0,260163936.0
2016-10-18,41.55,42.45,41.52,42.0,4267163.0,178961184.0
2016-10-19,42.0,42.48,41.7,42.13,3390924.0,142479264.0
2016-10-20,42.29,42.42,40.81,41.07,3804189.0,157282400.0
2016-10-21,41.1,41.36,39.92,41.3,4132009.0,168270688.0
2016-10-24,41.4,41.84,40.75,41.47,3073976.0,127107808.0
2016-10-25,41.46,43.28,41.21,42.47,5049730.0,214395040.0
2016-10-26,42.15,42.47,41.41,42.4,3975108.0,166347904.0
2016-10-27,42.1,43.49,42.08,43.42,6660501.0,286955968.0
2016-10-28,43.4,43.4,42.02,42.85,5367549.0,229516336.0
2016-10-31,42.45,42.6,41.42,42.23,3376625.0,142151024.0
2016-11-01,42.16,42.98,41.91,42.78,4157941.0,176343280.0
2016-11-02,42.4,43.45,42.08,42.97,6048051.0,259352240.0
2016-11-03,42.99,43.8,42.52,42.79,5122685.0,221216272.0
2016-11-04,42.65,44.74,42.38,44.55,7757413.0,340294432.0
2016-11-07,45.25,46.59,43.67,43.94,7726094.0,347554112.0
2016-11-08,43.8,45.57,43.44,44.81,6350384.0,282435648.0
2016-11-09,44.59,49.29,44.26,49.29,13635095.0,643366592.0
2016-11-10,51.21,53.6,48.66,52.24,18749961.0,954992000.0
2016-11-11,51.64,53.6,50.77,51.13,13714768.0,711740160.0
2016-11-14,50.45,50.45,47.4,47.94,9236626.0,448627584.0
2016-11-15,48.0,48.8,47.71,48.46,5145709.0,248082768.0
2016-11-16,48.5,48.9,46.01,46.05,6121798.0,288472064.0
2016-11-17,45.87,46.68,45.47,46.41,3304026.0,152509312.0
2016-11-18,46.6,48.0,45.9,46.29,4138816.0,194965072.0
2016-11-21,46.2,48.37,45.61,48.28,5831901.0,274350688.0
2016-11-22,48.32,49.26,47.7,48.62,6003162.0,291596064.0
2016-11-23,48.2,48.28,46.38,47.11,4702520.0,222182672.0
2016-11-24,46.7,47.16,45.19,45.37,3013720.0,139019056.0
2016-11-25,45.58,45.59,43.32,45.21,3006878.0,133790496.0
2016-11-28,45.2,45.68,44.43,44.74,2046396.0,92046096.0
2016-11-29,44.74,45.18,42.83,42.95,2684028.0,118635696.0
2016-11-30,42.77,43.55,42.6,43.17,1775126.0,76409352.0
2016-12-01,43.22,43.9,42.9,43.59,1859864.0,80706472.0
2016-12-02,43.6,43.95,41.6,41.68,2861428.0,122043072.0
2016-12-05,41.16,41.71,40.5,40.72,1916526.0,78667656.0
2016-12-06,40.99,41.56,40.9,41.36,1601375.0,66095632.0
2016-12-07,41.5,41.6,40.6,41.53,1900167.0,78232784.0
