,open,high,low,close,volume,amount
2015-04-22,12.93,12.93,12.93,12.93,50000.0,646500.0
2015-04-23,14.22,14.22,14.22,14.22,21800.0,309996.0
2015-04-24,15.64,15.64,15.64,15.64,19200.0,300288.0
2015-04-27,17.2,17.2,17.2,17.2,34200.0,588240.0
2015-04-28,18.92,18.92,18.92,18.92,150150.0,2840838.0
2015-04-29,20.81,20.81,20.81,20.81,252800.0,5260768.0
2015-04-30,22.89,22.89,22.89,22.89,254500.0,5825505.0
2015-05-04,25.18,25.18,25.18,25.18,345000.0,8687100.0
2015-05-05,27.7,27.7,27.7,27.7,1365200.0,37816040.0
2015-05-06,30.44,30.44,27.7,27.99,33472547.0,969642304.0
2015-05-07,26.1,26.9,25.19,25.19,17192073.0,435988128.0
2015-05-08,25.07,26.95,24.8,26.5,17354263.0,448882560.0
2015-05-11,26.47,29.0,25.61,28.76,17983527.0,491517984.0
2015-05-12,28.15,29.87,28.01,28.44,17490508.0,503135392.0
2015-05-13,28.0,29.88,27.42,29.15,15864807.0,454346912.0
2015-05-14,29.15,32.07,29.15,32.07,8170234.0,253281440.0
2015-05-15,35.25,35.28,33.9,35.28,6774547.0,237969520.0
2015-05-18,38.81,38.81,38.81,38.81,600349.0,23299544.0
2015-05-19,42.69,42.69,36.02,42.69,30470608.0,1227441920.0
2015-05-20,42.0,46.94,39.46,45.86,23565334.0,1056042304.0
2015-05-21,45.48,50.45,43.5,50.45,16529158.0,802782848.0
2015-05-22,55.2,55.5,53.05,55.5,13304199.0,734273536.0
2015-05-25,60.7,61.05,58.0,61.05,6281163.0,380396992.0
2015-05-26,67.16,67.16,67.16,67.16,371883.0,24975662.0
2015-05-27,73.88,73.88,73.88,73.88,270410.0,19977892.0
2015-05-28,81.27,81.27,66.49,66.49,4406869.0,329835488.0
2015-05-29,59.84,73.14,59.84,73.14,33354103.0,2182721280.0
2015-06-01,70.0,72.5,65.83,65.83,19727322.0,1325967360.0
2015-06-02,59.92,63.0,59.25,59.25,7690700.0,458567488.0
2015-06-03,53.8,60.95,53.4,56.3,18436271.0,1045032128.0
2015-06-04,54.39,55.58,50.67,50.67,15103758.0,782046784.0
2015-06-05,51.0,52.46,49.0,51.3,15222255.0,777804800.0
2015-06-08,50.99,50.99,46.18,46.6,14410075.0,686793408.0
2015-06-09,46.55,48.88,44.51,47.59,10572174.0,501053440.0
2015-06-10,46.5,52.35,45.94,52.35,19948000.0,1023514176.0
2015-06-11,50.0,57.59,50.0,57.59,26391955.0,1439854592.0
2015-06-12,59.6,62.0,53.02,53.83,23222617.0,1327665024.0
2015-06-15,51.16,51.16,48.45,48.45,13458685.0,661495360.0
2015-06-16,45.92,50.87,44.32,49.14,14000413.0,666387008.0
2015-06-17,48.1,49.3,45.49,48.47,9616075.0,458866368.0
2015-06-18,47.51,48.66,43.62,44.01,9590499.0,438251808.0
2015-06-19,41.1,43.0,39.61,39.61,7065015.0,290823072.0
