,open,high,low,close,volume,amount
2014-12-29,21.88,26.25,21.88,26.25,75100.0,1957391.0
2014-12-30,28.88,28.88,28.88,28.88,32500.0,938600.0
2014-12-31,31.77,31.77,31.77,31.77,69200.0,2198484.0
2015-01-05,34.95,34.95,34.95,34.95,135200.0,4725240.0
2015-01-06,38.45,38.45,38.45,38.45,1364399.0,52461144.0
2015-01-07,40.02,41.99,39.21,40.95,23761691.0,964246336.0
2015-01-08,39.79,40.74,38.52,39.68,12579751.0,497852544.0
2015-01-09,40.12,40.98,37.5,37.54,11307763.0,440938592.0
2015-01-12,36.05,36.1,33.81,34.2,9526727.0,333062688.0
2015-01-13,34.12,35.18,33.82,34.75,6068077.0,210575472.0
2015-01-14,35.25,38.23,35.25,38.23,13655482.0,511634464.0
2015-01-15,39.19,42.05,39.1,40.04,16107111.0,655605504.0
2015-01-16,39.44,43.7,39.42,42.25,12441759.0,512317856.0
2015-01-19,40.99,43.87,39.15,39.94,11174099.0,463593792.0
2015-01-20,41.5,43.93,40.81,43.93,7508372.0,322914336.0
2015-01-21,45.92,48.32,44.5,45.13,13172447.0,607859200.0
2015-01-22,46.4,49.64,45.0,49.64,10508880.0,501011392.0
2015-01-23,47.88,48.58,46.21,47.2,7595113.0,359222688.0
2015-01-26,47.21,48.0,46.5,47.3,4471917.0,210863584.0
2015-01-27,47.3,47.3,45.32,46.57,4519454.0,208513376.0
2015-01-28,46.0,47.96,45.9,46.57,4577684.0,215200544.0
2015-01-29,46.0,47.32,45.5,46.77,3018068.0,140525456.0
2015-01-30,46.9,47.12,45.63,45.74,2821871.0,130562208.0
2015-02-02,45.08,47.0,43.89,46.88,3908205.0,176369792.0
2015-02-03,46.35,50.19,46.35,48.77,5264092.0,257392400.0
2015-02-04,48.0,50.97,47.56,48.2,4862243.0,238612064.0
2015-02-05,47.93,48.2,45.6,45.69,3279993.0,153444816.0
2015-02-06,45.7,45.72,43.44,44.04,2555567.0,113240552.0
2015-02-09,43.51,43.96,42.32,42.73,1633823.0,70375592.0
2015-02-10,42.74,43.88,42.38,43.73,1424820.0,61418008.0
2015-02-11,43.79,45.7,43.43,44.59,1541785.0,69191144.0
2015-02-12,44.4,45.59,44.17,44.96,1429378.0,63992196.0
2015-02-13,45.25,48.48,45.0,47.16,2874838.0,135722512.0
2015-02-16,47.2,51.88,46.83,51.88,4409485.0,223450912.0
2015-02-17,53.51,54.88,52.38,53.74,4089189.0,219022784.0
2015-02-25,53.08,57.36,53.08,55.23,3802797.0,212437744.0
2015-02-26,54.49,57.68,53.6,57.3,3938651.0,222891152.0
2015-02-27,57.25,57.93,55.13,56.68,1949096.0,109913680.0
2015-03-02,59.6,62.25,57.9,58.99,4538117.0,271644224.0
2015-03-03,58.15,60.58,56.01,57.51,3320626.0,193605280.0
2015-03-04,57.1,57.5,54.3,56.12,4433800.0,246063264.0
2015-03-05,56.0,56.47,53.58,55.06,3727391.0,203534320.0
2015-03-06,54.7,56.36,53.0,53.58,2774486.0,151764640.0
2015-03-09,53.11,56.2,51.9,56.13,2658042.0,144663392.0
2015-03-10,55.48,55.5,53.6,55.34,1703304.0,93073104.0
2015-03-11,54.7,54.99,54.0,54.71,1426880.0,77753376.0
2015-03-12,54.6,55.2,53.2,54.09,1400044.0,75511336.0
2015-03-13,54.58,56.2,54.56,55.12,1698647.0,94131576.0
2015-03-16,55.51,57.8,55.0,57.4,2224264.0,126346848.0
2015-03-17,59.0,59.1,56.8,57.95,2172405.0,125530856.0
2015-03-18,57.95,58.0,56.61,57.29,2336685.0,133366912.0
2015-03-19,57.29,57.6,56.0,56.45,1743066.0,99051800.0
2015-03-20,56.74,59.5,56.42,58.43,2900550.0,168606048.0
2015-03-23,58.5,59.1,57.2,58.04,2735723.0,157813328.0
2015-03-24,58.0,58.0,55.21,56.6,2445274.0,138831008.0
2015-03-25,56.39,58.13,55.01,57.79,3063990.0,173509104.0
2015-03-26,56.61,57.68,56.03,56.18,1798767.0,101867024.0
2015-03-27,56.5,58.57,55.8,57.85,1792686.0,102849480.0
2015-03-30,58.64,62.0,58.64,59.54,3117993.0,187777264.0
2015-03-31,58.6,61.5,58.6,60.85,1930796.0,116085000.0
2015-04-01,61.0,63.7,60.99,61.63,2397919.0,149653760.0
2015-04-02,61.56,62.8,59.0,62.46,3227658.0,198843024.0
2015-04-03,62.46,63.9,61.62,62.9,2801760.0,176298480.0
2015-04-07,63.0,69.0,62.95,67.29,2760483.0,182774704.0
2015-04-08,69.95,72.5,69.5,70.08,2737165.0,194257552.0
2015-04-09,69.56,72.97,65.0,72.12,2244584.0,154847344.0
2015-04-10,70.7,73.0,68.51,72.5,1723151.0,124022240.0
2015-04-13,71.98,76.66,71.98,72.72,1837500.0,135540720.0
2015-04-14,72.66,73.0,69.01,69.44,2384007.0,168735152.0
2015-04-15,69.19,69.7,64.11,65.97,1734799.0,115691864.0
2015-04-16,64.0,69.65,62.9,69.49,1993726.0,134112728.0
2015-04-17,69.55,72.0,68.39,68.56,1238238.0,86587240.0
2015-04-20,67.51,68.18,63.69,63.76,2513937.0,164186096.0
2015-04-21,63.7,66.7,63.2,65.9,1734300.0,112930672.0
2015-04-22,65.88,72.39,65.88,71.62,2411600.0,167085872.0
2015-04-23,71.7,73.6,68.91,72.39,2289824.0,161034640.0
2015-04-24,70.0,73.2,70.0,70.11,1293026.0,91872976.0
2015-04-27,68.51,72.0,67.65,70.29,2207973.0,153384784.0
2015-04-28,70.02,70.02,66.5,66.87,1013762.0,68914472.0
2015-04-29,67.5,70.28,67.39,69.9,1056453.0,73425408.0
2015-04-30,70.97,72.53,69.08,70.01,1342690.0,95078512.0
2015-05-04,70.91,76.5,68.53,74.12,1939233.0,142378640.0
2015-05-05,73.3,77.81,73.18,76.91,1515074.0,114011280.0
2015-05-06,76.9,83.5,75.53,78.5,2080792.0,166285888.0
2015-05-07,78.5,79.87,75.02,75.61,1384196.0,106015616.0
2015-05-08,75.1,78.81,75.1,78.43,717141.0,55387396.0
2015-05-11,78.43,83.3,78.2,82.29,1420289.0,115401528.0
2015-05-12,82.49,88.53,81.0,86.97,2045609.0,170464784.0
2015-05-13,85.0,87.99,83.05,86.2,1107148.0,95895584.0
2015-05-14,86.16,88.48,84.45,86.68,900986.0,78025480.0
2015-05-15,85.99,87.0,81.11,82.56,1284080.0,107341360.0
2015-05-18,82.56,90.6,82.56,88.99,2233247.0,196653232.0
2015-05-19,92.47,92.47,88.03,89.8,1563975.0,140308992.0
2015-05-20,89.9,91.4,87.18,89.57,1863525.0,166671136.0
2015-05-21,88.0,92.0,88.0,91.92,1537060.0,138414672.0
2015-06-02,101.11,101.11,93.11,97.6,3735990.0,371414016.0
2015-06-03,87.84,104.88,87.84,104.62,4685262.0,448468480.0
2015-06-04,106.28,115.08,103.0,115.08,3379065.0,376448832.0
2015-06-05,118.0,123.58,111.11,112.27,2863276.0,340774464.0
2015-06-08,109.2,111.0,101.04,101.04,2647889.0,273056576.0
2015-06-09,101.04,104.3,95.03,96.37,2115779.0,208604224.0
2015-06-10,99.0,104.8,97.3,101.87,1481300.0,150480944.0
2015-06-11,100.8,103.9,98.11,101.0,1386145.0,140516368.0
