,open,high,low,close,volume,amount
2014-10-10,18.52,22.22,18.52,22.22,101400.0,2248668.0
2014-10-13,24.44,24.44,24.44,24.44,42700.0,1043588.0
2014-10-14,26.88,26.88,26.88,26.88,62600.0,1682688.0
2014-10-15,29.57,29.57,29.57,29.57,107800.0,3187646.0
2014-10-16,32.53,32.53,32.53,32.53,266000.0,8652980.0
2014-10-17,35.78,35.78,31.02,34.35,29795740.0,1001374336.0
2014-10-20,32.88,34.33,32.71,33.44,12668834.0,425539200.0
2014-10-21,33.43,36.66,33.43,35.66,18492027.0,652055872.0
2014-10-22,35.0,36.8,34.99,35.37,13061527.0,467615744.0
2014-10-23,34.8,34.97,33.0,33.28,10463271.0,354882432.0
2014-10-24,33.28,33.53,32.53,32.81,7127699.0,235253440.0
2014-10-27,32.65,33.49,32.22,33.03,6401053.0,211742656.0
2014-10-28,33.18,33.97,32.82,33.65,6445594.0,215681408.0
2014-10-29,33.75,35.88,33.74,35.37,9979067.0,349529600.0
2014-10-30,35.05,37.5,34.85,36.3,10636152.0,387485952.0
2014-10-31,36.1,38.5,35.88,38.16,9479580.0,351405824.0
2014-11-03,37.8,38.95,37.4,37.78,9081269.0,346796800.0
2014-11-04,37.8,40.77,37.6,38.93,8557178.0,333793248.0
2014-11-05,38.45,39.85,38.3,38.74,5490162.0,214526720.0
2014-11-06,38.5,40.6,38.45,40.24,6322177.0,251586640.0
2014-11-07,40.55,42.47,39.16,39.65,8229184.0,336838496.0
2014-11-10,39.65,40.3,38.33,39.96,7439913.0,292932192.0
2014-11-11,39.8,39.8,37.41,38.21,7414775.0,286163040.0
2014-11-12,37.83,41.5,37.58,41.03,9791582.0,387725824.0
2014-11-13,40.0,41.47,39.02,39.45,8149452.0,326065696.0
2014-11-14,39.0,39.45,35.9,36.21,8579661.0,317977056.0
2014-11-17,36.21,37.9,35.58,37.81,6073372.0,225286128.0
2014-11-18,37.8,37.96,36.66,37.3,3922665.0,145687744.0
2014-11-19,37.19,37.31,36.25,36.8,3463034.0,127276048.0
2014-11-20,36.4,37.8,36.15,37.42,3890190.0,143996560.0
2014-11-21,37.16,37.91,37.0,37.39,3687763.0,138329568.0
2014-11-24,37.6,37.8,36.96,37.33,3830376.0,143259488.0
2014-11-25,37.08,37.31,35.8,36.64,4776003.0,173921040.0
2014-11-26,36.66,36.87,36.09,36.82,3122640.0,113814944.0
2014-11-27,37.01,38.3,37.01,37.91,4786471.0,180912560.0
2014-11-28,37.77,38.56,37.05,37.65,3713875.0,140408176.0
2014-12-01,37.95,37.95,36.48,37.16,3797093.0,140098736.0
2014-12-02,37.2,38.77,37.03,38.15,4908067.0,187141568.0
2014-12-03,38.21,38.49,37.11,38.06,3406489.0,128395552.0
2014-12-04,38.2,38.85,37.8,37.99,4771222.0,182565168.0
2014-12-05,37.71,37.74,36.18,36.36,4881430.0,179559840.0
2014-12-08,35.89,35.9,34.36,34.47,5357401.0,186818032.0
2014-12-09,34.35,34.36,31.59,31.97,5407749.0,180081600.0
2014-12-10,31.62,33.57,31.61,33.34,2454124.0,80868848.0
2014-12-11,33.09,33.87,32.87,33.85,1880864.0,63120872.0
2014-12-12,33.92,34.27,33.57,33.8,1793116.0,60790380.0
2014-12-15,33.38,34.95,33.38,34.86,2638092.0,90270616.0
2014-12-16,34.58,35.05,34.45,34.53,1950492.0,67839472.0
