,open,high,low,close,volume,amount
2015-12-22,19.81,19.81,19.81,19.81,38400.0,760704.0
2015-12-23,21.79,21.79,21.79,21.79,11201.0,244070.0
2015-12-24,23.97,23.97,23.97,23.97,24400.0,584868.0
2015-12-25,26.37,26.37,26.37,26.37,21100.0,556407.0
2015-12-28,29.01,29.01,29.01,29.01,51000.0,1479510.0
2015-12-29,31.91,31.91,31.91,31.91,39100.0,1247681.0
2015-12-30,35.1,35.1,35.1,35.1,62300.0,2186730.0
2015-12-31,38.61,38.61,38.61,38.61,146800.0,5667948.0
2016-01-04,42.47,42.47,42.47,42.47,375100.0,15930497.0
2016-01-05,46.72,46.72,46.72,46.72,4478496.0,209235328.0
2016-01-06,51.39,51.39,51.39,51.39,745900.0,38331800.0
2016-01-07,56.53,56.53,54.2,56.24,6701929.0,378426496.0
2016-01-08,60.0,61.86,57.0,61.86,24891843.0,1509149440.0
2016-01-11,55.67,58.18,55.67,55.67,14201168.0,794980224.0
2016-01-12,50.1,51.8,50.1,50.1,3150300.0,158217792.0
2016-01-13,45.09,47.96,45.09,45.09,19890227.0,909576064.0
2016-01-14,42.3,45.3,42.0,44.05,14394153.0,628006400.0
2016-01-15,44.0,44.99,39.65,39.65,12577163.0,520899712.0
2016-01-18,37.0,39.98,36.09,37.86,12121325.0,460752704.0
2016-01-19,37.5,41.2,37.5,39.96,12844586.0,509490080.0
2016-01-20,39.37,40.18,36.68,37.06,11510648.0,440372672.0
2016-01-21,35.95,36.47,33.35,33.35,11430814.0,400889088.0
2016-01-22,34.08,36.69,33.52,36.69,16471059.0,589926400.0
2016-01-25,36.5,38.15,36.09,38.03,15408689.0,570347456.0
2016-01-26,37.0,37.0,34.23,34.23,10114546.0,356099968.0
2016-01-27,34.0,37.65,33.36,37.65,14564162.0,521461056.0
2016-01-28,37.64,39.0,35.9,36.91,15535725.0,583581568.0
2016-01-29,35.8,39.8,34.06,38.01,13873093.0,522221152.0
2016-02-01,37.15,38.29,35.23,36.73,9989477.0,369087360.0
2016-02-02,36.35,37.95,36.35,37.36,9251467.0,343949856.0
2016-02-03,36.0,36.65,35.1,36.28,7702385.0,276162848.0
