,open,high,low,close,volume,amount
2015-12-09,20.12,20.12,20.12,20.12,11200.0,225344.0
2015-12-10,22.13,22.13,22.13,22.13,8000.0,177040.0
2015-12-11,24.34,24.34,24.34,24.34,6000.0,146040.0
2015-12-14,26.77,26.77,26.77,26.77,22600.0,605002.0
2015-12-15,29.45,29.45,29.45,29.45,20400.0,600780.0
2015-12-16,32.4,32.4,32.4,32.4,16800.0,544320.0
2015-12-17,35.64,35.64,35.64,35.64,12000.0,427680.0
2015-12-18,39.2,39.2,39.2,39.2,50100.0,1963920.0
2015-12-21,43.12,43.12,43.12,43.12,28500.0,1228920.0
2015-12-22,47.43,47.43,47.43,47.43,34300.0,1626849.0
2015-12-23,52.17,52.17,52.17,52.17,178100.0,9291477.0
2015-12-24,57.39,57.39,57.39,57.39,140482.0,8062262.0
2015-12-25,63.13,63.13,63.13,63.13,86600.0,5467058.0
2015-12-28,69.44,69.44,69.44,69.44,150363.0,10441207.0
2015-12-29,76.38,76.38,76.38,76.38,235047.0,17952890.0
2015-12-30,84.02,84.02,84.02,84.02,303182.0,25473352.0
2015-12-31,89.87,92.42,87.66,92.42,17017064.0,1541062272.0
2016-01-04,89.0,101.66,88.9,101.66,9525617.0,939375872.0
2016-01-05,103.01,111.83,95.52,111.83,15318355.0,1599021696.0
2016-01-06,113.0,123.01,111.86,123.01,8171046.0,952929216.0
2016-01-07,129.11,131.7,110.71,111.39,4986402.0,619711616.0
2016-01-08,114.74,119.5,100.25,100.31,14183255.0,1547872896.0
2016-01-11,93.0,98.88,90.28,91.25,11083835.0,1028670400.0
2016-01-12,92.69,100.38,90.61,92.76,12415883.0,1198683136.0
2016-01-13,89.11,95.0,83.48,88.88,10465769.0,919453120.0
2016-01-14,85.3,94.5,84.01,91.78,9810934.0,877818944.0
2016-01-15,88.5,93.35,84.0,85.52,9276238.0,813529536.0
2016-01-18,81.11,94.07,80.11,92.41,11506697.0,1042725248.0
2016-01-19,90.0,96.22,88.05,93.89,11139425.0,1026383744.0
2016-01-20,92.97,97.8,89.02,89.68,8846269.0,826608256.0
2016-01-21,87.11,88.18,80.71,80.71,6977300.0,587973120.0
2016-01-22,80.9,83.64,75.0,81.9,7800297.0,625442944.0
2016-01-25,83.75,84.48,79.45,82.03,6285580.0,517605856.0
2016-01-26,79.69,80.0,73.83,73.83,4142519.0,314993888.0
2016-01-27,72.15,76.18,68.1,72.74,5167060.0,370293536.0
2016-01-28,70.0,71.5,65.47,65.47,3905742.0,264850704.0
2016-01-29,64.8,71.99,64.08,67.82,4745639.0,324501120.0
2016-02-01,67.45,70.02,66.16,68.21,3866912.0,262741952.0
2016-02-02,68.9,72.27,68.41,69.77,4594427.0,324073984.0
2016-02-03,67.07,71.7,66.0,70.98,4661461.0,317393152.0
2016-02-04,70.98,78.0,70.25,76.43,6172388.0,460071456.0
2016-02-05,76.9,77.77,73.33,73.46,4008637.0,300862944.0
2016-02-15,69.02,75.5,68.01,74.96,3382026.0,242697856.0
2016-02-16,74.77,82.1,74.68,79.51,4601457.0,361682560.0
2016-02-17,78.18,82.8,77.0,80.85,3788119.0,301872288.0
2016-02-18,81.0,81.75,78.0,79.87,4100758.0,329340000.0
2016-02-19,78.22,79.7,76.56,78.29,2806156.0,218348480.0
2016-02-22,79.8,80.5,77.12,79.5,2981076.0,236334128.0
2016-02-23,79.18,81.5,78.5,80.88,3597583.0,289150048.0
