,open,high,low,close,volume,amount
2015-06-11,13.62,16.34,13.62,16.34,13200.0,215416.0
2015-06-12,17.97,17.97,17.97,17.97,9900.0,177903.0
2015-06-15,19.77,19.77,19.77,19.77,4012.0,79317.0
2015-06-16,21.75,21.75,21.75,21.75,14400.0,313200.0
2015-06-17,23.93,23.93,23.93,23.93,43732.0,1046507.0
2015-06-18,26.32,26.32,26.32,26.32,28900.0,760648.0
2015-06-19,28.95,28.95,28.95,28.95,160733.0,4653220.0
2015-06-23,31.85,31.85,31.85,31.85,131300.0,4181905.0
2015-06-24,35.04,35.04,35.04,35.04,38500.0,1349040.0
2015-06-25,38.54,38.54,38.54,38.54,84100.0,3241214.0
2015-06-26,42.39,42.39,34.82,42.39,24240713.0,962102848.0
2015-06-29,38.15,39.88,38.15,38.15,2659700.0,102027216.0
2015-06-30,34.34,37.99,34.34,34.34,13255147.0,466151488.0
2015-07-01,33.0,36.66,30.91,30.98,16853629.0,566144448.0
2015-07-02,28.5,29.88,27.88,27.88,7685170.0,217599952.0
2015-07-03,25.25,26.5,25.09,25.09,5672229.0,143898208.0
2015-07-06,27.6,27.6,22.58,22.58,9449903.0,233907024.0
2015-07-07,20.61,21.0,20.32,20.32,1586900.0,32369182.0
2015-07-08,18.29,18.29,18.29,18.29,307900.0,5631491.0
2015-07-09,16.46,20.12,16.46,20.12,11369833.0,210733104.0
2015-07-10,21.47,22.13,20.5,22.13,4428698.0,96460264.0
2015-07-13,24.34,24.34,23.5,24.34,6292252.0,152688208.0
2015-07-14,26.18,26.77,25.0,26.77,14126390.0,371610240.0
2015-07-15,26.0,26.28,24.09,24.09,7680485.0,189018640.0
2015-07-16,21.68,24.88,21.68,22.82,9590515.0,219985200.0
2015-07-17,22.9,24.5,22.75,24.02,7969610.0,188416000.0
2015-07-20,24.0,24.55,23.02,23.39,7121540.0,169028928.0
2015-07-21,23.02,24.6,22.6,24.56,7110319.0,169744240.0
2015-07-22,24.89,25.48,23.8,24.21,6854680.0,168938208.0
2015-07-23,24.47,26.63,24.1,26.63,6796977.0,173276704.0
2015-07-24,28.0,28.87,26.17,27.25,13842197.0,385452064.0
2015-07-27,26.0,28.86,24.53,24.53,11093766.0,298957376.0
2015-07-28,22.61,25.46,22.08,22.87,8015540.0,186203008.0
2015-07-29,23.72,25.16,22.6,25.16,6615387.0,157367408.0
2015-07-30,25.99,27.68,25.25,27.35,9275836.0,252633600.0
2015-07-31,27.29,30.09,26.09,30.09,8812045.0,257483936.0
2015-08-03,33.1,33.1,33.1,33.1,1938349.0,64159352.0
2015-08-04,36.41,36.41,35.0,36.41,21061030.0,764827328.0
2015-08-05,35.99,40.05,33.11,40.05,9267203.0,345908288.0
2015-08-06,44.06,44.06,37.65,44.06,28129736.0,1204798720.0
2015-08-07,42.0,48.47,41.0,48.47,19491457.0,879493696.0
2015-08-10,51.0,53.32,46.5,49.57,23543280.0,1202189440.0
2015-08-11,50.08,52.49,48.68,49.58,19817543.0,1001980416.0
2015-08-12,45.9,48.88,44.62,44.62,17943296.0,830696832.0
2015-08-13,42.74,46.2,42.74,44.17,13800965.0,604445376.0
2015-08-14,44.2,48.59,43.5,48.59,17100273.0,791448576.0
2015-08-17,48.6,50.0,43.73,44.0,18342696.0,840314944.0
2015-08-18,41.97,47.43,41.0,42.44,15990151.0,713155904.0
2015-08-19,40.6,43.5,38.78,41.52,14172024.0,574922240.0
2015-08-20,40.15,43.28,39.0,39.05,11487448.0,476176992.0
2015-08-21,36.6,37.43,35.15,35.15,9121862.0,327056160.0
2015-08-24,31.64,32.4,31.64,31.64,1567700.0,49710764.0
2015-08-25,28.48,34.19,28.48,28.48,12923352.0,390813376.0
2015-08-26,29.2,31.33,27.15,31.33,16650027.0,505621632.0
2015-08-27,31.5,34.46,29.6,34.46,17370034.0,558666560.0
2015-08-28,33.85,37.5,32.79,35.08,15402667.0,534072928.0
2015-08-31,34.0,34.93,31.57,31.57,9566829.0,316811936.0
2015-09-01,29.94,31.3,28.41,28.41,7443160.0,219764224.0
2015-09-02,25.75,29.55,25.57,25.57,8309357.0,227165680.0
2015-09-07,26.57,27.5,24.59,25.37,6273762.0,164110352.0
2015-09-08,25.5,27.91,25.44,27.91,6802907.0,187810592.0
2015-09-09,30.7,30.7,30.7,30.7,839009.0,25757576.0
2015-09-10,31.77,33.77,31.5,33.63,19481723.0,641309888.0
2015-09-11,31.88,36.4,31.0,33.72,17632256.0,587888768.0
2015-09-14,32.65,35.0,30.35,30.35,12191221.0,397196768.0
2015-09-15,28.99,31.18,27.5,28.07,10481336.0,303350880.0
2015-09-16,29.0,30.88,28.99,30.88,4013312.0,122080104.0
2015-09-17,33.97,33.97,33.5,33.97,9732731.0,330527904.0
2015-09-18,35.1,35.95,33.08,34.78,18728239.0,650134976.0
2015-09-21,33.25,38.26,32.6,38.26,16243783.0,576394112.0
2015-09-22,38.58,39.75,36.59,37.85,16772949.0,644733120.0
2015-09-23,36.77,41.26,36.35,38.45,13856013.0,540260992.0
2015-09-24,38.2,40.99,37.45,40.0,14687224.0,575812800.0
2015-09-25,39.03,40.3,36.0,36.0,11360474.0,428830240.0
2015-09-28,36.7,39.4,36.65,38.98,10439644.0,398240384.0
