,open,high,low,close,volume,amount
2015-02-17,23.48,28.18,23.48,28.18,19100.0,536828.0
2015-02-25,31.0,31.0,31.0,31.0,12600.0,390600.0
2015-02-26,34.1,34.1,34.1,34.1,5000.0,170500.0
2015-02-27,37.51,37.51,37.51,37.51,22500.0,843975.0
2015-03-02,41.26,41.26,41.26,41.26,95899.0,3956793.0
2015-03-03,45.39,45.39,45.39,45.39,607889.0,27592082.0
2015-03-04,49.93,49.93,48.21,49.93,15210725.0,752503232.0
2015-03-05,53.3,54.92,51.53,54.92,9297076.0,499550336.0
2015-03-06,55.0,56.5,51.42,52.11,8801902.0,473326976.0
2015-03-09,51.02,51.82,50.2,51.44,5361183.0,273725024.0
2015-03-10,51.7,56.58,51.7,56.58,10128329.0,559072320.0
2015-03-11,55.71,60.1,55.7,57.51,6895368.0,399608896.0
2015-03-12,59.72,62.55,57.58,60.4,4600735.0,275759648.0
2015-03-13,59.01,63.99,58.2,62.94,3714252.0,227667696.0
2015-03-16,62.93,63.9,61.64,62.0,3485958.0,217647536.0
2015-03-17,61.69,63.05,61.01,62.46,2084859.0,128882488.0
2015-03-18,62.0,62.45,59.2,60.14,4896514.0,295187936.0
2015-03-19,60.0,60.65,58.51,60.59,3533357.0,210040112.0
2015-03-20,60.25,61.98,59.55,61.86,2725565.0,165204272.0
2015-03-23,63.02,68.05,63.02,68.05,4046641.0,266351984.0
2015-03-24,67.1,73.8,67.1,70.81,3976623.0,279852032.0
2015-03-25,70.11,71.0,67.52,69.44,2568463.0,176697712.0
2015-03-26,68.0,68.57,66.0,67.7,1939667.0,130454872.0
2015-03-27,67.63,69.4,66.6,69.0,1384368.0,94041496.0
2015-03-30,68.3,69.5,65.73,66.06,1874285.0,125121848.0
2015-03-31,66.54,68.5,66.06,67.3,1764425.0,118344384.0
2015-04-01,66.9,68.6,65.72,67.79,1252213.0,84547064.0
2015-04-02,67.7,72.97,67.1,72.0,2770423.0,194917696.0
2015-04-03,71.99,74.2,70.2,71.74,1373205.0,98990624.0
2015-04-07,71.28,78.91,71.28,78.91,2404414.0,181939904.0
2015-04-08,78.92,78.98,74.07,77.98,1753495.0,134431072.0
2015-04-09,77.0,77.5,72.05,76.0,1273280.0,95311560.0
2015-04-10,75.03,81.96,74.5,79.75,1836355.0,142631056.0
2015-04-13,79.74,87.73,78.3,87.01,2262252.0,189789792.0
2015-04-14,86.3,88.7,83.5,85.18,1032800.0,88053664.0
2015-04-15,84.81,84.81,79.65,79.96,683099.0,55618812.0
2015-04-16,79.0,81.57,75.55,78.82,1128672.0,89261056.0
2015-04-17,79.77,80.66,75.8,77.15,1499813.0,115992776.0
2015-04-20,75.9,78.97,74.11,75.54,1212887.0,93104536.0
2015-04-21,75.99,78.59,73.5,78.24,1189800.0,91302368.0
2015-04-22,77.42,78.88,76.85,78.48,1379100.0,107486520.0
2015-04-23,78.04,78.89,75.0,76.09,1792172.0,136722416.0
2015-04-24,74.53,75.34,72.09,72.94,1892430.0,138243920.0
2015-04-27,73.68,75.0,72.5,74.49,2985808.0,220977216.0
2015-04-28,74.49,77.84,72.0,72.39,1216366.0,89038016.0
2015-04-29,72.27,74.1,70.7,72.81,1510467.0,110132872.0
2015-04-30,73.0,79.65,72.72,78.03,3531697.0,274779168.0
2015-05-04,77.01,78.0,74.77,76.27,1124466.0,85582592.0
2015-05-05,76.68,76.68,72.01,73.86,1126400.0,84008288.0
2015-05-06,73.98,76.65,73.23,74.49,1190461.0,89096976.0
2015-05-07,73.0,75.01,72.1,74.19,1526359.0,112012040.0
2015-05-08,74.5,81.6,74.5,81.0,3482012.0,276567936.0
2015-05-11,83.3,88.71,81.2,88.68,8832702.0,750978432.0
2015-05-12,89.42,97.1,89.4,93.81,4266015.0,398302752.0
2015-05-13,90.11,97.5,89.01,91.03,3241143.0,301666720.0
2015-05-14,92.0,92.0,88.07,90.15,1664210.0,149701136.0
2015-05-15,88.01,93.88,86.5,91.86,2030200.0,183893776.0
2015-05-18,91.0,101.05,90.2,101.05,3454998.0,338899744.0
2015-05-19,101.05,111.0,95.0,106.04,2303715.0,239517776.0
2015-05-20,102.9,110.9,101.69,103.59,1834473.0,195278832.0
2015-05-21,102.0,107.64,98.0,101.86,1698057.0,170707744.0
