,open,high,low,close,volume,amount
2016-11-23,20.52,20.52,20.52,20.52,20920.0,429278.0
2016-11-24,22.57,22.57,22.57,22.57,12782.0,288490.0
2016-11-25,24.83,24.83,24.83,24.83,14601.0,362543.0
2016-11-28,27.31,27.31,27.31,27.31,15400.0,420574.0
2016-11-29,30.04,30.04,30.04,30.04,15700.0,471628.0
2016-11-30,33.04,33.04,33.04,33.04,37100.0,1225784.0
2016-12-01,36.34,36.34,36.34,36.34,78900.0,2867226.0
2016-12-02,39.97,39.97,39.97,39.97,121929.0,4873502.0
2016-12-05,43.97,43.97,43.97,43.97,136375.0,5996409.0
2016-12-06,48.37,48.37,48.37,48.37,119164.0,5763963.0
2016-12-07,53.21,53.21,49.37,51.56,34273517.0,1750954880.0
2016-12-08,50.15,56.68,50.01,55.19,31896134.0,1718927232.0
2016-12-09,53.0,53.37,49.67,49.94,23037318.0,1183521280.0
2016-12-12,48.63,48.66,44.95,45.06,15944894.0,741183488.0
2016-12-15,43.02,43.02,43.02,43.02,0.0,0.0
