,open,high,low,close,volume,amount
2016-04-21,16.89,16.89,16.89,16.89,15872.0,268078.0
2016-04-22,18.58,18.58,18.58,18.58,8480.0,157558.0
2016-04-25,20.44,20.44,20.44,20.44,3303.0,67513.0
2016-04-26,22.48,22.48,22.48,22.48,18261.0,410507.0
2016-04-27,24.73,24.73,24.73,24.73,11100.0,274503.0
2016-04-28,27.2,27.2,27.2,27.2,15600.0,424320.0
2016-04-29,29.92,29.92,29.92,29.92,30571.0,914684.0
2016-05-03,32.91,32.91,32.91,32.91,88891.0,2925403.0
2016-05-04,36.2,36.2,36.2,36.2,160220.0,5799964.0
2016-05-05,39.82,39.82,39.82,39.82,131702.0,5244374.0
2016-05-06,43.8,43.8,43.8,43.8,163069.0,7142422.0
2016-05-09,48.18,48.18,46.5,48.18,15868314.0,756874240.0
2016-05-10,45.81,46.81,43.36,43.36,7894193.0,352104512.0
2016-05-11,42.58,42.95,39.2,39.22,10149722.0,411769792.0
2016-05-12,38.0,39.29,36.9,38.69,6366901.0,242582144.0
2016-05-13,38.11,40.9,37.75,39.6,7301561.0,289085728.0
2016-05-16,38.9,39.09,37.22,38.5,5323014.0,202699376.0
2016-05-17,38.52,40.3,38.23,39.66,7035277.0,276718752.0
2016-05-18,39.03,39.5,37.52,38.76,4965833.0,192535872.0
2016-05-19,38.32,39.38,38.32,38.61,3433232.0,133290848.0
2016-05-20,38.0,39.39,37.6,39.07,4461274.0,173237504.0
2016-05-23,39.4,41.8,39.07,41.7,9408098.0,381324704.0
2016-05-24,40.9,41.28,39.1,39.5,6050591.0,242165568.0
2016-05-25,39.55,42.23,39.55,41.55,8335059.0,340570464.0
2016-05-26,40.74,43.84,39.75,43.57,8858789.0,370333344.0
2016-05-27,43.11,44.98,41.7,42.1,8110769.0,350402592.0
2016-05-30,41.0,43.29,40.21,42.39,5441285.0,229753792.0
2016-05-31,42.12,45.69,42.08,44.44,7904709.0,349219168.0
2016-06-01,44.5,46.9,44.36,46.73,9124822.0,417294240.0
2016-06-02,46.23,47.88,45.33,47.18,7266376.0,337225536.0
2016-06-03,47.2,47.65,45.25,45.38,6376882.0,296035456.0
2016-06-06,45.11,47.0,44.68,46.41,4947456.0,225753504.0
2016-06-07,45.8,49.98,45.8,49.08,9780243.0,471000896.0
2016-06-08,48.4,51.25,46.02,48.38,9812827.0,477849664.0
2016-06-13,46.1,47.28,43.54,43.54,5743923.0,259836496.0
2016-06-14,42.68,44.37,41.51,43.54,3249287.0,140574432.0
2016-06-15,42.8,47.0,42.44,45.81,4265649.0,193585024.0
2016-06-16,45.82,46.8,44.5,45.09,3423905.0,155640800.0
2016-06-17,45.35,47.48,45.29,47.24,5192395.0,241308096.0
2016-06-20,47.5,50.26,46.8,48.6,7218147.0,352831488.0
2016-06-21,49.0,50.98,47.67,49.36,8460901.0,418578880.0
2016-06-22,48.4,50.35,47.5,48.91,5516908.0,269679232.0
2016-06-23,48.91,52.0,48.67,51.22,8797067.0,445264416.0
2016-06-24,50.49,51.2,47.22,49.87,6919551.0,342986080.0
2016-06-27,49.27,52.31,49.19,51.94,7017108.0,360703968.0
2016-06-28,51.5,53.0,50.86,52.97,6505948.0,338212256.0
2016-06-29,53.0,56.78,52.0,55.5,7681228.0,416489344.0
2016-06-30,52.8,53.49,50.31,50.55,6398160.0,333096832.0
2016-07-01,51.41,52.5,50.88,51.84,3416941.0,176861728.0
2016-07-04,51.28,55.39,51.11,55.02,4949333.0,265656496.0
2016-07-05,55.1,60.52,55.1,60.52,7489956.0,432633184.0
