,open,high,low,close,volume,amount
2015-01-27,18.94,18.94,18.94,18.94,65400.0,1238676.0
2015-01-28,20.83,20.83,20.83,20.83,19100.0,397853.0
2015-01-29,22.91,22.91,22.91,22.91,41300.0,946183.0
2015-01-30,25.2,25.2,25.2,25.2,96800.0,2439360.0
2015-02-02,27.72,27.72,27.72,27.72,408100.0,11312532.0
2015-02-03,30.49,30.49,30.49,30.49,398600.0,12153314.0
2015-02-04,33.54,33.54,33.54,33.54,243850.0,8178729.0
2015-02-05,36.89,36.89,36.89,36.89,1051250.0,38780612.0
2015-02-06,38.0,38.0,33.2,33.2,9994196.0,353040128.0
2015-02-09,29.88,29.88,29.88,29.88,1017800.0,30411864.0
2015-02-10,26.89,29.51,26.89,28.12,24726065.0,675991744.0
2015-02-11,27.56,28.4,27.01,27.78,16377853.0,450458528.0
2015-02-12,27.7,27.94,27.22,27.5,9516667.0,262436064.0
2015-02-13,27.61,28.15,27.6,27.86,10130807.0,282258048.0
2015-02-16,27.95,27.95,27.26,27.59,7311528.0,201848288.0
2015-02-17,27.66,27.88,27.39,27.47,5534619.0,152583312.0
2015-02-25,27.56,27.56,26.69,26.76,5859889.0,157902016.0
2015-02-26,26.76,27.49,26.72,27.27,5142905.0,139801952.0
2015-02-27,27.39,27.39,26.92,27.28,4831303.0,131282328.0
2015-03-02,27.28,28.46,27.12,28.36,10459378.0,291184512.0
2015-03-03,28.0,28.05,27.51,27.6,7655619.0,212033744.0
2015-03-04,27.56,27.83,27.28,27.77,5018361.0,138456576.0
2015-03-05,27.7,27.81,27.15,27.26,5228607.0,143312352.0
2015-03-06,27.17,27.41,26.85,26.94,3794171.0,102581840.0
2015-03-09,26.8,27.36,26.52,27.18,4092248.0,110581688.0
2015-03-10,27.2,27.46,27.01,27.29,4237647.0,115611672.0
2015-03-11,27.5,27.63,26.91,27.07,4427114.0,120840904.0
2015-03-12,27.05,27.3,26.75,27.16,4593134.0,124126344.0
2015-03-13,27.13,29.88,27.13,29.88,17829898.0,515915136.0
2015-03-16,31.75,32.87,31.68,32.87,11625735.0,377715040.0
2015-03-17,36.0,36.16,32.9,34.17,18676863.0,645418048.0
2015-03-18,33.65,37.59,33.02,36.92,13938797.0,496292160.0
2015-03-19,35.9,36.0,34.11,35.16,11923105.0,417683040.0
2015-03-20,34.8,36.0,33.99,34.61,8179989.0,285153312.0
2015-03-23,34.59,35.1,33.85,34.7,8547441.0,295402112.0
2015-03-24,34.66,35.5,33.5,34.97,9149022.0,316918944.0
2015-03-25,35.3,36.0,34.3,35.19,7299224.0,256276480.0
2015-03-26,34.86,35.48,33.8,34.62,6230868.0,216658448.0
2015-03-27,34.43,35.43,34.41,34.68,4868008.0,169930736.0
2015-03-30,34.68,36.3,34.21,35.2,5554388.0,195701024.0
2015-03-31,34.9,34.9,33.65,34.06,7725121.0,263652240.0
2015-04-01,34.14,34.47,33.8,34.34,4909720.0,167644000.0
2015-04-02,34.29,37.77,34.17,37.77,13110224.0,472956544.0
2015-04-03,36.81,37.5,36.56,37.31,7515475.0,278926496.0
2015-04-07,37.0,38.78,37.0,38.53,10573363.0,402002464.0
2015-04-08,38.8,40.56,38.01,40.52,17235490.0,678214144.0
2015-04-09,40.0,40.0,38.26,38.88,9205721.0,360488192.0
2015-04-10,38.89,42.67,38.3,41.03,7205344.0,294513056.0
2015-04-13,40.93,42.18,40.0,41.7,5861569.0,242833456.0
2015-04-14,41.45,41.45,39.5,39.9,5462929.0,220590224.0
2015-04-15,39.0,39.02,37.11,37.36,5990472.0,227733632.0
2015-04-16,36.49,37.9,34.8,36.7,4797352.0,175635184.0
2015-04-17,36.71,40.15,36.7,39.58,7069251.0,274233440.0
2015-04-20,39.0,39.5,37.73,37.78,4794830.0,184697920.0
2015-04-21,37.3,40.66,37.3,40.39,5192700.0,204442144.0
2015-04-22,40.99,42.45,40.52,40.66,4613000.0,191777104.0
2015-04-23,40.56,41.58,39.62,41.5,3413140.0,137636528.0
2015-04-24,41.2,41.35,39.55,39.85,3188877.0,128613704.0
2015-04-27,39.85,40.48,38.7,39.99,3243849.0,129233536.0
2015-04-28,40.1,41.08,39.19,39.44,3028892.0,121064288.0
2015-04-29,39.0,39.87,38.53,39.46,2169997.0,85315416.0
2015-04-30,39.2,39.95,38.0,38.05,2841432.0,111040672.0
2015-05-04,38.05,38.5,36.61,37.43,2964842.0,111094032.0
2015-05-05,37.41,39.33,37.41,37.6,3011190.0,115448336.0
2015-05-06,37.69,38.2,37.06,37.63,2012810.0,75774296.0
2015-05-07,37.61,37.61,36.01,36.41,2092119.0,76734344.0
2015-05-08,37.2,38.85,36.54,38.81,3699794.0,139679808.0
2015-05-11,38.68,40.18,38.15,40.16,4079585.0,161194368.0
2015-05-12,40.32,44.07,39.75,43.68,6397775.0,270150272.0
2015-05-13,42.61,47.5,42.31,45.32,7663460.0,346679168.0
2015-05-14,44.83,47.16,44.3,44.93,4422781.0,200909728.0
2015-05-15,44.89,46.08,42.4,45.01,4225886.0,186345520.0
2015-05-18,43.98,49.51,43.11,49.51,4954647.0,240018288.0
2015-05-19,50.1,52.48,47.78,49.42,4740075.0,235482656.0
2015-05-20,49.35,51.28,48.12,48.65,3390210.0,169018896.0
2015-05-21,48.64,50.0,47.93,49.0,3100327.0,151281952.0
2015-05-22,49.7,50.2,46.98,48.78,4229149.0,203771392.0
2015-05-25,48.7,52.8,47.51,51.67,5050907.0,254698016.0
2015-05-26,51.75,56.79,50.5,56.72,4764091.0,256192816.0
2015-05-27,58.0,61.8,55.0,61.44,5672620.0,334665696.0
2015-05-28,62.2,67.48,55.5,55.63,8331274.0,526852512.0
2015-05-29,53.01,57.8,50.5,53.7,7110588.0,383757824.0
2015-06-01,53.45,55.49,51.0,54.15,5697418.0,303660960.0
2015-06-02,53.98,54.6,51.6,53.15,4986685.0,264574816.0
2015-06-03,53.15,54.5,52.1,52.84,4189584.0,222434656.0
2015-06-04,52.88,52.88,47.56,50.08,4927974.0,245967984.0
2015-06-05,51.1,52.0,48.7,49.54,5769567.0,288917696.0
2015-06-08,49.99,50.01,47.38,47.99,4577133.0,221628032.0
2015-06-09,48.0,49.62,47.4,49.59,3781811.0,185909456.0
2015-06-10,49.8,52.2,49.2,52.0,4884600.0,251581584.0
2015-06-11,52.0,53.83,52.0,52.61,4081374.0,215432496.0
2015-06-12,52.61,52.61,50.8,51.02,3942038.0,202138928.0
2015-06-15,50.78,50.8,47.83,48.0,3369221.0,164195136.0
2015-06-16,47.8,47.8,45.1,45.6,3024222.0,139011552.0
2015-06-17,45.75,47.7,45.22,47.63,2826621.0,130466744.0
2015-06-18,47.97,47.97,44.15,44.4,3053543.0,140436160.0
2015-06-19,44.0,46.05,40.49,41.87,3360799.0,147724624.0
2015-06-23,42.2,43.99,39.78,43.65,2895561.0,122506264.0
2015-06-24,43.82,44.53,42.8,44.49,3218776.0,141612448.0
2015-06-25,44.25,44.8,43.11,43.5,3832921.0,167633920.0
2015-06-26,42.2,42.46,39.15,40.0,3396676.0,139042688.0
2015-06-29,41.09,41.5,36.0,36.71,3067786.0,117218960.0
2015-06-30,36.6,40.38,33.1,40.06,3838901.0,140077680.0
2015-07-01,39.5,41.25,37.7,37.9,3337708.0,132749032.0
2015-07-02,38.49,39.1,35.0,36.53,2412879.0,90512688.0
2015-07-03,35.99,38.2,33.2,35.52,2603222.0,92146448.0
2015-07-06,39.07,39.07,32.11,37.59,5052453.0,180404384.0
2015-07-07,35.63,36.3,33.83,33.84,3455353.0,118592240.0
2015-07-08,30.46,33.12,30.46,31.65,11053870.0,344575712.0
2015-07-09,31.66,34.82,31.65,34.82,3249624.0,109626160.0
2015-07-10,35.9,38.3,35.9,38.3,3612469.0,137266464.0
2015-07-13,40.0,42.13,39.73,42.13,4605827.0,189982656.0
2015-07-14,42.13,46.34,40.5,46.34,6752927.0,301371488.0
2015-07-15,45.0,45.88,41.71,41.71,2596673.0,111573872.0
2015-07-16,41.71,44.0,38.07,40.86,3688392.0,153089104.0
2015-07-17,41.2,43.97,40.86,43.11,3077466.0,130016280.0
2015-07-20,42.76,42.95,40.29,41.37,4277720.0,178397856.0
2015-07-21,40.9,42.2,39.98,41.29,2497712.0,102439112.0
2015-07-22,41.0,42.8,40.8,42.43,2849187.0,119275960.0
2015-07-23,42.43,45.42,41.6,44.5,5045227.0,219747200.0
2015-07-24,44.6,44.9,41.37,43.92,5161115.0,223483184.0
2015-07-27,42.15,42.8,39.53,39.53,3416515.0,142032560.0
2015-07-28,38.2,40.48,36.0,38.82,3549635.0,134732496.0
2015-07-29,39.0,40.61,37.02,40.44,3474688.0,134783408.0
2015-07-30,39.0,41.48,38.0,38.43,3026351.0,120983584.0
2015-07-31,37.66,38.69,37.66,38.13,2451756.0,93168328.0
2015-08-03,37.5,39.0,37.0,38.9,5771600.0,218148432.0
2015-08-04,38.94,41.17,38.85,41.06,2743506.0,109480104.0
2015-08-05,40.79,41.69,39.55,39.81,2101698.0,85128608.0
2015-08-06,38.89,39.81,38.6,38.88,1066454.0,41739308.0
2015-08-07,39.08,40.31,39.08,39.73,1236715.0,49190248.0
2015-08-10,41.0,42.0,40.21,41.7,2526598.0,103846520.0
2015-08-11,43.0,45.35,42.01,44.51,5141750.0,226619568.0
2015-08-12,43.45,44.0,41.8,41.85,2926523.0,125923288.0
2015-08-13,41.37,43.54,41.37,43.48,1891311.0,80454200.0
2015-08-14,44.0,44.2,42.0,42.33,1886015.0,80719728.0
2015-08-17,42.3,42.99,41.61,42.68,1490588.0,63119760.0
2015-08-18,42.71,44.25,38.89,39.12,3152219.0,133501744.0
2015-08-19,38.2,41.89,38.0,41.75,2624543.0,104076856.0
2015-08-20,41.0,41.08,39.28,39.47,1347473.0,54261228.0
2015-08-21,38.89,39.96,37.55,38.53,1500009.0,57934772.0
2015-08-24,37.0,37.0,34.68,34.68,2283352.0,80707816.0
2015-08-25,32.0,33.97,31.21,31.85,2492329.0,80243664.0
2015-08-26,32.0,34.21,32.0,32.73,1584465.0,52575820.0
2015-08-27,33.5,34.17,32.05,34.08,1425559.0,47802988.0
2015-08-28,34.8,36.3,34.0,35.84,1906934.0,66772832.0
2015-08-31,35.3,35.3,33.76,33.79,916310.0,31677596.0
2015-09-01,34.0,34.0,30.79,31.4,1020973.0,33031038.0
2015-09-02,30.01,32.75,29.68,30.76,1107700.0,34478612.0
2015-09-07,31.3,33.58,31.3,33.34,1748411.0,57534476.0
2015-09-08,33.0,34.88,32.77,34.84,1037028.0,34992516.0
2015-09-09,34.85,36.19,34.1,35.63,1798522.0,63654160.0
2015-09-10,34.99,35.29,34.1,34.12,662999.0,23030480.0
