,open,high,low,close,volume,amount
2016-09-14,10.45,10.45,10.45,10.45,19500.0,203775.0
2016-09-19,11.5,11.5,11.5,11.5,2300.0,26450.0
2016-09-20,12.65,12.65,12.65,12.65,3700.0,46805.0
2016-09-21,13.92,13.92,13.92,13.92,8300.0,115536.0
2016-09-22,15.31,15.31,15.31,15.31,15795.0,241821.0
2016-09-23,16.84,16.84,16.84,16.84,16578.0,279174.0
2016-09-26,18.52,18.52,18.52,18.52,29300.0,542636.0
2016-09-27,20.37,20.37,20.37,20.37,59298.0,1207900.0
2016-09-28,22.41,22.41,22.41,22.41,66547.0,1491318.0
2016-09-29,24.65,24.65,24.65,24.65,84837.0,2091232.0
2016-09-30,27.12,27.12,27.12,27.12,259467.0,7036745.0
2016-10-10,29.83,29.83,29.83,29.83,326104.0,9727682.0
2016-10-11,32.81,32.81,32.81,32.81,172170.0,5648898.0
2016-10-12,36.09,36.09,36.09,36.09,113676.0,4102567.0
2016-10-13,39.7,39.7,39.7,39.7,112600.0,4470220.0
2016-10-14,43.67,43.67,43.67,43.67,645752.0,28199990.0
2016-10-17,44.8,45.0,41.91,41.99,33500384.0,1465087104.0
2016-10-18,40.07,41.77,40.06,41.05,18303534.0,745667584.0
2016-10-19,40.81,44.8,40.55,42.74,19570040.0,836560384.0
2016-10-20,42.18,42.98,40.88,41.04,13147171.0,546016768.0
2016-10-21,41.21,41.98,40.08,41.31,11048002.0,454224480.0
2016-10-24,41.03,41.46,40.21,41.25,9144276.0,373788128.0
2016-10-25,40.88,45.21,40.88,43.19,19877528.0,862469952.0
2016-10-26,43.18,43.89,42.32,43.79,13576205.0,586466752.0
2016-10-27,44.11,48.17,44.11,48.17,22127281.0,1028224576.0
2016-10-28,48.0,51.5,47.18,47.49,26314540.0,1299499008.0
2016-10-31,46.75,46.88,43.67,44.35,15313603.0,686965248.0
2016-11-01,43.99,46.16,43.99,44.93,13656905.0,616078016.0
2016-11-02,44.21,48.5,43.0,46.49,18158644.0,823152832.0
2016-11-03,45.7,47.47,45.18,45.68,13911511.0,644751936.0
2016-11-04,45.5,48.48,45.31,47.62,15032954.0,708685824.0
2016-11-07,47.75,49.88,46.8,49.45,14840655.0,719196480.0
2016-11-08,49.5,50.14,48.41,49.28,11285644.0,554744704.0
2016-11-09,48.78,49.49,46.82,48.82,12475009.0,603965760.0
2016-11-10,49.11,53.59,49.11,51.88,16935700.0,873266816.0
2016-11-11,52.08,56.98,51.2,53.25,19771967.0,1070893504.0
2016-11-14,52.25,55.18,51.18,52.54,12455095.0,656343680.0
2016-11-15,51.88,52.99,49.96,50.52,9780546.0,499262272.0
2016-11-16,50.68,51.28,47.9,47.99,8730694.0,431827040.0
2016-11-17,47.6,48.84,47.5,48.13,5358901.0,258628240.0
2016-11-18,48.01,49.46,48.01,48.16,5730340.0,278896000.0
2016-11-21,48.16,48.6,46.3,48.58,7047954.0,333864960.0
2016-11-22,48.32,50.85,48.32,50.31,9966864.0,495927904.0
2016-11-23,50.3,50.3,47.82,47.94,7308338.0,357074368.0
2016-11-24,47.66,48.32,45.31,46.17,6867859.0,321611104.0
2016-11-25,45.6,46.19,43.51,46.05,5207061.0,235495280.0
2016-11-28,45.92,46.28,44.41,44.6,3713936.0,167791520.0
2016-11-29,44.6,45.26,43.97,44.16,3201994.0,142596240.0
2016-11-30,43.82,44.77,43.61,44.43,2796195.0,123727312.0
2016-12-01,44.41,45.98,44.41,45.64,4724211.0,214565344.0
2016-12-02,45.6,45.9,43.61,43.95,4103573.0,183003632.0
2016-12-05,43.0,44.18,42.6,42.93,2857448.0,123626704.0
2016-12-06,43.24,44.2,43.24,43.59,2558919.0,111687288.0
2016-12-07,43.73,44.1,43.01,44.05,2520502.0,109868608.0
2016-12-08,43.87,44.0,43.02,43.12,2535661.0,110266752.0
2016-12-09,43.08,43.33,41.48,41.5,3699052.0,156113152.0
2016-12-12,41.0,41.37,37.35,37.37,5226636.0,204204096.0
2016-12-15,36.48,36.48,36.48,36.48,0.0,0.0
