,open,high,low,close,volume,amount
2016-11-18,67.06,80.47,67.06,80.47,35098.0,2809585.0
2016-11-21,88.52,88.52,88.52,88.52,17166.0,1519534.0
2016-11-22,97.37,97.37,97.37,97.37,6735.0,655787.0
2016-11-23,107.11,107.11,107.11,107.11,31423.0,3365718.0
2016-11-24,117.82,117.82,117.82,117.82,56803.0,6692529.0
2016-11-25,129.6,129.6,129.6,129.6,132260.0,17140896.0
2016-11-28,142.56,142.56,142.56,142.56,154951.0,22089816.0
2016-11-29,155.41,155.41,130.51,131.92,29207970.0,4063842560.0
2016-11-30,126.89,130.0,122.88,123.32,15158685.0,1908637312.0
2016-12-01,121.99,129.0,121.4,125.96,11100863.0,1386741632.0
2016-12-02,124.2,125.97,121.6,121.89,7423327.0,916660736.0
2016-12-05,120.0,120.0,117.02,117.06,6660178.0,788544256.0
2016-12-06,117.8,119.19,117.01,117.78,4085273.0,482485760.0
2016-12-07,118.1,118.39,116.31,118.09,4071452.0,477532288.0
2016-12-08,117.4,122.46,117.16,118.69,6033139.0,724470720.0
2016-12-09,118.0,118.0,115.0,115.1,5393970.0,627292480.0
2016-12-12,112.71,113.76,104.04,104.93,7920939.0,862878144.0
2016-12-15,103.06,103.06,103.06,103.06,0.0,0.0
