,open,high,low,close,volume,amount
2015-05-28,16.23,16.23,16.23,16.23,17200.0,279156.0
2015-05-29,17.85,17.85,17.85,17.85,9000.0,160650.0
2015-06-01,19.64,19.64,19.64,19.64,4501.0,88400.0
2015-06-02,21.6,21.6,21.6,21.6,4500.0,97200.0
2015-06-03,23.76,23.76,23.76,23.76,4500.0,106920.0
2015-06-04,26.14,26.14,26.14,26.14,10700.0,279698.0
2015-06-05,28.75,28.75,28.75,28.75,7733.0,222324.0
2015-06-08,31.63,31.63,31.63,31.63,15600.0,493428.0
2015-06-09,34.79,34.79,34.79,34.79,17700.0,615783.0
2015-06-10,38.27,38.27,38.27,38.27,36800.0,1408336.0
2015-06-11,42.1,42.1,42.1,42.1,21200.0,892520.0
2015-06-12,46.31,46.31,46.31,46.31,25500.0,1180905.0
2015-06-15,50.94,50.94,50.94,50.94,102600.0,5226444.0
2015-06-16,56.03,56.03,52.3,56.03,10797869.0,601672512.0
2015-06-17,54.0,54.0,50.43,50.43,14269241.0,730791104.0
2015-06-18,48.14,49.66,45.39,45.39,11115435.0,516742432.0
2015-06-19,41.61,43.35,40.85,40.85,8371437.0,347346400.0
2015-06-23,40.41,43.8,40.0,43.05,8455433.0,352992896.0
2015-06-24,43.51,43.88,41.02,41.77,8402738.0,357289696.0
2015-06-25,41.75,41.75,37.6,37.86,7142261.0,285538784.0
2015-06-26,37.5,37.5,34.07,34.07,6075131.0,214149168.0
2015-06-29,35.0,35.35,30.96,33.48,6956663.0,233039024.0
2015-06-30,32.65,36.83,32.34,36.83,6171805.0,217169184.0
2015-07-01,38.31,40.51,36.85,36.97,11892904.0,463058176.0
2015-07-02,35.4,38.68,34.7,35.55,7450385.0,274041088.0
2015-07-03,33.18,37.06,32.0,33.27,6666088.0,226125168.0
2015-07-06,36.6,36.6,30.68,33.56,7334676.0,253447312.0
2015-07-07,32.0,32.4,30.2,30.2,3301685.0,101885984.0
2015-07-08,27.18,27.18,27.18,27.18,343700.0,9341766.0
2015-07-09,24.46,29.9,24.46,29.9,7238614.0,200740128.0
2015-07-10,30.77,32.89,30.12,32.89,4570033.0,148254240.0
2015-07-13,35.44,36.18,33.6,36.18,8238655.0,290820480.0
2015-07-14,36.02,38.8,34.51,35.82,11379806.0,417257152.0
2015-07-15,34.02,34.94,32.24,32.24,6212580.0,205417904.0
2015-07-16,29.5,33.49,29.5,31.63,4233585.0,133959424.0
2015-07-17,31.86,34.2,31.51,33.7,4294088.0,141717888.0
2015-07-20,33.7,34.49,32.6,33.42,4769429.0,159554784.0
2015-07-21,33.0,36.5,32.12,36.12,6874796.0,236641776.0
2015-07-22,35.2,37.65,34.0,37.0,8221784.0,294681024.0
2015-07-23,36.8,40.68,36.17,39.64,11326582.0,438983488.0
2015-07-24,39.42,40.7,38.0,39.71,11202773.0,441245120.0
2015-07-27,39.01,42.91,35.74,36.5,11795697.0,476658784.0
2015-07-28,33.5,37.7,32.88,34.79,7884230.0,275597856.0
2015-07-29,35.65,38.27,34.16,38.27,6817321.0,246416320.0
2015-07-30,38.39,40.62,37.5,37.91,10318147.0,403925440.0
2015-07-31,37.09,41.3,36.18,39.6,11158732.0,437150016.0
2015-08-03,39.01,42.05,38.28,41.92,13174183.0,531194400.0
2015-08-04,42.18,43.99,37.73,43.41,14987191.0,612233920.0
2015-08-05,41.38,45.39,41.0,42.98,13231702.0,573874112.0
2015-08-06,41.21,42.5,39.13,40.93,8335750.0,340629248.0
2015-08-07,40.6,42.88,40.22,42.11,7862767.0,327471104.0
2015-08-10,42.07,46.32,41.65,46.32,16287556.0,722389184.0
2015-08-11,45.5,50.85,45.0,48.01,13482247.0,638954304.0
2015-08-12,46.52,49.78,45.5,47.85,9880050.0,470306048.0
2015-08-13,46.96,49.5,46.19,47.76,6265571.0,296587072.0
2015-08-14,48.06,49.32,46.5,46.76,5678750.0,273484928.0
2015-08-17,45.97,48.12,43.72,46.43,7253385.0,326962176.0
2015-08-18,45.69,46.7,41.79,41.79,4155597.0,184360144.0
2015-08-19,39.98,42.18,37.62,41.52,5676035.0,226005744.0
2015-08-20,41.0,43.51,40.51,43.38,8993686.0,384998080.0
2015-08-21,42.1,44.31,41.21,43.81,8765684.0,379391584.0
2015-08-24,43.0,44.2,39.88,43.59,9967982.0,424281344.0
2015-08-25,43.88,47.95,39.23,47.95,14519726.0,661589568.0
2015-08-26,47.77,52.75,46.26,52.75,15451291.0,793259584.0
2015-08-27,51.5,58.03,47.48,58.0,17015359.0,861189056.0
2015-08-28,55.0,61.0,53.5,60.97,17134063.0,974685120.0
2015-08-31,57.98,59.96,55.0,56.78,9952198.0,576475840.0
2015-09-01,56.9,60.77,54.02,59.23,11259153.0,661013568.0
2015-09-02,56.88,60.25,53.31,59.65,9364113.0,536790656.0
2015-09-07,59.88,62.58,58.2,61.36,6440853.0,388886368.0
2015-09-08,60.37,62.4,59.11,61.93,5538771.0,338544352.0
2015-09-09,62.05,64.76,60.85,62.27,6909712.0,429160128.0
2015-09-10,60.76,61.0,56.04,59.37,9057481.0,525879936.0
2015-09-11,57.02,58.2,55.11,56.77,3676206.0,208694672.0
2015-09-14,57.1,57.1,52.9,54.4,4677430.0,255996928.0
2015-09-15,55.07,57.04,54.02,56.99,6149953.0,344999744.0
2015-09-16,56.8,62.0,54.75,59.75,7221862.0,421024704.0
2015-09-17,58.6,58.62,55.55,56.74,5960218.0,339055456.0
2015-09-18,57.0,59.55,55.1,59.49,6109217.0,350641856.0
2015-09-21,58.2,59.84,56.7,58.22,3262447.0,190660976.0
2015-09-22,57.51,59.0,55.5,56.12,3621204.0,206357248.0
2015-09-23,56.1,57.49,55.1,57.24,3891409.0,220771344.0
2015-09-24,57.32,58.0,55.81,56.04,1809635.0,102547904.0
2015-09-25,56.0,56.0,50.44,50.44,2454101.0,129445840.0
2015-09-28,50.44,52.1,47.0,51.92,2617337.0,129476296.0
2015-09-29,49.5,52.3,49.01,51.27,1720554.0,86528504.0
2015-09-30,51.01,53.4,50.61,53.18,1988699.0,103209120.0
2015-10-08,53.5,55.33,53.5,54.42,1879898.0,102891792.0
2015-10-09,53.8,54.0,52.01,53.63,1560110.0,82862216.0
2015-10-12,53.63,55.98,53.29,55.01,2758347.0,150513632.0
2015-10-13,54.05,55.5,53.53,55.17,2007424.0,109065712.0
2015-10-14,55.0,55.95,54.08,55.71,1860077.0,102354400.0
2015-10-15,55.75,58.15,55.25,57.17,2731468.0,154777056.0
2015-10-16,57.1,57.98,56.03,57.34,2382939.0,136102336.0
2015-10-19,57.35,57.35,54.95,56.51,1951125.0,109700528.0
2015-10-20,56.5,56.52,55.1,56.11,1610987.0,89883032.0
2015-10-21,56.18,61.72,56.11,61.68,6498855.0,383483936.0
2015-10-22,63.0,67.85,61.9,67.85,8072463.0,532343040.0
2015-10-23,69.01,71.2,65.5,66.47,8408298.0,575348544.0
2015-10-26,65.0,65.7,60.0,62.68,6491377.0,405305536.0
2015-10-27,61.8,64.31,60.38,63.46,4076981.0,255199744.0
2015-10-28,63.0,63.0,57.8,62.19,5586967.0,338071712.0
2015-10-29,61.0,62.0,59.5,60.93,2892698.0,174988288.0
2015-10-30,60.3,61.04,58.5,59.42,2339386.0,139670752.0
2015-11-02,57.8,61.58,56.9,60.2,3380664.0,202538304.0
2015-11-03,60.0,62.0,58.89,61.95,3547721.0,214678768.0
2015-11-04,62.0,63.95,61.0,63.18,3940886.0,246292944.0
2015-11-05,63.1,64.49,61.57,64.16,6774824.0,425117504.0
2015-11-06,64.5,67.8,64.08,67.41,4776060.0,312392576.0
2015-11-09,67.47,68.0,64.8,65.79,5275750.0,349434304.0
2015-11-10,65.32,65.32,63.01,63.39,3809064.0,244879488.0
2015-11-11,63.5,65.2,63.11,63.99,3807095.0,244496544.0
2015-11-12,64.77,66.49,62.31,65.89,6087836.0,392048992.0
