,open,high,low,close,volume,amount
2015-05-28,11.4,13.68,11.4,13.68,5800.0,78888.0
2015-05-29,15.05,15.05,15.05,15.05,3300.0,49665.0
2015-06-01,16.56,16.56,16.56,16.56,1300.0,21528.0
2015-06-02,18.22,18.22,18.22,18.22,2200.0,40084.0
2015-06-03,20.04,20.04,20.04,20.04,3800.0,76152.0
2015-06-04,22.04,22.04,22.04,22.04,5300.0,116812.0
2015-06-05,24.24,24.24,24.24,24.24,2200.0,53328.0
2015-06-08,26.66,26.66,26.66,26.66,4900.0,130634.0
2015-06-09,29.33,29.33,29.33,29.33,8250.0,241973.0
2015-06-10,32.26,32.26,32.26,32.26,9800.0,316148.0
2015-06-11,35.49,35.49,35.49,35.49,3200.0,113568.0
2015-06-12,39.04,39.04,39.04,39.04,5700.0,222528.0
2015-06-15,42.94,42.94,42.94,42.94,8400.0,360696.0
2015-06-16,47.23,47.23,47.23,47.23,41500.0,1960045.0
2015-06-17,51.95,51.95,51.95,51.95,91810.0,4769530.0
2015-06-18,57.15,57.15,57.15,57.15,62800.0,3589020.0
2015-06-19,62.87,62.87,62.87,62.87,1713430.0,107723344.0
2015-06-23,67.0,69.16,64.88,69.16,4581059.0,310623456.0
2015-06-24,76.08,76.08,76.08,76.08,440433.0,33508144.0
2015-06-25,75.0,79.79,68.7,68.95,11528772.0,834135104.0
2015-06-26,64.15,64.88,62.06,62.06,3037207.0,191483936.0
2015-06-29,56.51,59.0,55.85,55.85,1720650.0,97273032.0
2015-06-30,50.27,58.68,50.27,55.6,7439401.0,395158368.0
2015-07-01,53.21,59.98,50.04,50.04,6780545.0,375448896.0
2015-07-02,48.17,50.18,45.04,45.04,4792487.0,224228992.0
2015-07-03,43.89,46.7,40.6,40.9,3583056.0,153275408.0
2015-07-06,44.99,44.99,40.7,44.97,6443266.0,284978720.0
2015-07-07,43.0,44.3,40.47,40.47,2404259.0,101055512.0
2015-07-08,36.42,36.42,36.42,36.42,429800.0,15653316.0
2015-07-09,32.82,40.06,32.82,40.06,4111742.0,156017664.0
2015-07-10,42.5,44.07,41.5,44.07,1453799.0,63051640.0
2015-07-13,48.48,48.48,47.15,48.48,3360788.0,162470128.0
2015-07-14,49.3,53.3,48.48,53.03,7057621.0,363470592.0
2015-07-15,50.0,51.0,47.73,47.73,3389121.0,164104944.0
2015-07-16,43.61,49.79,42.96,46.38,3849141.0,177880448.0
2015-07-17,46.5,50.3,46.5,49.77,2954013.0,143153712.0
2015-07-20,50.0,51.8,48.01,49.95,3225484.0,161670528.0
2015-07-21,48.52,53.28,47.7,51.74,3753381.0,189432080.0
2015-07-22,51.5,53.14,50.4,52.1,3517766.0,182510624.0
2015-07-23,51.73,57.31,51.71,57.31,4142608.0,227052928.0
2015-07-24,58.1,63.04,58.0,59.67,8064799.0,494319680.0
2015-07-27,56.63,63.6,53.7,53.7,6706428.0,398823488.0
2015-07-28,49.5,58.48,49.5,55.63,5246661.0,282279648.0
2015-07-29,57.8,61.19,50.5,61.19,5642290.0,319389664.0
2015-07-30,59.5,66.99,59.05,62.32,5816222.0,365637888.0
2015-07-31,59.9,65.5,58.0,60.44,5517553.0,340368608.0
2015-08-03,58.25,59.8,54.4,54.4,4468748.0,250268688.0
2015-08-04,54.4,56.99,51.6,56.92,3431082.0,188968816.0
2015-08-05,56.0,59.56,55.36,56.98,3571326.0,204823904.0
2015-08-06,55.6,56.5,52.63,53.01,2812581.0,153317808.0
2015-08-07,53.87,55.8,53.35,55.2,2650445.0,145428208.0
2015-08-10,56.0,59.49,54.89,58.85,3212473.0,184763232.0
2015-08-11,58.88,62.3,57.9,60.63,3511747.0,211576400.0
2015-08-12,59.65,60.0,57.4,57.59,2677622.0,156973568.0
2015-08-13,56.88,60.0,56.7,59.96,2213392.0,129405912.0
2015-08-14,60.66,61.17,58.87,60.33,2996175.0,180047712.0
2015-08-17,60.4,60.46,57.0,57.77,1938320.0,113254736.0
2015-08-18,57.76,58.39,51.99,51.99,2399948.0,132209952.0
2015-08-19,49.55,52.88,46.81,52.2,1946404.0,97700608.0
2015-08-20,51.7,52.86,49.4,49.54,1166492.0,59556748.0
2015-08-21,48.1,48.7,45.18,45.74,1278624.0,60254616.0
2015-08-24,41.17,41.17,41.17,41.17,396900.0,16340373.0
2015-08-25,37.05,39.15,37.05,37.05,2001704.0,75072744.0
2015-08-26,37.0,39.81,35.0,36.11,2468758.0,92638064.0
2015-08-27,36.9,37.8,34.4,37.22,1795928.0,65641304.0
2015-08-28,38.5,39.88,37.0,39.63,1782292.0,68186920.0
