,open,high,low,close,volume,amount
2014-10-31,7.74,9.29,7.74,9.29,113308.0,1052321.0
2014-11-03,10.22,10.22,10.22,10.22,36365.0,371650.0
2014-11-04,11.24,11.24,11.24,11.24,20459.0,229959.0
2014-11-05,12.36,12.36,12.36,12.36,36500.0,451140.0
2014-11-06,13.6,13.6,13.6,13.6,78400.0,1066240.0
2014-11-07,14.96,14.96,14.96,14.96,112900.0,1688984.0
2014-11-10,16.46,16.46,16.46,16.46,200386.0,3298354.0
2014-11-11,18.11,18.11,18.11,18.11,333500.0,6039685.0
2014-11-12,19.92,19.92,19.92,19.92,432600.0,8617392.0
2014-11-13,21.91,21.91,21.91,21.91,443169.0,9709833.0
2014-11-14,24.1,24.1,24.1,24.1,886700.0,21369470.0
2014-11-17,26.51,26.51,25.5,26.51,19648563.0,519075104.0
2014-11-18,27.88,29.16,26.05,26.53,37396680.0,1033567296.0
2014-11-19,24.5,27.52,24.05,25.54,21013246.0,534495744.0
2014-11-20,24.79,28.09,24.54,28.09,20657284.0,555718336.0
2014-11-21,29.7,30.5,28.23,28.46,31769611.0,929473984.0
2014-11-24,27.89,30.48,27.61,29.67,24397815.0,709445184.0
2014-11-25,28.92,29.0,26.99,27.3,19010821.0,527849760.0
2014-11-26,27.1,27.88,26.5,27.33,11124782.0,302900480.0
2014-11-27,27.28,27.59,26.53,26.81,9242932.0,250221344.0
2014-11-28,27.25,27.49,26.0,26.56,10009828.0,266766112.0
2014-12-01,26.07,28.46,25.68,27.59,15901799.0,433331872.0
2014-12-02,27.0,29.3,26.89,28.79,18062767.0,517753120.0
2014-12-03,28.8,28.8,26.66,27.12,13610418.0,372575104.0
2014-12-04,27.05,27.39,26.5,26.8,8660632.0,232073696.0
2014-12-05,26.5,26.8,24.4,24.99,9658731.0,246687072.0
2014-12-08,24.5,24.95,24.0,24.15,7521687.0,182459904.0
2014-12-09,23.9,24.11,21.74,21.74,9759670.0,223623872.0
2014-12-10,21.5,22.32,20.66,21.92,6010202.0,130294944.0
2014-12-11,21.9,23.9,21.52,23.24,7414734.0,169616240.0
2014-12-12,22.98,23.24,22.2,22.47,5240626.0,118405656.0
2014-12-15,22.47,23.1,22.01,22.62,3952111.0,88980232.0
2014-12-16,22.5,22.88,22.17,22.38,3286388.0,73615320.0
2014-12-17,22.47,22.65,21.45,21.55,3939300.0,86490776.0
2014-12-18,21.45,21.79,20.86,20.94,3377129.0,72083992.0
2014-12-19,20.61,20.85,19.11,19.5,5226706.0,103700392.0
2014-12-22,19.25,19.28,17.55,17.55,4706793.0,84564016.0
2014-12-23,17.3,19.2,17.16,18.39,5202069.0,95831128.0
2014-12-24,18.6,19.89,18.42,19.8,6256218.0,119688872.0
2014-12-25,19.78,20.06,18.85,19.32,5672514.0,109903328.0
2014-12-26,19.0,19.75,18.82,18.92,3418587.0,65121992.0
2014-12-29,18.92,19.0,18.32,18.62,2922200.0,54081500.0
2014-12-30,18.64,19.24,18.38,18.54,2883326.0,54078464.0
2014-12-31,18.41,18.79,18.05,18.43,2596079.0,47694404.0
2015-01-05,18.33,18.7,17.8,18.52,2935833.0,53814716.0
2015-01-06,18.3,19.25,18.3,19.07,4057824.0,76588408.0
2015-01-07,18.85,19.04,18.45,18.65,2896520.0,54175896.0
2015-01-08,18.72,19.53,18.47,18.93,4648011.0,89125088.0
2015-01-09,18.7,19.3,18.52,18.68,3621629.0,68369424.0
2015-01-12,18.41,18.41,17.6,17.71,3279999.0,58735284.0
2015-01-13,17.8,18.35,17.55,18.03,2483492.0,44578800.0
2015-01-14,17.87,18.09,17.65,17.7,1858428.0,33147226.0
2015-01-15,17.6,18.2,17.53,17.78,1908610.0,34083564.0
2015-01-16,17.73,18.12,17.73,18.0,2162599.0,38885884.0
2015-01-19,17.8,18.9,17.56,18.22,5011923.0,92106096.0
2015-01-20,18.24,20.04,18.24,20.04,11039126.0,215730560.0
2015-01-21,20.79,20.8,19.73,20.12,10765050.0,217715712.0
2015-01-22,19.88,21.5,19.73,21.14,9818609.0,204016160.0
2015-01-23,21.0,21.0,20.21,20.25,5984555.0,122488424.0
2015-01-26,20.24,20.39,19.85,20.13,3246763.0,65107548.0
2015-01-27,20.26,20.27,19.64,19.98,3684970.0,73379152.0
2015-01-28,19.92,20.24,19.71,20.09,3245784.0,65135920.0
2015-01-29,19.85,20.0,19.67,19.68,2296289.0,45502788.0
2015-01-30,19.65,19.85,19.28,19.3,1904180.0,37131360.0
2015-02-02,19.27,19.49,19.03,19.44,1462766.0,28255036.0
2015-02-03,19.5,20.09,19.46,20.08,2679216.0,53294664.0
2015-02-04,20.09,20.09,19.5,19.5,2331811.0,45997792.0
2015-02-05,19.6,19.78,19.28,19.3,1940109.0,37735992.0
2015-02-06,19.15,19.3,18.2,18.33,2535560.0,46962056.0
2015-02-09,18.38,18.38,17.79,17.95,1478161.0,26670108.0
2015-02-10,17.95,18.33,17.8,18.18,934320.0,16937058.0
2015-02-11,18.18,18.38,18.12,18.25,806710.0,14757836.0
2015-02-12,18.32,18.99,18.32,18.79,1411587.0,26415424.0
2015-02-13,18.9,19.15,18.77,18.98,1627485.0,30933956.0
2015-02-16,18.98,19.22,18.95,19.14,1018700.0,19477928.0
2015-02-17,19.2,19.3,19.01,19.12,959391.0,18365200.0
2015-02-25,19.25,19.25,18.67,18.79,1116721.0,21090784.0
2015-02-26,18.65,19.1,18.65,19.09,1159557.0,21990072.0
2015-02-27,19.1,19.16,18.94,19.04,1268000.0,24127044.0
2015-03-02,19.08,19.5,18.92,19.48,2317302.0,44670204.0
2015-03-03,19.4,19.45,19.15,19.2,2127973.0,41003396.0
2015-03-04,19.21,19.4,19.16,19.38,1730134.0,33384960.0
2015-03-05,19.39,19.97,19.18,19.87,3797737.0,74508312.0
2015-03-06,19.87,19.98,19.4,19.67,2522610.0,49497120.0
2015-03-09,19.65,19.65,19.4,19.51,1476794.0,28756124.0
2015-03-10,19.56,19.78,19.43,19.74,1851120.0,36427704.0
2015-03-11,19.76,19.8,19.25,19.34,2099110.0,40898336.0
2015-03-12,19.3,19.42,18.9,18.98,2356580.0,44983872.0
2015-03-13,18.99,19.4,18.99,19.29,1275210.0,24555752.0
2015-03-16,19.34,19.84,19.34,19.82,3344263.0,65911256.0
2015-03-17,19.94,20.68,19.75,20.67,5532174.0,111301064.0
2015-03-18,20.65,21.06,20.31,20.9,6544983.0,135762944.0
2015-03-19,20.92,21.59,20.8,21.06,6257757.0,132639648.0
2015-03-20,21.06,21.28,20.83,20.87,3987581.0,83540776.0
2015-03-23,21.13,21.19,20.84,21.14,4318737.0,90528424.0
2015-03-24,21.3,21.35,20.27,20.68,4551317.0,94391400.0
2015-03-25,20.64,21.47,20.4,21.42,6635233.0,139856624.0
2015-03-26,21.37,21.88,21.08,21.26,4908633.0,105006008.0
2015-03-27,20.8,21.35,20.8,21.23,2627863.0,55550600.0
2015-03-30,21.4,21.45,21.13,21.29,3292428.0,70000704.0
2015-03-31,21.3,21.85,21.15,21.64,6038323.0,129889096.0
2015-04-01,21.68,22.98,21.41,22.57,8655390.0,192378288.0
2015-04-02,22.76,22.78,22.02,22.53,5836066.0,131244576.0
2015-04-03,22.4,23.19,22.12,23.06,6720693.0,153431536.0
2015-04-07,23.31,23.6,23.0,23.52,6291579.0,147022192.0
2015-04-08,23.79,23.79,22.5,22.83,6616373.0,153115008.0
2015-04-09,22.81,22.81,21.34,22.06,5111657.0,112385352.0
2015-04-10,22.09,22.7,21.96,22.55,3802656.0,85295872.0
2015-04-13,22.56,23.74,22.56,23.64,6330714.0,148221104.0
2015-04-14,23.6,24.53,23.3,23.49,6853421.0,163879680.0
2015-04-15,22.89,23.16,21.96,22.0,5821709.0,130833608.0
2015-04-16,21.5,22.24,21.0,21.92,3536204.0,76669456.0
2015-04-17,22.22,24.11,22.16,24.11,9284353.0,219783184.0
