,open,high,low,close,volume,amount
2015-05-27,8.64,10.37,8.64,10.37,7600.0,76909.0
2015-05-28,11.41,11.41,11.41,11.41,2500.0,28525.0
2015-05-29,12.55,12.55,12.55,12.55,5200.0,65260.0
2015-06-01,13.81,13.81,13.81,13.81,5400.0,74574.0
2015-06-02,15.19,15.19,15.19,15.19,1500.0,22785.0
2015-06-03,16.71,16.71,16.71,16.71,5700.0,95247.0
2015-06-04,18.38,18.38,18.38,18.38,10300.0,189314.0
2015-06-05,20.22,20.22,20.22,20.22,5300.0,107166.0
2015-06-08,22.24,22.24,22.24,22.24,5700.0,126768.0
2015-06-09,24.46,24.46,24.46,24.46,15200.0,371792.0
2015-06-10,26.91,26.91,26.91,26.91,8300.0,223353.0
2015-06-11,29.6,29.6,29.6,29.6,5000.0,148000.0
2015-06-12,32.56,32.56,32.56,32.56,4300.0,140008.0
2015-06-15,35.82,35.82,35.82,35.82,34600.0,1239372.0
2015-06-16,39.4,39.4,39.4,39.4,86500.0,3408100.0
2015-06-17,43.34,43.34,43.34,43.34,112400.0,4871416.0
2015-06-18,47.67,47.67,47.67,47.67,199514.0,9510832.0
2015-06-19,50.0,52.44,46.08,52.44,14937800.0,767357824.0
2015-06-23,53.5,57.68,52.98,57.68,10942590.0,618094272.0
2015-06-24,63.45,63.45,53.58,54.04,19535797.0,1169458816.0
2015-06-25,51.11,58.88,51.0,57.11,12948426.0,704191040.0
2015-06-26,53.02,61.08,51.45,54.18,12049859.0,675729152.0
2015-06-29,54.0,59.6,52.91,59.6,11569927.0,663581760.0
2015-06-30,59.61,62.5,53.64,56.07,10954281.0,621989760.0
2015-07-01,52.0,57.19,50.46,50.46,12076467.0,629115136.0
2015-07-02,45.62,48.2,45.41,45.41,5346155.0,244301424.0
2015-07-03,40.87,43.39,40.87,40.87,5067871.0,208825952.0
2015-07-06,43.55,44.1,36.78,37.05,8401318.0,327722976.0
2015-07-07,34.05,34.85,33.35,33.35,1219000.0,40906252.0
