,open,high,low,close,volume,amount
2016-11-08,19.8,23.76,19.8,23.76,8101.0,192476.0
2016-11-09,26.14,26.14,26.14,26.14,4000.0,104560.0
2016-11-10,28.75,28.75,28.75,28.75,4000.0,115000.0
2016-11-11,31.63,31.63,31.63,31.63,4400.0,139172.0
2016-11-14,34.79,34.79,34.79,34.79,6300.0,219177.0
2016-11-15,38.27,38.27,38.27,38.27,10121.0,387331.0
2016-11-16,42.1,42.1,42.1,42.1,6600.0,277860.0
2016-11-17,46.31,46.31,46.31,46.31,22748.0,1053460.0
2016-11-18,50.94,50.94,50.94,50.94,54174.0,2759624.0
2016-11-21,56.03,56.03,56.03,56.03,39296.0,2201755.0
2016-11-22,61.63,61.63,61.63,61.63,46665.0,2875964.0
2016-11-23,67.79,67.79,67.79,67.79,58691.0,3978663.0
2016-11-24,74.57,74.57,74.57,74.57,87884.0,6553510.0
2016-11-25,82.03,82.03,82.03,82.03,485224.0,39802924.0
2016-11-28,90.23,90.23,90.23,90.23,612195.0,55238356.0
2016-11-29,88.0,88.0,81.21,82.65,13041241.0,1086794496.0
2016-11-30,80.0,81.98,78.22,78.65,6520390.0,518741792.0
2016-12-01,79.39,84.88,77.4,82.79,8328523.0,677472128.0
2016-12-02,81.35,83.98,79.58,79.67,7005732.0,569725312.0
2016-12-05,76.01,78.46,75.0,75.84,4278912.0,327861504.0
2016-12-06,76.0,78.2,75.7,76.0,3032319.0,232631568.0
2016-12-07,75.83,76.4,73.2,75.91,3726738.0,278434432.0
2016-12-08,75.59,78.68,75.5,77.32,3911910.0,302155904.0
2016-12-09,76.7,76.7,73.17,74.91,3369927.0,251708848.0
2016-12-12,74.02,74.44,68.6,69.84,3130665.0,226022560.0
2016-12-15,68.07,68.07,68.07,68.07,0.0,0.0
