,open,high,low,close,volume,amount
2015-12-31,27.33,27.33,27.33,27.33,13700.0,374421.0
2016-01-04,30.06,30.06,30.06,30.06,6400.0,192384.0
2016-01-05,33.07,33.07,33.07,33.07,4800.0,158736.0
2016-01-06,36.38,36.38,36.38,36.38,4600.0,167348.0
2016-01-07,40.02,40.02,40.02,40.02,13200.0,528264.0
2016-01-08,44.02,44.02,44.02,44.02,17000.0,748340.0
2016-01-11,48.42,48.42,48.42,48.42,28300.0,1370286.0
2016-01-12,53.26,53.26,53.26,53.26,32400.0,1725624.0
2016-01-13,58.59,58.59,58.59,58.59,83200.0,4874688.0
2016-01-14,64.45,64.45,64.45,64.45,1937065.0,124843840.0
2016-01-15,68.0,70.9,66.7,70.13,13302992.0,927604864.0
2016-01-18,63.12,65.18,63.12,63.12,6921260.0,438323584.0
2016-01-19,59.5,63.79,58.66,61.29,8224990.0,500838144.0
2016-01-20,60.5,62.47,57.5,57.84,6669814.0,398462080.0
2016-01-21,58.0,58.47,52.06,52.06,6216574.0,340537472.0
2016-01-22,52.12,54.0,49.85,52.57,5178478.0,269257056.0
2016-01-25,52.8,53.48,51.03,52.31,3672720.0,191550592.0
2016-01-26,51.23,51.58,47.08,47.08,4367729.0,212750416.0
2016-01-27,46.18,49.95,45.07,48.77,4651808.0,220524592.0
2016-01-28,47.56,48.08,44.0,44.16,3647178.0,168308288.0
2016-01-29,44.02,47.25,44.02,46.21,3595698.0,165832720.0
2016-02-01,46.0,48.45,45.2,46.95,3707577.0,173910976.0
2016-02-02,46.5,48.55,46.27,47.86,3387831.0,162091824.0
2016-02-03,47.0,47.72,46.32,47.32,2503933.0,117568928.0
2016-02-04,47.73,51.0,47.59,49.89,3784909.0,187918688.0
2016-02-05,50.01,50.55,48.2,48.3,2604020.0,128009968.0
2016-02-15,45.8,47.9,45.51,47.0,2002917.0,93025856.0
2016-02-16,47.78,49.4,47.25,49.01,2547408.0,124131224.0
2016-02-17,49.1,51.58,49.1,50.7,3462675.0,175037952.0
2016-02-18,50.84,52.5,50.01,51.39,3689909.0,188429296.0
2016-02-19,50.55,51.49,50.18,50.85,2251395.0,114262752.0
2016-02-22,52.41,55.0,51.87,53.19,3760734.0,200541184.0
2016-02-23,52.73,55.46,52.73,54.87,3601673.0,194317632.0
2016-02-24,54.62,56.0,51.01,52.85,3545536.0,189157104.0
2016-02-25,52.28,52.5,47.57,47.58,3246658.0,160989776.0
2016-02-26,48.19,48.98,46.3,47.41,1958490.0,93583640.0
2016-02-29,46.94,46.95,42.67,42.67,2133910.0,93246760.0
2016-03-01,42.5,44.7,41.02,44.22,2099725.0,90644632.0
2016-03-02,43.5,46.89,43.5,46.84,2492494.0,113063544.0
2016-03-03,46.84,48.3,46.15,46.65,2417442.0,114398976.0
2016-03-04,46.46,46.94,43.43,43.61,2409509.0,108499232.0
2016-03-07,44.5,45.9,44.05,44.66,1703458.0,76599496.0
2016-03-08,44.0,44.48,41.6,44.41,1611805.0,69616576.0
2016-03-09,42.77,45.85,42.7,45.28,2203892.0,99063280.0
2016-03-10,45.28,45.58,43.5,43.87,1310655.0,58315864.0
2016-03-11,43.24,44.38,42.82,43.91,1109000.0,48350384.0
2016-03-14,44.53,46.8,44.53,45.8,2131731.0,97905528.0
2016-03-15,45.79,47.1,45.52,45.75,1716330.0,79459840.0
2016-03-16,46.2,46.9,44.02,44.56,1488722.0,67325536.0
2016-03-17,44.6,47.29,44.6,47.21,2269167.0,104551304.0
2016-03-18,47.21,49.39,46.87,48.77,2701533.0,130413896.0
2016-03-21,49.58,49.88,48.7,49.82,2306887.0,113752864.0
2016-03-22,49.38,50.87,48.88,49.37,1637183.0,81727536.0
