,open,high,low,close,volume,amount
2015-04-23,19.69,23.63,19.69,23.63,50900.0,1198827.0
2015-04-24,25.99,25.99,25.99,25.99,18500.0,480815.0
2015-04-27,28.59,28.59,28.59,28.59,12500.0,357375.0
2015-04-28,31.45,31.45,31.45,31.45,40300.0,1267435.0
2015-04-29,34.6,34.6,34.6,34.6,69499.0,2404665.0
2015-04-30,38.06,38.06,38.06,38.06,108299.0,4121860.0
2015-05-04,41.87,41.87,41.87,41.87,188900.0,7909243.0
2015-05-05,46.06,46.06,46.06,46.06,416100.0,19165566.0
2015-05-06,50.67,50.67,49.0,50.67,15613625.0,787552064.0
2015-05-07,50.0,55.74,49.15,55.74,22379580.0,1184652416.0
2015-05-08,58.0,61.18,55.75,59.0,28444936.0,1666769408.0
2015-05-11,59.01,64.9,59.01,64.9,19885253.0,1236222080.0
2015-05-12,67.0,71.39,66.0,71.39,15287324.0,1062843776.0
2015-05-13,75.0,78.53,73.0,78.53,11248313.0,865421568.0
2015-05-14,84.5,86.38,83.0,86.38,6626878.0,567468480.0
2015-05-15,94.0,95.02,79.0,87.97,27695801.0,2481075200.0
2015-05-18,84.0,96.77,81.68,96.77,23039800.0,2112334208.0
2015-05-19,100.11,106.4,92.98,93.47,22429448.0,2201765888.0
2015-05-20,90.0,97.9,88.0,90.61,16263013.0,1499294208.0
2015-05-21,87.91,90.21,86.0,87.79,17144751.0,1496401792.0
2015-05-22,88.8,96.57,86.1,96.57,22140108.0,2039390080.0
2015-05-25,96.57,105.01,91.0,98.36,21986669.0,2172843776.0
2015-05-26,95.9,102.0,95.0,99.83,18415697.0,1834063744.0
2015-05-27,99.3,109.81,98.01,109.81,14905015.0,1563486720.0
2015-05-28,118.99,120.79,98.85,105.44,24860871.0,2943807232.0
2015-05-29,94.9,110.0,94.9,97.22,24511262.0,2419441920.0
2015-06-01,95.93,95.93,89.0,90.75,17190715.0,1569231616.0
2015-06-02,89.84,92.19,86.4,91.71,13014232.0,1163131648.0
2015-06-03,93.1,96.81,89.1,95.08,12985186.0,1216735744.0
2015-06-04,95.0,95.0,85.57,87.9,10103838.0,894083008.0
2015-06-05,88.18,90.5,85.0,85.65,9424043.0,822425024.0
2015-06-08,85.65,86.36,77.38,78.93,11687911.0,937903744.0
2015-06-09,80.02,84.89,80.02,83.29,8356303.0,692860480.0
2015-06-10,82.4,88.0,81.0,86.17,8531000.0,731550848.0
2015-06-11,84.25,90.79,84.25,88.71,9493276.0,835979648.0
2015-06-12,88.0,89.49,83.01,86.19,9154817.0,786579840.0
2015-06-15,84.88,84.88,78.08,79.21,6979489.0,567286656.0
2015-06-16,77.01,80.92,75.1,78.15,5416441.0,422089728.0
2015-06-17,78.6,83.0,77.02,82.01,5120938.0,408178816.0
2015-06-18,81.59,85.0,77.21,79.12,6027584.0,495645440.0
2015-06-19,75.36,80.29,75.0,76.72,4798931.0,374268064.0
2015-06-23,77.05,84.09,76.72,83.03,9078677.0,735616512.0
2015-06-24,83.98,88.0,82.36,85.43,7462129.0,633568192.0
2015-06-25,86.99,87.18,81.0,82.35,6791245.0,574063744.0
2015-06-26,79.42,80.97,74.12,74.12,5450788.0,419056064.0
2015-06-29,77.0,77.0,66.71,66.71,4921105.0,340678560.0
2015-06-30,62.88,73.26,60.04,73.19,9894156.0,634567488.0
2015-07-01,70.0,77.16,68.11,68.45,6291603.0,459724256.0
2015-07-02,68.1,70.28,61.61,62.5,5264289.0,338019584.0
2015-07-03,60.72,66.04,56.25,58.83,5722698.0,342332160.0
2015-07-06,64.71,64.71,53.5,56.04,5915073.0,356305984.0
2015-07-07,52.51,55.85,50.44,50.44,3489230.0,180335200.0
2015-07-08,45.4,45.4,45.4,45.4,2292000.0,104056800.0
2015-07-09,40.86,49.94,40.86,49.94,8348469.0,390774400.0
2015-07-10,52.9,54.93,52.5,54.93,2197979.0,119115024.0
2015-07-13,60.42,60.42,57.05,60.42,4385210.0,263437872.0
2015-07-14,62.0,66.46,60.43,66.46,8778056.0,572194176.0
2015-07-15,65.8,65.8,59.81,59.81,4972426.0,304444768.0
2015-07-16,54.5,63.97,53.99,61.72,3952535.0,238578128.0
2015-07-17,63.0,66.56,61.2,65.28,4872850.0,310241568.0
2015-07-20,64.79,66.58,62.0,63.89,4034441.0,260152320.0
2015-07-21,62.78,66.0,61.7,64.29,3030960.0,194114544.0
2015-07-22,63.6,65.5,62.5,64.89,3160634.0,203699872.0
2015-07-23,65.2,70.2,63.0,68.96,7284791.0,489412128.0
2015-07-24,68.8,70.5,66.52,67.63,6164100.0,424456928.0
2015-07-27,65.2,67.2,60.87,60.99,4419703.0,283374912.0
2015-07-28,57.0,60.5,54.89,55.7,5604358.0,317688032.0
2015-07-29,56.77,59.69,53.3,59.2,3538414.0,197342192.0
2015-07-30,58.1,60.5,56.16,56.77,3187190.0,187730672.0
2015-07-31,55.51,57.98,53.88,55.08,2300540.0,127983992.0
2015-08-03,54.0,54.8,49.57,49.92,5769067.0,295759200.0
2015-08-04,50.78,54.91,49.94,54.9,4704427.0,246350128.0
2015-08-05,54.31,55.48,52.8,53.67,4425136.0,239397840.0
2015-08-06,52.0,53.26,51.8,52.65,1996803.0,105240408.0
2015-08-07,53.7,57.92,53.45,57.92,6134074.0,349521312.0
2015-08-10,58.9,61.99,57.65,60.37,7051477.0,419184864.0
2015-08-11,60.6,66.41,60.6,62.88,9455715.0,607530176.0
2015-08-12,61.22,61.48,57.95,58.19,6256849.0,372635008.0
2015-08-13,58.0,59.78,56.66,59.1,3580368.0,210814064.0
2015-08-14,59.1,60.5,57.89,58.39,3328311.0,197147536.0
2015-08-17,58.43,58.88,55.84,57.71,3200713.0,184015376.0
2015-08-18,57.79,58.16,52.01,52.9,4147199.0,230860336.0
2015-08-19,51.5,55.0,50.52,54.49,3842717.0,202606016.0
2015-08-20,54.0,54.0,52.11,52.4,2453895.0,129894160.0
2015-08-21,52.45,53.19,49.5,50.45,3035763.0,155777056.0
2015-11-20,55.5,55.5,55.5,55.5,114491.0,6354251.0
2015-11-23,61.05,61.05,61.05,61.05,70600.0,4310130.0
2015-11-24,67.16,67.16,66.85,67.16,10148526.0,681539200.0
2015-11-25,73.85,73.88,71.0,73.88,9851781.0,722086080.0
2015-11-26,76.46,81.27,76.19,81.27,21132287.0,1671324928.0
2015-11-27,77.88,80.0,74.0,75.35,12734046.0,983751872.0
2015-11-30,74.11,77.0,70.2,75.88,9964618.0,739700480.0
2015-12-01,74.51,76.46,69.88,71.57,7680515.0,563623104.0
2015-12-02,72.02,73.68,68.7,72.56,7238722.0,518830016.0
2015-12-03,72.1,73.4,71.02,73.26,6301970.0,457152544.0
2015-12-04,73.38,75.85,72.36,73.0,6764861.0,499846720.0
2015-12-07,73.61,73.97,71.18,71.79,5749781.0,415439456.0
2015-12-08,71.01,71.05,68.7,69.02,6450272.0,448073664.0
2015-12-09,69.04,70.5,67.55,69.47,5286365.0,364335328.0
2015-12-10,69.31,69.31,67.56,67.81,3809283.0,261137456.0
2015-12-11,68.0,70.5,67.0,68.91,4817838.0,331738624.0
2015-12-14,67.95,69.8,67.13,69.25,3297158.0,225133936.0
2015-12-15,69.98,70.31,68.71,68.92,3806708.0,264818864.0
2015-12-16,69.0,70.7,68.38,69.58,4359237.0,302794848.0
2015-12-17,69.6,73.5,69.6,73.16,7853824.0,564093440.0
2015-12-18,72.2,73.0,70.0,70.66,5171525.0,369095584.0
2015-12-21,70.42,70.42,69.25,69.8,2872647.0,200259456.0
2015-12-22,69.3,70.3,69.15,69.58,2927529.0,203796192.0
2015-12-23,69.39,70.28,68.52,68.66,3209044.0,222773952.0
2015-12-24,68.21,70.99,67.58,70.62,4568743.0,318085248.0
2015-12-25,71.2,73.0,70.03,71.1,5250497.0,377784768.0
2015-12-28,72.07,75.52,72.07,72.42,9197408.0,677704576.0
2015-12-29,72.01,74.0,71.15,73.62,5746753.0,418993792.0
2015-12-30,73.0,73.8,72.25,73.39,3937460.0,287053888.0
2015-12-31,74.49,75.0,70.79,70.97,4503875.0,330169152.0
2016-01-04,70.7,70.7,63.87,63.87,4619393.0,302860768.0
2016-01-05,60.04,63.0,57.5,60.0,4419249.0,268660384.0
2016-01-06,61.88,63.98,58.81,63.21,3873298.0,236444976.0
2016-01-07,61.62,61.62,56.89,56.89,841320.0,49447232.0
2016-01-08,57.21,59.5,53.01,57.59,4017128.0,230908320.0
2016-01-11,55.85,57.76,51.83,51.83,3920052.0,213818496.0
2016-01-12,52.2,54.0,50.9,53.16,3060218.0,161966256.0
2016-01-13,53.9,54.12,50.5,50.53,2386037.0,125976000.0
2016-01-14,48.8,52.5,47.8,51.54,4027156.0,202358272.0
2016-01-15,50.82,51.1,47.8,48.41,2689874.0,132968160.0
2016-01-18,47.6,51.49,46.5,50.51,3027163.0,150231872.0
2016-01-19,50.51,53.99,49.65,53.45,3834124.0,200335520.0
2016-01-20,52.84,53.55,51.4,53.01,2594984.0,136649216.0
2016-01-21,52.01,53.1,50.04,50.17,1787127.0,92516744.0
2016-01-22,51.55,51.88,49.61,50.98,1451279.0,73689376.0
2016-01-25,51.05,51.8,50.61,51.0,1303316.0,66818780.0
2016-01-26,50.1,50.5,45.9,45.91,2133641.0,102138664.0
2016-01-27,46.0,46.89,42.8,46.01,2060837.0,91694584.0
2016-01-28,46.0,46.0,42.88,42.98,1285199.0,56990116.0
2016-01-29,42.98,46.31,42.98,45.2,2159472.0,97668552.0
2016-02-01,45.2,46.79,44.7,45.41,1285920.0,58930960.0
2016-02-02,45.95,47.6,45.42,47.22,1571729.0,73689896.0
2016-02-03,46.49,47.4,45.48,47.09,951770.0,44118560.0
2016-02-04,47.4,48.93,47.11,48.25,1350000.0,65219256.0
2016-02-05,48.49,50.45,48.49,48.92,1903687.0,94036152.0
2016-02-15,47.0,49.99,46.61,48.91,1194467.0,57640696.0
2016-02-16,49.37,51.0,49.37,50.36,1603927.0,80729376.0
2016-02-17,50.48,50.6,49.0,50.08,1779793.0,88507928.0
2016-02-18,50.29,50.55,48.33,48.4,2701289.0,133157840.0
2016-02-19,48.7,49.49,48.5,48.93,1459803.0,71510848.0
2016-02-22,49.75,53.24,49.63,50.77,2336768.0,117977896.0
2016-02-23,50.77,51.3,49.41,49.88,2040786.0,102817912.0
2016-02-24,49.92,50.21,47.93,49.05,1741434.0,85273392.0
2016-02-25,49.19,49.39,44.15,44.41,2431006.0,111847000.0
2016-02-26,44.43,45.12,43.05,43.76,1934449.0,85308944.0
2016-02-29,43.6,43.76,40.0,40.88,2082228.0,85785040.0
2016-03-01,41.12,42.01,40.5,41.74,1273872.0,52906216.0
2016-03-02,41.51,43.5,41.0,43.41,2436718.0,102627952.0
2016-03-03,43.5,43.98,42.56,42.82,2616860.0,112899968.0
