,open,high,low,close,volume,amount
2016-10-14,29.59,35.51,29.59,35.51,60604.0,2145536.0
2016-10-17,39.06,39.06,39.06,39.06,35000.0,1367100.0
2016-10-18,42.97,42.97,42.97,42.97,24800.0,1065656.0
2016-10-19,47.27,47.27,47.27,47.27,53900.0,2547853.0
2016-10-20,52.0,52.0,52.0,52.0,168978.0,8786856.0
2016-10-21,57.2,57.2,52.03,56.01,43906079.0,2405673984.0
2016-10-24,54.45,57.33,53.13,55.19,28819917.0,1577147520.0
2016-10-25,54.4,57.5,53.73,56.01,24259040.0,1357530752.0
2016-10-26,56.03,57.26,55.04,56.13,15741148.0,885491008.0
2016-10-27,55.8,59.99,55.38,58.48,21189210.0,1232322560.0
2016-10-28,57.78,59.8,57.01,58.24,19529886.0,1143601280.0
2016-10-31,57.8,57.97,55.0,55.06,14891352.0,836199168.0
2016-11-01,54.73,59.79,54.73,57.82,19819675.0,1147616384.0
2016-11-02,57.25,63.6,57.01,62.77,31456748.0,1918551808.0
2016-11-03,62.61,68.9,60.38,60.84,34499650.0,2234299904.0
2016-11-04,60.91,63.5,59.71,61.16,23837404.0,1467786880.0
2016-11-07,61.46,61.68,59.08,59.53,13412241.0,802818176.0
2016-11-08,59.65,60.8,58.9,60.32,10207014.0,612945664.0
2016-11-09,59.95,62.46,59.11,61.43,15692535.0,954731072.0
2016-11-10,61.72,66.42,60.9,65.17,22596816.0,1445349888.0
2016-11-11,64.52,68.5,63.48,63.89,21627730.0,1418888832.0
2016-11-14,62.9,63.39,61.1,62.05,12434343.0,772517696.0
2016-11-15,62.19,62.99,61.66,62.24,6993857.0,434687264.0
2016-11-16,62.4,62.8,59.91,60.09,9586106.0,581533184.0
2016-11-17,60.0,60.66,59.23,59.92,5332988.0,320505120.0
2016-11-18,60.17,61.39,59.82,60.16,6398094.0,387456224.0
2016-11-21,59.9,60.46,58.01,59.78,8388496.0,497006048.0
2016-11-22,59.8,60.6,59.53,60.2,7109188.0,427150496.0
2016-11-23,60.19,60.5,58.37,58.6,7442025.0,442671232.0
2016-11-24,58.3,58.83,56.52,56.75,7701611.0,442331136.0
2016-11-25,56.74,57.2,54.81,56.92,5466347.0,306612832.0
2016-11-28,57.0,57.28,55.61,55.65,4055235.0,227459136.0
2016-11-29,55.35,56.45,54.9,54.99,4683404.0,260277040.0
2016-11-30,54.9,55.29,54.3,54.54,3441347.0,188374272.0
2016-12-01,54.83,56.5,54.6,56.45,6319091.0,352524384.0
2016-12-02,56.0,56.75,54.85,54.89,4636920.0,258021824.0
2016-12-05,54.01,54.96,53.72,54.54,3084302.0,167817440.0
2016-12-06,55.44,56.49,55.05,55.97,5454069.0,305369632.0
2016-12-07,56.3,56.3,55.33,55.99,3327840.0,185514528.0
2016-12-08,55.86,55.94,54.71,54.76,3429987.0,189599520.0
2016-12-09,54.78,55.19,53.98,54.18,3358633.0,182578368.0
2016-12-12,53.83,54.28,49.0,49.79,5432893.0,280279360.0
2016-12-15,48.47,48.47,48.47,48.47,0.0,0.0
