,open,high,low,close,volume,amount
2016-11-10,28.36,34.03,28.36,34.03,30702.0,1044222.0
2016-11-11,37.43,37.43,37.43,37.43,21100.0,789773.0
2016-11-14,41.17,41.17,41.17,41.17,17318.0,712982.0
2016-11-15,45.29,45.29,45.29,45.29,24835.0,1124777.0
2016-11-16,49.82,49.82,49.82,49.82,51100.0,2545802.0
2016-11-17,54.8,54.8,54.8,54.8,174632.0,9569834.0
2016-11-18,60.28,60.28,58.01,60.28,7540885.0,454007584.0
2016-11-21,64.0,64.0,59.51,59.64,40054798.0,2466558208.0
2016-11-22,58.0,65.6,57.98,64.63,35128504.0,2187952640.0
2016-11-23,63.5,69.0,63.05,64.84,30396347.0,2017565952.0
2016-11-24,63.95,67.5,63.93,65.66,19602568.0,1278950272.0
2016-11-25,65.89,65.9,62.85,64.54,14634912.0,940880768.0
2016-11-28,64.0,64.0,60.3,60.41,15592229.0,962812288.0
2016-11-29,60.13,61.48,58.58,58.72,11271306.0,674298752.0
2016-11-30,58.36,58.99,56.88,57.14,8604460.0,496307552.0
2016-12-01,57.21,59.88,56.27,58.84,11699669.0,678952128.0
2016-12-02,58.01,58.68,56.8,56.94,7608623.0,438475872.0
2016-12-05,56.27,58.38,55.6,57.57,6619231.0,379217664.0
2016-12-06,57.29,58.58,57.28,57.58,5603448.0,325049344.0
2016-12-07,58.0,58.29,56.9,57.88,4850128.0,279238240.0
2016-12-08,57.82,58.78,57.4,57.53,6103928.0,354257760.0
2016-12-09,57.1,57.29,53.78,54.45,9971035.0,554453312.0
2016-12-12,54.46,54.46,49.81,49.94,8632552.0,446416480.0
2016-12-15,48.6,48.6,48.6,48.6,0.0,0.0
