,open,high,low,close,volume,amount
2015-05-29,22.77,22.77,22.77,22.77,14100.0,321057.0
2015-06-01,25.05,25.05,25.05,25.05,20557.0,514953.0
2015-06-02,27.56,27.56,27.56,27.56,3000.0,82680.0
2015-06-03,30.32,30.32,30.32,30.32,1700.0,51544.0
2015-06-04,33.35,33.35,33.35,33.35,8100.0,270135.0
2015-06-05,36.69,36.69,36.69,36.69,6100.0,223809.0
2015-06-08,40.36,40.36,40.36,40.36,8400.0,339024.0
2015-06-09,44.4,44.4,44.4,44.4,4300.0,190920.0
2015-06-10,48.84,48.84,48.84,48.84,25000.0,1221000.0
2015-06-11,53.72,53.72,53.72,53.72,11300.0,607036.0
2015-06-12,59.09,59.09,59.09,59.09,18100.0,1069529.0
2015-06-15,65.0,65.0,65.0,65.0,48400.0,3146000.0
2015-06-16,71.5,71.5,71.5,71.5,622600.0,44515900.0
2015-06-17,72.0,77.0,68.29,69.08,13904865.0,989202688.0
2015-06-18,62.85,64.87,62.17,62.17,3084757.0,193822784.0
2015-06-19,55.95,59.5,55.95,55.95,6544565.0,370625344.0
2015-06-23,55.0,59.59,52.22,58.25,6239118.0,349468512.0
2015-06-24,59.23,60.49,53.5,55.36,6686765.0,379956864.0
2015-06-25,54.5,57.96,52.7,52.8,5019480.0,280194560.0
2015-06-26,50.01,51.98,47.52,47.52,3355364.0,163138016.0
2015-06-29,48.28,48.46,42.77,42.77,3753115.0,165660544.0
2015-06-30,42.3,45.5,38.49,45.0,4841915.0,202665504.0
2015-07-01,43.89,49.36,43.03,44.27,5927049.0,275354528.0
2015-07-02,43.01,46.88,42.55,46.0,5164649.0,233180384.0
2015-07-03,44.0,47.65,41.4,43.37,5285482.0,234851120.0
2015-07-06,47.71,47.71,39.3,41.71,4520950.0,200276880.0
2015-07-07,41.99,44.96,39.89,40.26,6065143.0,257897168.0
2015-07-08,36.23,36.23,36.23,36.23,849500.0,30777384.0
2015-07-09,32.61,39.85,32.61,39.85,5007733.0,188670864.0
2015-07-10,42.0,43.84,41.5,43.84,2227505.0,96207456.0
2015-07-13,47.9,48.22,46.36,48.22,4467966.0,214385248.0
2015-07-14,49.68,53.04,48.22,51.0,8343691.0,428676768.0
2015-07-15,49.09,49.97,45.9,45.9,4225431.0,199436464.0
2015-07-16,42.11,48.91,41.5,46.22,3894901.0,177197104.0
2015-07-17,46.66,50.84,46.66,50.84,4134918.0,202817552.0
2015-07-20,52.31,53.3,48.88,50.61,5866955.0,300660448.0
2015-07-21,50.01,55.0,48.02,53.48,5324402.0,278842176.0
2015-07-22,53.8,53.8,50.5,52.4,4924592.0,256717632.0
2015-07-23,52.59,57.64,51.4,57.64,6591768.0,365660224.0
2015-07-24,58.5,59.95,55.43,55.86,7535752.0,436102240.0
2015-07-27,53.34,56.7,50.27,50.27,4273009.0,230819920.0
2015-07-28,46.78,51.35,45.24,47.14,4815596.0,227745888.0
2015-07-29,48.8,51.85,45.3,51.85,4278578.0,207956656.0
2015-07-30,50.2,55.97,50.2,51.15,5455078.0,290175616.0
2015-07-31,49.75,56.27,49.14,56.27,4351627.0,237414320.0
2015-08-03,58.0,61.9,56.0,61.9,11071750.0,649865024.0
2015-08-04,59.88,61.3,55.71,57.69,9519924.0,549297088.0
2015-08-05,56.13,63.46,55.68,61.54,9569156.0,584019392.0
2015-08-06,58.79,60.2,55.82,56.63,6711336.0,385249888.0
2015-08-07,56.0,58.55,55.8,56.96,4555098.0,260522832.0
2015-08-10,56.8,60.38,56.7,59.0,5618717.0,329015328.0
2015-08-11,59.0,62.28,58.68,60.17,4947218.0,300899648.0
2015-08-12,58.8,60.0,56.3,56.85,4124615.0,239962624.0
2015-08-13,56.66,57.97,54.81,57.69,3183547.0,179670512.0
2015-08-14,58.0,58.8,56.65,57.73,3094308.0,178549056.0
2015-08-31,51.96,51.96,51.96,51.96,84200.0,4375032.0
2015-09-01,46.76,46.76,46.76,46.76,41000.0,1917160.0
2015-09-02,42.08,51.44,42.08,42.08,5851215.0,253781744.0
2015-09-07,42.08,43.08,37.88,37.96,4474747.0,185070848.0
2015-09-08,37.04,41.48,36.77,41.06,3235200.0,126800576.0
2015-09-09,41.34,43.46,40.9,42.0,4264213.0,179398912.0
2015-09-10,41.7,42.8,40.6,40.72,2542155.0,106232552.0
2015-09-11,40.4,41.49,40.01,40.95,2059502.0,84164944.0
2015-09-14,41.15,41.8,36.86,36.86,2247318.0,88544448.0
2015-09-15,35.0,36.5,33.17,33.17,2761897.0,95236208.0
2015-09-16,33.6,36.49,33.6,36.49,2685685.0,93992264.0
2015-09-17,35.52,38.75,35.51,35.99,3074652.0,112970464.0
2015-09-18,36.05,37.2,36.05,36.85,1857260.0,68014520.0
2015-09-21,36.48,39.5,36.0,39.36,2612142.0,99585840.0
2015-09-22,40.0,41.39,39.38,40.02,3067784.0,123525616.0
2015-09-23,39.1,41.38,39.09,40.71,2900842.0,117146120.0
2015-09-24,41.1,44.78,41.1,44.78,5753200.0,254336560.0
2015-09-25,43.5,43.97,40.3,40.3,4589213.0,191614800.0
2015-09-28,41.11,43.43,40.3,42.99,2727938.0,114362744.0
2015-09-29,41.7,44.21,41.0,43.56,2938462.0,124749400.0
2015-09-30,44.09,44.8,42.58,43.34,2607532.0,114067904.0
2015-10-08,45.0,46.5,43.34,46.22,3709776.0,168389856.0
2015-10-09,23.25,25.39,23.0,23.56,6081619.0,148031456.0
2015-10-12,22.7,25.8,22.2,25.01,14273327.0,340057600.0
2015-10-13,24.27,24.8,24.0,24.55,8528535.0,208539200.0
2015-10-14,24.45,24.9,23.47,23.56,6535723.0,157377424.0
2015-10-15,23.4,24.49,23.01,24.33,6062061.0,145389744.0
2015-10-16,24.49,25.86,24.49,25.44,9679041.0,244112464.0
2015-10-19,25.52,25.7,24.4,25.01,7666392.0,190739760.0
2015-10-20,25.15,25.97,24.81,25.82,7638701.0,195210832.0
2015-10-21,25.7,25.83,23.24,23.24,8056625.0,198145632.0
2015-10-22,23.6,24.35,23.07,24.23,4759463.0,113634472.0
2015-10-23,24.54,25.56,24.0,25.25,6615149.0,163323136.0
2015-10-26,25.6,27.7,25.23,27.64,10759779.0,289280512.0
2015-10-27,27.3,27.3,25.2,27.06,8239463.0,217796688.0
2015-10-28,27.07,27.86,26.15,26.75,6458865.0,174644752.0
2015-10-29,27.02,27.8,26.39,27.29,6408753.0,173411200.0
2015-10-30,27.1,27.1,26.0,26.48,4710564.0,124896600.0
2015-11-02,25.8,27.36,23.83,25.67,4430546.0,116227832.0
2015-11-03,25.66,27.28,25.11,26.89,6362350.0,167599280.0
2015-11-04,26.98,28.88,26.7,28.48,8640087.0,238394384.0
2015-11-05,28.2,29.54,27.56,27.6,6850146.0,193512512.0
2015-11-06,27.6,29.55,27.6,28.7,7260451.0,208266896.0
2015-11-09,28.7,31.57,28.31,30.93,10592963.0,320047680.0
2015-11-10,30.01,30.93,29.7,30.35,9415738.0,284539616.0
2015-11-11,30.73,33.0,30.2,32.14,10241135.0,326728320.0
2015-11-12,32.5,34.99,32.39,34.43,10362678.0,347692960.0
2015-11-13,34.01,34.1,31.51,31.73,10219407.0,332146144.0
2015-11-16,31.2,33.75,30.22,33.36,7309715.0,234802688.0
2015-11-17,34.97,35.0,31.92,32.1,7893388.0,263985024.0
2015-11-18,32.15,33.25,31.49,31.99,5789945.0,186917648.0
2015-11-19,32.48,34.8,32.12,34.13,8642414.0,288857728.0
2015-11-20,35.0,35.15,33.13,34.09,9293890.0,315988864.0
2015-11-23,34.0,34.0,31.95,32.47,7837218.0,258515984.0
2015-11-24,32.47,33.5,32.03,33.36,5542562.0,183200512.0
2015-11-25,33.44,33.5,32.33,33.39,6529077.0,214700000.0
2015-11-26,33.25,33.55,32.5,32.59,5067951.0,167164320.0
2015-11-27,32.0,32.4,29.4,29.57,5450731.0,168999568.0
2015-11-30,29.56,31.65,29.0,31.61,6256055.0,190239136.0
2015-12-01,31.52,32.8,30.39,32.3,6326548.0,199506096.0
2015-12-02,31.7,32.3,29.6,30.52,3622711.0,111653120.0
2015-12-03,30.7,31.47,30.35,30.97,3091723.0,95851232.0
2015-12-04,30.9,31.49,30.49,30.81,3534651.0,109604400.0
2015-12-07,30.8,30.96,30.36,30.62,2782119.0,85104128.0
2015-12-08,30.55,30.55,29.3,29.49,3682997.0,109460136.0
2015-12-09,29.27,29.6,28.7,28.85,3026009.0,87831456.0
2015-12-10,28.84,30.13,28.83,29.15,2936166.0,86541096.0
2015-12-11,29.16,29.55,28.9,29.23,1595176.0,46558244.0
2015-12-14,29.3,30.18,29.2,30.09,2598281.0,77239040.0
2015-12-15,30.12,30.8,29.95,30.01,2628781.0,79632440.0
2015-12-16,30.11,30.77,30.05,30.5,2805217.0,85545776.0
2015-12-17,30.7,31.45,30.7,31.15,4383497.0,136065552.0
2015-12-18,31.15,32.27,31.15,31.4,4831910.0,152585488.0
2015-12-21,31.3,31.86,30.8,31.31,3093346.0,96678864.0
2015-12-22,31.31,32.99,31.18,32.72,5385317.0,172151872.0
2015-12-23,32.69,32.7,31.56,31.66,4633849.0,148236960.0
2015-12-24,31.3,31.62,30.48,31.05,2434329.0,75188216.0
2015-12-25,31.09,32.15,30.91,32.11,3862421.0,122044224.0
2015-12-28,32.27,34.88,32.2,33.31,9793337.0,330011872.0
2015-12-29,33.39,36.64,32.1,36.13,11944060.0,417965312.0
2015-12-30,36.41,39.74,35.77,39.74,13759574.0,527346944.0
2015-12-31,38.99,39.33,36.8,37.42,9772823.0,373121440.0
2016-01-04,37.55,38.54,34.5,34.85,5700012.0,207673280.0
2016-01-05,33.88,37.5,33.8,37.13,8472408.0,305497376.0
2016-01-06,36.53,40.84,36.0,40.84,11795605.0,463714496.0
2016-01-07,40.0,40.26,36.76,36.76,2504350.0,96239440.0
2016-01-08,38.6,38.68,33.37,35.21,12397938.0,455163776.0
2016-01-11,33.0,34.58,31.69,31.69,7660547.0,250258224.0
2016-01-12,31.9,32.0,29.88,30.12,3953743.0,121289744.0
2016-01-13,30.35,31.0,28.45,28.56,3251061.0,97718496.0
2016-01-14,27.66,30.56,27.2,30.23,3804940.0,111461616.0
2016-01-15,30.23,30.23,27.28,27.54,4149417.0,119248192.0
2016-01-18,27.68,30.0,27.0,29.04,3806569.0,108107728.0
2016-01-19,29.4,31.3,28.8,30.82,3482726.0,104344688.0
2016-01-20,30.3,32.49,30.2,31.82,4446390.0,140869152.0
2016-01-21,31.15,32.9,29.7,29.72,4153066.0,130139400.0
2016-01-22,30.58,30.76,29.0,30.36,2713233.0,81266560.0
2016-01-25,30.37,31.79,30.37,30.97,2403814.0,74862392.0
2016-01-26,30.49,30.62,27.87,27.87,2801704.0,81676928.0
2016-01-27,27.86,27.87,25.1,26.47,3487106.0,91585376.0
2016-01-28,25.98,26.46,23.82,23.85,2701212.0,67085456.0
2016-01-29,23.74,25.29,23.72,24.8,2528812.0,62538800.0
2016-02-01,25.0,25.47,23.65,24.12,2247409.0,55254692.0
2016-02-02,24.3,25.96,24.3,25.59,2670000.0,67769344.0
2016-02-03,25.1,25.85,24.49,25.75,2570186.0,65148212.0
2016-02-04,25.75,27.2,25.75,26.38,2146652.0,57133392.0
2016-02-05,26.4,27.1,26.11,26.45,1771379.0,46931520.0
2016-02-15,25.21,26.26,25.0,26.16,1270353.0,32733824.0
2016-02-16,26.16,27.68,26.16,27.53,2572863.0,69821592.0
2016-02-17,27.29,27.69,26.8,27.6,2609672.0,71172480.0
2016-02-18,27.63,27.9,26.88,27.18,2381624.0,65015532.0
2016-02-19,26.84,27.29,26.6,27.04,1734261.0,46627368.0
2016-02-22,27.46,27.95,27.12,27.89,2779857.0,76588408.0
2016-02-23,28.1,28.48,27.4,27.99,2960287.0,82947248.0
2016-02-24,27.67,28.25,26.77,27.51,2471270.0,67675688.0
2016-02-25,27.49,27.49,24.76,24.76,3171127.0,81646048.0
2016-02-26,24.9,25.5,24.21,24.68,1803074.0,44733380.0
2016-02-29,24.37,24.6,22.31,22.43,2156666.0,49205332.0
2016-03-01,22.7,23.85,21.7,23.35,1983226.0,45140828.0
2016-03-02,23.02,24.65,22.88,24.29,2617402.0,62409304.0
2016-03-03,24.15,24.65,23.75,23.87,2851323.0,69041600.0
2016-03-04,23.55,23.81,22.0,22.39,2517393.0,57418840.0
2016-03-07,23.2,23.49,22.66,23.14,1376526.0,31837936.0
2016-03-08,23.0,23.5,22.0,23.35,1727513.0,39353396.0
2016-03-09,23.6,25.69,23.41,25.69,4024524.0,101386800.0
2016-03-10,27.0,27.97,25.8,26.39,9222638.0,248994704.0
2016-03-11,25.36,25.57,24.03,24.68,5236048.0,130632600.0
2016-03-14,24.99,26.18,24.88,25.64,5149441.0,132323800.0
2016-03-15,24.65,25.38,24.65,24.89,3436780.0,85915192.0
2016-03-16,25.28,25.36,23.76,24.36,4092461.0,101169856.0
2016-03-17,24.51,25.5,24.32,25.46,4560931.0,114597808.0
2016-03-18,25.52,27.25,25.33,26.49,5556791.0,146210288.0
2016-03-21,27.05,29.14,26.51,29.14,6178581.0,169117104.0
2016-03-22,30.15,32.05,29.2,29.66,12793880.0,390910432.0
2016-03-23,28.7,29.61,28.63,29.37,7861122.0,228235792.0
2016-03-24,28.85,30.78,28.5,29.29,7659891.0,228065824.0
2016-03-25,29.0,32.2,28.8,30.87,6974894.0,210786832.0
2016-03-28,30.86,31.57,29.53,29.75,5348331.0,163098928.0
2016-03-29,29.85,31.0,29.0,30.35,5342274.0,160632976.0
2016-03-30,30.78,31.85,30.27,31.77,6322296.0,197442496.0
2016-03-31,32.7,32.98,31.08,31.19,6127879.0,194476704.0
2016-04-01,31.3,32.16,30.61,30.98,3987138.0,124763688.0
2016-04-05,30.51,32.18,30.4,31.77,5053937.0,160321584.0
2016-04-06,31.78,33.0,31.5,31.92,5585054.0,180392320.0
2016-04-07,31.95,32.49,30.94,31.34,4827470.0,153088448.0
2016-04-08,30.51,31.1,29.8,30.58,3878321.0,118136072.0
2016-04-22,29.99,29.99,27.96,28.65,3827171.0,109285704.0
2016-04-25,28.5,28.86,27.91,28.67,1797106.0,51069316.0
2016-04-26,28.79,29.21,28.2,28.99,1738652.0,49925400.0
2016-04-27,29.0,29.1,28.4,28.43,1648489.0,47374640.0
