,open,high,low,close,volume,amount
2016-10-28,33.23,39.87,33.23,39.87,19668.0,770219.0
2016-10-31,43.86,43.86,43.86,43.86,11600.0,508776.0
2016-11-01,48.25,48.25,48.25,48.25,8530.0,411573.0
2016-11-02,53.08,53.08,53.08,53.08,9815.0,520980.0
2016-11-03,58.39,58.39,58.39,58.39,21440.0,1251882.0
2016-11-04,64.23,64.23,64.23,64.23,24490.0,1572993.0
2016-11-07,70.65,70.65,70.65,70.65,36408.0,2572225.0
2016-11-08,77.72,77.72,77.72,77.72,62827.0,4882914.0
2016-11-09,85.49,85.49,85.49,85.49,90300.0,7719747.0
2016-11-10,94.04,94.04,94.04,94.04,92015.0,8653091.0
2016-11-11,103.44,103.44,103.44,103.44,203066.0,21005148.0
2016-11-14,113.78,113.78,113.78,113.78,155186.0,17657064.0
2016-11-15,125.16,125.16,116.0,125.16,31786066.0,3883543040.0
2016-11-16,126.0,135.0,120.68,126.94,23861732.0,3032967680.0
2016-11-17,124.14,136.1,123.55,130.98,20398360.0,2663473664.0
2016-11-18,129.0,129.74,122.88,124.18,15487105.0,1937436032.0
2016-11-21,122.01,123.0,118.51,118.71,11198901.0,1341771008.0
2016-11-22,119.0,122.18,118.03,119.79,9602708.0,1153543296.0
2016-11-23,118.78,122.88,117.9,118.73,8893440.0,1072292032.0
2016-11-24,117.01,117.91,113.71,114.07,8127064.0,942827200.0
2016-11-25,114.0,114.5,109.0,112.85,6520579.0,728297856.0
2016-11-28,111.99,114.28,110.69,111.24,4191642.0,469965792.0
2016-11-29,111.21,112.22,106.1,106.23,5878901.0,640105280.0
2016-11-30,106.36,108.88,105.91,107.27,3623835.0,388750080.0
2016-12-01,110.98,114.16,108.0,110.66,7457822.0,834835712.0
2016-12-02,109.28,109.28,104.88,104.93,5917970.0,631248448.0
2016-12-05,103.14,106.88,103.14,105.97,3020266.0,318447840.0
2016-12-06,105.8,107.42,105.0,105.98,2443179.0,259386528.0
2016-12-07,105.72,106.3,103.3,106.07,3142804.0,329442368.0
2016-12-08,105.75,107.44,105.18,105.97,3397747.0,362094560.0
2016-12-09,105.8,105.8,103.6,103.79,2765949.0,288431904.0
2016-12-12,103.3,104.2,93.68,94.02,5351706.0,528817024.0
2016-12-15,90.75,90.75,90.75,90.75,0.0,0.0
